feature,aim1_effect_coding_minus_other,aim2_effect_sweep_minus_control,in_top200_both
26837,0.0,0.0,False
26838,0.0,0.0,False
26839,0.0,0.0,False
26840,0.0,0.0,False
26841,0.0,0.0,False
26842,0.0,0.0,False
26843,0.0,0.0,False
26844,0.0,0.0,False
26845,0.0,0.0,False
26846,0.0,0.0,False
26847,0.0,0.0,False
26848,0.0,0.0,False
26849,2.265646e-06,-0.00019297155,False
26850,0.00012970105,0.00042859,False
26851,-2.8108036e-05,0.00060957286,False
26852,0.0,0.0,False
26853,0.0,0.0,False
26854,-6.1529463e-06,2.3380679e-05,False
26855,-2.1491906e-09,0.0,False
26856,0.0,0.0,False
26857,4.1096714e-06,-1.8961553e-05,False
26858,0.0,0.0,False
26859,0.0,-1.3423836e-07,False
26860,0.0,1.7144765e-07,False
26861,1.1638744e-07,5.925749e-07,False
26862,2.8622435e-06,-3.9140978e-06,False
26863,0.0,0.0,False
26864,0.0,0.0,False
26865,-8.183607e-08,1.2030814e-07,False
26866,0.0,0.0,False
26867,0.0,0.0,False
26868,-5.261949e-06,7.165533e-05,False
26869,2.352645e-07,0.0,False
26870,0.0,0.0,False
26871,-2.171205e-07,-7.3426927e-06,False
26872,0.0,0.0,False
26873,1.0462973e-07,1.3681623e-06,False
26874,1.8889921e-06,1.0753105e-05,False
26875,0.0,0.0,False
26876,2.8732728e-08,-1.1328808e-06,False
26877,1.1758527e-06,9.915551e-06,False
26878,0.0,0.0,False
26879,1.6427937e-06,-1.8214192e-05,False
26880,0.0,0.0,False
26881,-1.936192e-06,8.206465e-06,False
26882,0.0,0.0,False
26883,0.0,0.0,False
26884,0.0,0.0,False
26885,0.0,0.0,False
26886,0.0,0.0,False
26887,0.0,0.0,False
26888,0.0,0.0,False
26889,0.0,0.0,False
26890,0.0,0.0,False
26891,0.0,0.0,False
26892,0.0,0.0,False
26893,0.0,0.0,False
26894,0.0,0.0,False
26895,0.0,0.0,False
26896,0.0,0.0,False
26897,1.005148e-06,-3.779005e-06,False
26898,0.0004091924,0.0016594622,False
26899,2.46493e-05,0.0005410593,False
26900,0.0,0.0,False
26901,0.0,0.0,False
26902,0.0,0.0,False
26903,1.6157138e-08,1.18273604e-07,False
26904,-2.8930317e-06,7.8010606e-05,False
26905,0.0,0.0,False
26906,1.0545855e-06,-5.979822e-06,False
26907,-5.746282e-05,-2.1036947e-05,False
26908,4.9898925e-05,-6.714463e-05,False
26909,0.0,0.0,False
26910,-8.614916e-06,4.7547263e-05,False
26911,0.0,0.0,False
26912,-5.1382295e-07,-8.927418e-07,False
26913,0.0,0.0,False
26914,0.0,0.0,False
26915,0.0,0.0,False
26916,0.0,0.0,False
26917,1.4890634e-07,4.028023e-06,False
26918,-2.9409242e-07,1.6164939e-06,False
26919,2.3499311e-07,1.4107627e-06,False
26920,0.0,0.0,False
26921,5.918773e-05,0.0007590959,False
26922,0.0,1.79244e-07,False
26923,0.0,0.0,False
26924,0.0,0.0,False
26925,0.0,0.0,False
26926,8.8419796e-07,-1.2999913e-06,False
26927,2.7474223e-07,0.0,False
26928,0.0,0.0,False
26929,-2.4251995e-05,0.00010738248,False
26930,2.6010132e-06,-4.2349217e-05,False
26931,0.0,0.0,False
26932,-1.6478838e-05,0.000100889534,False
26933,0.0,0.0,False
26934,-4.718044e-05,0.0014565834,False
26935,0.0,0.0,False
26936,0.0,0.0,False
26937,-6.7293084e-05,4.868838e-05,False
26938,0.0,0.0,False
26939,0.0,0.0,False
26940,0.0,0.0,False
26941,-3.004202e-06,1.9649397e-06,False
26942,0.0,0.0,False
26943,4.9611485e-06,-2.1208038e-05,False
26944,-3.9209253e-06,9.681369e-06,False
26945,0.0,0.0,False
26946,0.0,0.0,False
26947,-2.5442412e-07,-1.0443738e-06,False
26948,-4.995475e-07,3.157925e-05,False
26949,0.0,0.0,False
26950,0.0,0.0,False
26951,8.609423e-06,7.9362435e-05,False
26952,-1.5684561e-06,2.9120645e-05,False
26953,0.0,0.0,False
26954,0.0,0.0,False
26955,0.0,0.0,False
26956,0.0,0.0,False
26957,-3.9560385e-07,-7.2499533e-06,False
26958,0.0,0.0,False
26959,-5.1278755e-07,1.094523e-05,False
26960,0.0,0.0,False
26961,0.0,0.0,False
26962,2.4977198e-09,0.0,False
26963,1.4434046e-06,-9.2605114e-05,False
26964,-3.2585377e-09,0.0,False
26965,0.0,0.0,False
26966,8.4893577e-07,3.7116988e-05,False
26967,0.0,0.0,False
26968,0.0,0.0,False
26969,1.6443613e-07,-6.409334e-07,False
26970,0.0,0.0,False
26971,0.0,0.0,False
26972,0.0,0.0,False
26973,0.0,0.0,False
26974,0.0,9.728822e-09,False
26975,0.0,0.0,False
26976,0.0,0.0,False
26977,-2.0469279e-05,0.00014712824,False
26978,2.5670395e-06,-2.9133782e-05,False
26979,0.0,0.0,False
26980,-3.2530286e-07,-5.063279e-06,False
26981,-1.1875983e-08,-1.260845e-07,False
26982,0.0,0.0,False
26983,-3.14879e-07,4.361893e-06,False
26984,0.0,0.0,False
26985,-7.496599e-06,6.925894e-05,False
26986,-6.2567125e-08,-3.2550074e-07,False
26987,-3.0245506e-06,-6.974915e-06,False
26988,0.0,0.0,False
26989,0.0,0.0,False
26990,0.0,0.0,False
26991,0.0,0.0,False
26992,0.0,0.0,False
26993,-2.1773374e-06,5.6319277e-06,False
26994,0.0,0.0,False
26995,-1.0953146e-06,3.2728349e-06,False
26996,1.03185165e-07,0.0,False
26997,0.0,0.0,False
26998,0.0,0.0,False
26999,-1.0103955e-07,0.0,False
27000,8.4861045e-07,-1.5639707e-05,False
27001,0.0,0.0,False
27002,2.397672e-07,1.8913997e-06,False
27003,-1.7773033e-05,0.00028383755,False
27004,0.0,0.0,False
27005,0.0,0.0,False
27006,-1.8908244e-07,-4.5950082e-07,False
27007,0.0,0.0,False
27008,0.0,0.0,False
27009,0.0,0.0,False
27010,-3.729349e-05,-3.8489583e-05,False
27011,0.0,0.0,False
27012,0.0,0.0,False
27013,1.5425137e-05,6.1274564e-05,False
27014,0.0,0.0,False
27015,0.0,0.0,False
27016,-6.417896e-08,-7.050712e-07,False
27017,-4.3183914e-07,0.0,False
27018,0.0,0.0,False
27019,0.0,0.0,False
27020,0.0,0.0,False
27021,0.0,0.0,False
27022,-3.0768308e-05,4.849161e-05,False
27023,-3.2198477e-05,5.8805745e-05,False
27024,1.1803005e-06,8.479541e-06,False
27025,0.0,0.0,False
27026,-7.3432167e-09,0.0,False
27027,2.5825902e-06,-2.0156333e-05,False
27028,0.0,0.0,False
27029,-1.3450361e-08,2.5291974e-06,False
27030,0.0,0.0,False
27031,0.0,0.0,False
27032,6.555621e-07,-1.3456958e-06,False
27033,1.2468661e-08,8.677166e-07,False
27034,6.312084e-08,-1.3019424e-07,False
27035,1.1856483e-06,6.9845146e-06,False
27036,0.0,0.0,False
27037,0.0,0.0,False
27038,0.0,0.0,False
27039,1.12817936e-07,0.0,False
27040,0.0,0.0,False
27041,0.0,0.0,False
27042,0.0,0.0,False
27043,-1.04626835e-07,-3.5991644e-07,False
27044,0.0,0.0,False
27045,0.0,0.0,False
27046,0.0,0.0,False
27047,0.0,0.0,False
27048,1.9597235e-05,0.00026952988,False
27049,0.0,0.0,False
27050,-2.5970676e-06,-1.773025e-05,False
27051,7.266881e-07,6.012706e-06,False
27052,0.0,0.0,False
27053,-1.4095071e-06,-1.2697947e-06,False
27054,0.0,0.0,False
27055,-2.1109152e-07,1.4726808e-07,False
27056,-1.9092935e-08,-6.474977e-08,False
27057,0.0,0.0,False
27058,3.3158547e-05,-6.9571426e-05,False
27059,0.0,0.0,False
27060,0.0,0.0,False
27061,0.0,0.0,False
27062,2.6921762e-06,-1.21013945e-05,False
27063,0.0,0.0,False
27064,-8.3612756e-10,-4.7447536e-08,False
27065,-6.834856e-06,1.1503653e-05,False
27066,-2.1198144e-07,-2.4504968e-07,False
27067,-1.0175463e-08,4.7496536e-07,False
27068,0.0,0.0,False
27069,0.0,0.0,False
27070,0.0,0.0,False
27071,0.0,0.0,False
27072,-0.00012572236,-1.0617339e-05,False
27073,0.0,0.0,False
27074,0.0,0.0,False
27075,0.0,-1.1852256e-07,False
27076,-0.000106831816,0.00015018176,False
27077,0.0,0.0,False
27078,0.0,0.0,False
27079,0.0,0.0,False
27080,-1.8020977e-06,-6.3481184e-07,False
27081,0.0,0.0,False
27082,-1.1923777e-07,-4.7606957e-07,False
27083,0.0,0.0,False
27084,4.2775517e-07,-2.2391312e-06,False
27085,0.0,0.0,False
27086,1.1414012e-07,7.5952363e-07,False
27087,2.641846e-06,-3.5011577e-05,False
27088,0.0,0.0,False
27089,0.0,0.0,False
27090,0.0,0.0,False
27091,9.7642405e-06,0.00011152675,False
27092,0.0,0.0,False
27093,0.0,0.0,False
27094,0.0,0.0,False
27095,2.777967e-07,1.5466779e-07,False
27096,0.0,0.0,False
27097,-4.9701737e-07,8.386407e-05,False
27098,-3.449517e-05,4.3041888e-05,False
27099,0.0,0.0,False
27100,0.0,0.0,False
27101,0.0,0.0,False
27102,0.0,0.0,False
27103,0.0,0.0,False
27104,0.0,0.0,False
27105,0.0,0.0,False
27106,4.519531e-07,1.5985526e-05,False
27107,0.00022598405,0.00076366216,False
27108,0.0,0.0,False
27109,-1.7819079e-06,-1.811603e-05,False
27110,0.0,0.0,False
27111,2.1618049e-05,3.7669146e-05,False
27112,-2.1737018e-05,3.514043e-05,False
27113,0.0,0.0,False
27114,-8.2629947e-07,4.9913006e-06,False
27115,0.0013896632,-0.014660962,True
27116,0.0,0.0,False
27117,-4.55516e-05,0.00034974504,False
27118,0.0,0.0,False
27119,1.5833835e-05,-0.00014230027,False
27120,0.0,0.0,False
27121,-6.0436776e-07,8.182591e-06,False
27122,0.0,0.0,False
27123,0.0,0.0,False
27124,0.0,0.0,False
27125,1.4637342e-08,-1.7209567e-07,False
27126,0.0,0.0,False
27127,1.1779064e-06,-2.0232721e-05,False
27128,3.2267383e-06,-8.2862825e-06,False
27129,-8.053254e-06,3.9860734e-05,False
27130,0.0,0.0,False
27131,0.0,0.0,False
27132,2.9537011e-06,-2.6967584e-05,False
27133,-6.304223e-07,5.376227e-06,False
27134,-3.0632492e-07,2.0695575e-07,False
27135,4.837335e-07,-9.205719e-07,False
27136,2.72479e-07,8.729705e-06,False
27137,1.8900508e-07,-5.1777988e-08,False
27138,0.0,0.0,False
27139,3.5699363e-06,-5.581579e-05,False
27140,0.0,0.0,False
27141,0.0,0.0,False
27142,-1.580076e-08,0.0,False
27143,0.0,0.0,False
27144,-2.4262008e-09,0.0,False
27145,0.0,0.0,False
27146,0.0,0.0,False
27147,-3.1371692e-07,-1.3976628e-06,False
27148,0.0,0.0,False
27149,0.0,0.0,False
27150,2.1093365e-06,-0.00047721062,False
27151,2.2713894e-07,3.7237658e-07,False
27152,0.0,0.0,False
27153,0.0,0.0,False
27154,0.0,0.0,False
27155,0.0,0.0,False
27156,0.0,0.0,False
27157,0.0,0.0,False
27158,0.0,0.0,False
27159,3.333787e-06,1.1570413e-05,False
27160,0.0,0.0,False
27161,0.0,0.0,False
27162,0.0,0.0,False
27163,0.0,0.0,False
27164,0.0,0.0,False
27165,3.7687437e-07,-1.2660486e-05,False
27166,-1.7137041e-06,-2.7350748e-05,False
27167,-2.7939817e-05,6.3754214e-06,False
27168,0.0,0.0,False
27169,-2.3771936e-09,-4.041028e-08,False
27170,-2.1142594e-05,-6.220117e-05,False
27171,-1.2180577e-07,-7.076296e-08,False
27172,0.0,0.0,False
27173,0.0,0.0,False
27174,-0.0001909014,0.0070750155,False
27175,-2.3562086e-06,1.6345572e-05,False
27176,0.0,0.0,False
27177,3.372161e-05,0.00015490118,False
27178,0.0,0.0,False
27179,0.0,0.0,False
27180,0.0,0.0,False
27181,0.0,0.0,False
27182,-0.00015634247,0.00028980657,False
27183,-1.2608769e-08,5.371104e-07,False
27184,2.5822314e-06,2.932211e-05,False
27185,0.0,0.0,False
27186,0.0,0.0,False
27187,0.0,0.0,False
27188,0.0,0.0,False
27189,3.5908167e-07,-1.4219927e-06,False
27190,0.0,0.0,False
27191,4.691534e-07,-4.0511986e-06,False
27192,-1.2031378e-09,-3.590489e-06,False
27193,0.0,1.4313119e-07,False
27194,5.347349e-09,0.0,False
27195,-1.9887584e-06,3.6447353e-05,False
27196,0.0,0.0,False
27197,1.5609598e-06,4.929674e-06,False
27198,6.370627e-08,4.1260296e-07,False
27199,0.0,0.0,False
27200,0.0,0.0,False
27201,-6.040984e-08,-2.3493947e-06,False
27202,-7.621639e-06,1.5891697e-05,False
27203,5.7173193e-06,-0.0001686837,False
27204,0.0,0.0,False
27205,0.0,0.0,False
27206,-3.061698e-06,4.554907e-05,False
27207,-9.361342e-05,0.00012650085,False
27208,-2.8037598e-06,-0.00015041293,False
27209,5.828474e-09,-9.025319e-08,False
27210,-3.272364e-05,-0.00030046614,False
27211,0.0,0.0,False
27212,2.7073094e-07,1.3718127e-07,False
27213,0.0,0.0,False
27214,0.0,0.0,False
27215,-7.65019e-06,9.83912e-05,False
27216,-6.4433914e-07,2.6077701e-05,False
27217,0.0,0.0,False
27218,0.0,0.0,False
27219,0.0,0.0,False
27220,0.0,0.0,False
27221,-2.794055e-09,0.0,False
27222,0.0,0.0,False
27223,-4.8376383e-05,0.000114262904,False
27224,0.0,0.0,False
27225,3.2709409e-07,-5.768834e-07,False
27226,0.0,0.0,False
27227,0.0,0.0,False
27228,-7.120425e-07,-5.1048468e-05,False
27229,0.0,0.0,False
27230,5.3745275e-08,1.1979034e-07,False
27231,-7.7546537e-07,3.5751623e-06,False
27232,0.0,0.0,False
27233,5.32623e-07,1.3049284e-06,False
27234,0.0,0.0,False
27235,0.0,0.0,False
27236,0.0,0.0,False
27237,0.0,0.0,False
27238,0.0,0.0,False
27239,0.0,0.0,False
27240,-1.1704571e-08,1.4226579e-08,False
27241,0.0,0.0,False
27242,0.0,0.0,False
27243,1.280958e-06,-6.3004773e-06,False
27244,0.0,0.0,False
27245,0.0,0.0,False
27246,-2.3388415e-07,7.904729e-07,False
27247,0.0,0.0,False
27248,4.4220583e-06,-6.3106134e-05,False
27249,4.53795e-06,0.00010179909,False
27250,0.0,0.0,False
27251,0.0,7.398333e-08,False
27252,-3.2297655e-07,-1.3398915e-07,False
27253,0.0,0.0,False
27254,0.0,0.0,False
27255,-0.000108633525,0.00011535641,False
27256,0.0,0.0,False
27257,3.6453685e-08,1.4271849e-05,False
27258,0.0,0.0,False
27259,0.0,0.0,False
27260,0.0,-2.3103948e-07,False
27261,0.0,0.0,False
27262,0.0,0.0,False
27263,0.0,0.0,False
27264,0.0,0.0,False
27265,0.0,0.0,False
27266,-1.8570663e-06,-3.1940523e-05,False
27267,0.0,0.0,False
27268,-3.3834222e-09,0.0,False
27269,-2.1721362e-06,6.1750143e-09,False
27270,0.0,0.0,False
27271,0.0,0.0,False
27272,-1.0718067e-08,-9.324673e-08,False
27273,1.3622815e-07,-1.3981598e-07,False
27274,2.0649983e-05,-3.266876e-05,False
27275,5.226684e-09,-2.1809944e-07,False
27276,8.175315e-07,7.364632e-08,False
27277,0.0,0.0,False
27278,0.0,0.0,False
27279,0.0,0.0,False
27280,0.0,0.0,False
27281,0.0,0.0,False
27282,0.0,0.0,False
27283,0.0,0.0,False
27284,0.0,0.0,False
27285,0.0,0.0,False
27286,0.0,0.0,False
27287,0.0,0.0,False
27288,0.0,0.0,False
27289,4.1684663e-07,3.878835e-06,False
27290,0.00037125952,-0.0025160126,False
27291,0.0,0.0,False
27292,0.0,0.0,False
27293,0.0,0.0,False
27294,0.0,0.0,False
27295,0.0,0.0,False
27296,-1.1231734e-06,-1.6473416e-05,False
27297,-3.3777396e-05,0.00025633024,False
27298,0.0,0.0,False
27299,-3.083241e-06,0.000129558,False
27300,7.205193e-07,-1.060473e-05,False
27301,-2.255544e-06,-6.009632e-07,False
27302,0.0,0.0,False
27303,0.0,0.0,False
27304,0.0,0.0,False
27305,-0.00020510695,0.0015270347,False
27306,2.8151949e-06,-5.021305e-06,False
27307,-7.0525493e-06,0.00038485602,False
27308,0.0,0.0,False
27309,0.0,0.0,False
27310,0.0,-1.4526495e-07,False
27311,-5.24415e-06,-0.0004534321,False
27312,0.0,0.0,False
27313,0.0,0.0,False
27314,-0.0029032696,-0.0011923239,False
27315,0.0,0.0,False
27316,0.0,0.0,False
27317,-1.0117444e-07,0.0,False
27318,-5.720987e-06,8.8844776e-05,False
27319,0.0,0.0,False
27320,-5.1578064e-07,7.4203936e-06,False
27321,0.0,0.0,False
27322,3.8711153e-07,4.5681532e-05,False
27323,0.0,0.0,False
27324,0.0,0.0,False
27325,0.0,0.0,False
27326,0.0,0.0,False
27327,0.0,0.0,False
27328,1.7988621e-05,-0.00022733053,False
27329,0.0,0.0,False
27330,3.5313525e-07,1.8700357e-06,False
27331,4.1899338e-07,-1.4215038e-06,False
27332,0.0,0.0,False
27333,0.0,0.0,False
27334,0.0,0.0,False
27335,0.0,0.0,False
27336,3.076703e-06,-1.4874768e-05,False
27337,-1.0173658e-05,-1.732164e-05,False
27338,0.0,0.0,False
27339,-0.00043701724,0.003664568,True
27340,0.0,0.0,False
27341,-6.450096e-05,-0.0012553325,False
27342,5.2255174e-08,-6.096565e-07,False
27343,-2.1381945e-06,6.136377e-05,False
27344,0.0,0.0,False
27345,0.0,0.0,False
27346,0.0,0.0,False
27347,6.6532695e-05,-0.00016563479,False
27348,0.0,0.0,False
27349,0.0,0.0,False
27350,8.881916e-07,-8.0915415e-06,False
27351,-1.5820035e-05,8.8072105e-05,False
27352,0.0,0.0,False
27353,-3.864261e-07,7.247713e-07,False
27354,-3.1370573e-06,5.928041e-07,False
27355,0.0,0.0,False
27356,0.0,0.0,False
27357,0.0,0.0,False
27358,0.0,0.0,False
27359,1.0833404e-05,6.58363e-05,False
27360,0.0,0.0,False
27361,2.348174e-07,5.7411785e-07,False
27362,0.0,0.0,False
27363,1.9610727e-07,1.4176833e-07,False
27364,3.747942e-08,5.101711e-07,False
27365,3.7903567e-07,-2.4539666e-05,False
27366,0.0,0.0,False
27367,0.0,0.0,False
27368,0.0,0.0,False
27369,0.0,0.0,False
27370,-6.177195e-06,1.4028474e-05,False
27371,2.4999003e-06,1.47769315e-05,False
27372,0.0,0.0,False
27373,0.0,0.0,False
27374,0.0,0.0,False
27375,0.0,0.0,False
27376,0.0,0.0,False
27377,0.0,0.0,False
27378,0.0,0.0,False
27379,0.0,0.0,False
27380,-6.9177468e-06,6.4481e-05,False
27381,7.2675334e-06,0.00010331799,False
27382,0.0,0.0,False
27383,0.0,0.0,False
27384,0.00014188484,-0.001077754,False
27385,0.0,1.1986354e-07,False
27386,0.0,0.0,False
27387,0.0,0.0,False
27388,0.0,0.0,False
27389,1.5543401e-07,2.3831839e-05,False
27390,0.0,0.0,False
27391,1.2708993e-05,3.6161044e-05,False
27392,0.0,0.0,False
27393,0.0,0.0,False
27394,0.0,0.0,False
27395,0.0,0.0,False
27396,0.0,0.0,False
27397,0.0,0.0,False
27398,0.0,0.0,False
27399,0.0,0.0,False
27400,3.3759923e-06,2.3010492e-05,False
27401,-1.331636e-08,6.791256e-07,False
27402,0.0,1.1943372e-07,False
27403,-2.7346978e-09,0.0,False
27404,0.0,0.0,False
27405,0.0,0.0,False
27406,5.3148977e-08,-4.7229094e-07,False
27407,-1.3361e-06,-2.1815176e-06,False
27408,0.0,0.0,False
27409,0.0,0.0,False
27410,0.0,0.0,False
27411,3.7617704e-07,5.1188144e-06,False
27412,2.0674943e-07,3.2814654e-07,False
27413,2.0698401e-08,2.3158157e-07,False
27414,0.0,0.0,False
27415,0.0,0.0,False
27416,0.0,0.0,False
27417,0.0,0.0,False
27418,0.0,0.0,False
27419,7.85e-08,-6.1506586e-07,False
27420,-5.1505645e-05,-1.6222242e-05,False
27421,3.702753e-05,-0.00021137879,False
27422,-1.002485e-06,3.4261666e-06,False
27423,5.2823336e-05,-0.00059507304,False
27424,0.0,0.0,False
27425,0.0,0.0,False
27426,-2.3242006e-05,6.420538e-06,False
27427,-1.3315151e-05,1.725828e-05,False
27428,0.0,0.0,False
27429,0.0,0.0,False
27430,0.0,0.0,False
27431,0.0,0.0,False
27432,0.0,0.0,False
27433,0.0,0.0,False
27434,0.0,0.0,False
27435,0.0001437449,0.0005917214,False
27436,0.0,0.0,False
27437,0.0,0.0,False
27438,0.0,0.0,False
27439,3.694616e-07,-4.6051387e-06,False
27440,-4.763259e-06,1.7029703e-05,False
27441,0.0,0.0,False
27442,0.0,0.0,False
27443,1.4295911e-09,0.0,False
27444,0.0,0.0,False
27445,-1.3302833e-06,7.0854726e-06,False
27446,0.0,0.0,False
27447,-2.8701635e-07,-3.3269225e-07,False
27448,-1.2772102e-06,-0.00010867376,False
27449,1.1973562e-05,1.6958977e-05,False
27450,0.0,0.0,False
27451,0.0,0.0,False
27452,0.0,0.0,False
27453,1.4020736e-07,4.2371794e-06,False
27454,-3.3347294e-07,4.5948673e-07,False
27455,2.5939755e-07,-2.4047354e-06,False
27456,-0.00069076824,0.0038288236,True
27457,0.0,0.0,False
27458,0.0,0.0,False
27459,0.0,0.0,False
27460,0.0,0.0,False
27461,2.1908635e-07,-3.9086774e-07,False
27462,0.0,0.0,False
27463,-2.2507775e-06,2.4154797e-05,False
27464,0.0,0.0,False
27465,2.641847e-06,1.943903e-06,False
27466,-1.4397866e-05,-2.1412357e-05,False
27467,0.0,0.0,False
27468,0.0,0.0,False
27469,-1.0687532e-07,-6.6220593e-07,False
27470,0.0,9.486088e-08,False
27471,5.503861e-07,-8.225199e-08,False
27472,0.0,0.0,False
27473,9.709886e-05,-0.0007029176,False
27474,3.123098e-07,2.1214038e-07,False
27475,0.0,0.0,False
27476,0.0,0.0,False
27477,0.0,0.0,False
27478,6.2892595e-06,0.001315875,False
27479,1.4074612e-10,3.3945412e-07,False
27480,0.0,0.0,False
27481,0.0,0.0,False
27482,4.3337252e-07,-4.570429e-06,False
27483,0.0,0.0,False
27484,-2.5636982e-08,4.8328627e-07,False
27485,0.0,0.0,False
27486,0.0,0.0,False
27487,0.0,0.0,False
27488,0.0,0.0,False
27489,0.0,0.0,False
27490,-4.253068e-08,-2.7774968e-07,False
27491,9.779078e-07,1.650842e-07,False
27492,0.0,0.0,False
27493,0.00023971012,0.0009282902,False
27494,2.1170624e-07,-1.4881243e-07,False
27495,2.0301517e-05,7.47483e-05,False
27496,1.4508692e-05,3.556034e-05,False
27497,0.0,0.0,False
27498,0.0,0.0,False
27499,2.9003922e-06,5.80505e-06,False
27500,5.019467e-05,0.00013878383,False
27501,4.7146038e-08,-4.1547068e-07,False
27502,1.7871134e-06,0.0033710739,False
27503,8.706905e-06,0.00012793444,False
27504,1.2010328e-07,-2.8826719e-08,False
27505,0.0,0.0,False
27506,0.00015928478,-0.00092517585,False
27507,0.0,0.0,False
27508,0.0,0.0,False
27509,0.0,0.0,False
27510,2.57996e-09,2.4516333e-07,False
27511,-1.4815887e-09,-4.7526964e-07,False
27512,-6.401441e-07,-2.7448004e-07,False
27513,0.0,0.0,False
27514,-6.3151696e-05,-0.00010818243,False
27515,0.0,0.0,False
27516,0.0,0.0,False
27517,0.0,0.0,False
27518,2.0015245e-06,7.2580297e-06,False
27519,0.0,0.0,False
27520,0.0,0.0,False
27521,4.838085e-05,-4.8520043e-05,False
27522,0.0,0.0,False
27523,0.0,0.0,False
27524,0.0,0.0,False
27525,0.0,0.0,False
27526,0.0,0.0,False
27527,-9.118547e-06,3.9015707e-05,False
27528,0.0,0.0,False
27529,0.0,0.0,False
27530,-9.223216e-06,-9.570045e-06,False
27531,0.0,0.0,False
27532,0.0,0.0,False
27533,7.6256794e-07,-6.117578e-06,False
27534,0.0,0.0,False
27535,9.442234e-07,6.179107e-08,False
27536,0.0,0.0,False
27537,0.0,0.0,False
27538,0.0,0.0,False
27539,4.509077e-06,0.00012821221,False
27540,0.0,0.0,False
27541,0.0,0.0,False
27542,0.0,0.0,False
27543,-4.2821637e-07,-2.1872802e-06,False
27544,0.0,0.0,False
27545,-7.362615e-06,1.8405728e-05,False
27546,0.0,0.0,False
27547,-1.3359247e-05,4.080656e-05,False
27548,0.0,0.0,False
27549,0.00018340643,-0.0012375945,False
27550,-3.9135696e-07,-2.2547238e-07,False
27551,0.0,0.0,False
27552,0.0,0.0,False
27553,0.0,0.0,False
27554,0.0,0.0,False
27555,2.340268e-06,2.371311e-06,False
27556,4.4885624e-07,-6.899344e-06,False
27557,0.0,0.0,False
27558,0.0,0.0,False
27559,2.383803e-06,1.9675663e-06,False
27560,1.7005586e-06,0.00029831845,False
27561,0.0,0.0,False
27562,0.0,0.0,False
27563,-5.2104986e-07,1.9858646e-07,False
27564,3.0721893e-07,-1.1401377e-06,False
27565,0.0,0.0,False
27566,-7.963327e-07,5.2808105e-06,False
27567,-4.0776175e-07,7.382698e-08,False
27568,-4.4581348e-06,1.5539248e-05,False
27569,0.0,0.0,False
27570,5.8342835e-08,0.0,False
27571,0.0,0.0,False
27572,4.4176722e-06,-0.00027534342,False
27573,0.0,0.0,False
27574,0.0,0.0,False
27575,-9.256207e-05,-3.9797305e-06,False
27576,-5.3550983e-05,4.8248927e-05,False
27577,0.0,0.0,False
27578,6.6930886e-07,3.432613e-06,False
27579,1.1470519e-08,-4.4427466e-09,False
27580,2.551703e-07,1.6139595e-07,False
27581,0.0,0.0,False
27582,3.7611673e-05,0.00017602625,False
27583,0.0,0.0,False
27584,0.0,0.0,False
27585,0.0,0.0,False
27586,-1.6876466e-07,1.196271e-06,False
27587,1.0666909e-08,2.1806272e-08,False
27588,-6.7072907e-09,5.227745e-07,False
27589,2.3782934e-07,0.0,False
27590,0.0,0.0,False
27591,2.5560848e-07,-2.4825604e-06,False
27592,0.0,0.0,False
27593,0.0002817557,-0.0017193072,False
27594,-7.187191e-11,-9.614887e-08,False
27595,2.1365918e-07,-4.605754e-05,False
27596,0.0,0.0,False
27597,0.0,0.0,False
27598,1.1179318e-06,-1.37694005e-05,False
27599,0.0,0.0,False
27600,0.0,0.0,False
27601,0.0,1.2260277e-07,False
27602,3.0254435e-07,2.2434488e-06,False
27603,0.0,0.0,False
27604,-6.7482006e-08,3.1786926e-06,False
27605,0.0,0.0,False
27606,-3.1472577e-05,0.00029203785,False
27607,4.8291804e-06,0.0016154228,False
27608,2.2172604e-05,-0.0002323497,False
27609,0.0,0.0,False
27610,3.820595e-07,1.3354198e-05,False
27611,0.0,0.0,False
27612,0.0,0.0,False
27613,0.0,0.0,False
27614,-3.207002e-06,5.9292506e-07,False
27615,0.0,0.0,False
27616,1.8639861e-08,0.0,False
27617,0.0,0.0,False
27618,0.0,0.0,False
27619,-1.8674462e-05,-9.2023765e-07,False
27620,-3.0786417e-05,0.00056729885,False
27621,0.0,0.0,False
27622,-2.7485921e-06,4.2889287e-06,False
27623,0.0,0.0,False
27624,0.0,0.0,False
27625,0.0,0.0,False
27626,0.0,0.0,False
27627,0.0,0.0,False
27628,-3.4735326e-06,8.479259e-06,False
27629,-2.3658304e-05,0.00010077597,False
27630,0.0,1.4136454e-07,False
27631,0.0,0.0,False
27632,0.0,0.0,False
27633,0.0,0.0,False
27634,0.0,0.0,False
27635,0.0,0.0,False
27636,0.0,0.0,False
27637,-5.255349e-08,6.558787e-07,False
27638,0.0,0.0,False
27639,7.8457566e-07,-1.0971233e-05,False
27640,0.0,0.0,False
27641,0.0,0.0,False
27642,7.3377663e-07,-1.9779247e-05,False
27643,0.0,0.0,False
27644,0.0,0.0,False
27645,0.0,0.0,False
27646,0.0,0.0,False
27647,0.0,0.0,False
27648,3.9995673e-08,9.931966e-07,False
27649,0.0,0.0,False
27650,4.761631e-09,-1.1644656e-07,False
27651,0.0,0.0,False
27652,0.0,0.0,False
27653,0.0,0.0,False
