feature	effect_mean_diff	std_effect	p_value	p_adj_bh	direction
f16239	0.0	0.0	1.0	1.0	up
f16237	0.0	0.0	1.0	1.0	up
f16236	0.0	0.0	1.0	1.0	up
f16235	-0.0001614178819581	-0.1256466804896601	0.3106402778974299	1.0	down
f16234	-1.5694927824370095e-06	-0.0993933800240138	0.8458023924693101	1.0	down
f16233	5.147399569978006e-07	0.1275543989291926	0.2464759471921332	1.0	up
f16232	-9.67894415225601e-07	-0.0616597855500309	0.4111356761287332	1.0	down
f16231	0.0	0.0	1.0	1.0	up
f16198	6.956424658710603e-07	0.061571833493898	0.6336842976007482	1.0	up
f16194	-1.3580627582996383e-06	-0.1113647318316664	0.1967915423411663	1.0	down
f16193	0.0	0.0	1.0	1.0	up
f16192	0.0	0.0	1.0	1.0	up
f16158	-6.277326680719853e-05	-0.0317260291141867	0.6249560887579539	1.0	down
f16157	0.0	0.0	1.0	1.0	up
f16156	5.524620064534252e-09	0.0006837182775983	0.5910676120585199	1.0	up
f16155	0.0	0.0	1.0	1.0	up
f16154	-2.449333311597002e-05	-0.0631151494085458	0.2933223159191714	1.0	down
f16153	0.0	0.0	1.0	1.0	up
f16152	0.0	0.0	1.0	1.0	up
f16151	-0.0013692561052739	-0.2178944322669115	0.3258856331434726	1.0	down
f16148	0.0	0.0	1.0	1.0	up
f16147	0.0	0.0	1.0	1.0	up
f16145	2.8488039788499005e-06	0.0205311436798293	0.9498548197571872	1.0	up
f16144	3.784754389926093e-07	0.102665287817967	0.8982646454209836	1.0	up
f16141	2.714452384680044e-06	0.1258108867530932	0.6251762326183233	1.0	up
f16140	0.0	0.0	1.0	1.0	up
f16139	0.0	0.0	1.0	1.0	up
f16138	7.674480275454698e-07	0.0757497042298591	0.5886911343779794	1.0	up
f16137	6.175444894324756e-06	0.0408593901767343	0.2284460877299856	1.0	up
f16136	0.0	0.0	1.0	1.0	up
f16135	-5.978624390991172e-06	-0.1164997593726009	0.2271696577531715	1.0	down
f16134	0.0	0.0	1.0	1.0	up
f16133	0.0	0.0	1.0	1.0	up
f16132	0.0	0.0	1.0	1.0	up
f16131	0.0	0.0	1.0	1.0	up
f16159	1.450893666333286e-05	0.0550289702085984	0.7284927975571605	1.0	up
f16260	0.0	0.0	1.0	1.0	up
f16160	0.0	0.0	1.0	1.0	up
f16163	-1.0137821126591006e-05	-0.1413372864561382	0.8302039118967541	1.0	down
f16191	0.0	0.0	1.0	1.0	up
f16190	0.0	0.0	1.0	1.0	up
f16189	0.0	0.0	1.0	1.0	up
f16188	0.0	0.0	1.0	1.0	up
f16187	0.0	0.0	1.0	1.0	up
f16186	0.0	0.0	1.0	1.0	up
f16185	4.34587029303657e-07	0.0307247984366765	0.3029262965160448	1.0	up
f16184	0.0	0.0	1.0	1.0	up
f16183	0.0	0.0	1.0	1.0	up
f16182	0.0	0.0	1.0	1.0	up
f16181	0.0	0.0	1.0	1.0	up
f16180	4.596076760208234e-07	0.0900430877355571	0.4630568156927646	1.0	up
f16177	0.0	0.0	1.0	1.0	up
f16176	0.0	0.0	1.0	1.0	up
f16175	0.0	0.0	1.0	1.0	up
f16174	0.0	0.0	1.0	1.0	up
f16173	0.0	0.0	1.0	1.0	up
f16172	0.0	0.0	1.0	1.0	up
f16169	0.0	0.0	1.0	1.0	up
f16168	0.0	0.0	1.0	1.0	up
f16166	0.0	0.0	1.0	1.0	up
f16165	-3.34054722716246e-05	-0.2198073194602157	0.5399016051304737	1.0	down
f16164	0.0	0.0	1.0	1.0	up
f16161	-1.4242687029764056e-10	-0.0528922980251441	0.5291570867513564	1.0	down
f16130	0.0	0.0	1.0	1.0	up
f16261	0.0	0.0	1.0	1.0	up
f16263	0.0	0.0	1.0	1.0	up
f16356	0.0	0.0	1.0	1.0	up
f16355	0.0	0.0	1.0	1.0	up
f16354	-1.961674895028409e-05	-0.1590744859585205	0.3731493077658364	1.0	down
f16353	0.0	0.0	1.0	1.0	up
f16352	0.0	0.0	1.0	1.0	up
f16350	0.0	0.0	1.0	1.0	up
f16349	0.0	0.0	1.0	1.0	up
f16347	0.0	0.0	1.0	1.0	up
f16346	0.0	0.0	1.0	1.0	up
f16345	0.0	0.0	1.0	1.0	up
f16358	0.0	0.0	1.0	1.0	up
f16344	1.2138995953137057e-06	0.0893335087425866	0.4956616186768272	1.0	up
f16342	0.0	0.0	1.0	1.0	up
f16340	2.888064013313851e-05	0.1068807409102965	0.7555824845259503	1.0	up
f16339	0.0	0.0	1.0	1.0	up
f16338	0.0	0.0	1.0	1.0	up
f16337	0.0	0.0	1.0	1.0	up
f16336	0.0	0.0	1.0	1.0	up
f16335	0.0	0.0	1.0	1.0	up
f16333	-1.2904041075671558e-05	-0.0841346021634393	0.3418193354196694	1.0	down
f16332	5.90581475989893e-09	0.0690012597861306	0.3719487076201998	1.0	up
f16331	-1.4045160769455832e-05	-0.0665651388989394	0.53744232074901	1.0	down
f16343	0.0	0.0	1.0	1.0	up
f16359	-2.7446056046755985e-06	-0.061429648700306	0.3220521727524412	1.0	down
f16360	0.0	0.0	1.0	1.0	up
f16361	2.584060130175203e-07	0.0503645496583547	0.9895641968580058	1.0	up
f16389	0.0	0.0	1.0	1.0	up
f16387	0.0	0.0	1.0	1.0	up
f16386	-4.572806574287824e-08	-0.0528922980251456	0.5291570867513564	1.0	down
f16385	0.0	0.0	1.0	1.0	up
f16384	0.0	0.0	1.0	1.0	up
f16383	0.0	0.0	1.0	1.0	up
f16382	0.0	0.0	1.0	1.0	up
f16381	0.0	0.0	1.0	1.0	up
f16379	0.0	0.0	1.0	1.0	up
f16378	0.0	0.0	1.0	1.0	up
f16377	4.967882559867576e-07	0.0572199337710013	0.2086013385022755	1.0	up
f16376	4.559922963380813e-07	0.0247598171160802	0.2987185240690065	1.0	up
f16375	-1.1101723119281814e-05	-0.1456719631536065	0.710177100493387	1.0	down
f16373	0.0	0.0	1.0	1.0	up
f16372	4.905002297164174e-07	0.0539136513249394	0.7686169057098602	1.0	up
f16370	0.0	0.0	1.0	1.0	up
f16369	0.0	0.0	1.0	1.0	up
f16367	0.0	0.0	1.0	1.0	up
f16366	-1.6808111335194555e-05	-0.0840683245507789	0.768942692541676	1.0	down
f16365	-5.180388159715221e-06	-0.0748771530637676	0.5017510838010006	1.0	down
f16364	0.0	0.0	1.0	1.0	up
f16363	0.0	0.0	1.0	1.0	up
f16362	-2.8499861618911387e-06	-0.074290972805517	0.3721459863721503	1.0	down
f16330	0.0	0.0	1.0	1.0	up
f16328	0.0	0.0	1.0	1.0	up
f16327	0.0	0.0	1.0	1.0	up
f16326	0.0	0.0	1.0	1.0	up
f16294	0.0	0.0	1.0	1.0	up
f16293	0.0	0.0	1.0	1.0	up
f16292	0.0	0.0	1.0	1.0	up
f16289	0.0	0.0	1.0	1.0	up
f16288	0.0	0.0	1.0	1.0	up
f16287	0.0	0.0	1.0	1.0	up
f16286	0.0	0.0	1.0	1.0	up
f16285	0.0	0.0	1.0	1.0	up
f16284	0.0	0.0	1.0	1.0	up
f16283	0.0	0.0	1.0	1.0	up
f16282	0.0	0.0	1.0	1.0	up
f16281	0.0	0.0	1.0	1.0	up
f16279	0.0	0.0	1.0	1.0	up
f16277	2.639288795762695e-07	0.0193352690090288	0.9935499721164336	1.0	up
f16276	0.0	0.0	1.0	1.0	up
f16274	0.0	0.0	1.0	1.0	up
f16272	0.0	0.0	1.0	1.0	up
f16269	0.0	0.0	1.0	1.0	up
f16268	0.0	0.0	1.0	1.0	up
f16267	0.0	0.0	1.0	1.0	up
f16266	0.0	0.0	1.0	1.0	up
f16265	0.0	0.0	1.0	1.0	up
f16264	-5.642989122861764e-06	-0.061569689124754	0.6497682512819056	1.0	down
f16295	1.9498213077895346e-08	0.088048885117241	0.4791225056989701	1.0	up
f16262	0.0	0.0	1.0	1.0	up
f16296	0.0	0.0	1.0	1.0	up
f16299	0.0	0.0	1.0	1.0	up
f16324	0.0	0.0	1.0	1.0	up
f16323	-3.652497372968355e-05	-0.2363172682328361	0.9882507888715428	1.0	down
f16322	0.0	0.0	1.0	1.0	up
f16321	-9.445026262255852e-07	-0.1159305816368431	0.6936778953184848	1.0	down
f16320	-2.281908731674776e-06	-0.1473643562704928	0.3719604264907358	1.0	down
f16319	0.0	0.0	1.0	1.0	up
f16318	0.0	0.0	1.0	1.0	up
f16317	4.380974954983685e-06	0.0843795859687023	0.4565135932315634	1.0	up
f16316	0.0	0.0	1.0	1.0	up
f16315	0.0	0.0	1.0	1.0	up
f16314	0.0	0.0	1.0	1.0	up
f16313	0.0	0.0	1.0	1.0	up
f16312	-6.41756729237386e-07	-0.0951158313645771	0.9803064755707486	1.0	down
f16311	-6.456687333411539e-08	-0.0297806412500466	0.7777634125981037	1.0	down
f16310	-1.282651282963343e-07	-0.0489602094768021	0.9993419576058262	1.0	down
f16307	0.0	0.0	1.0	1.0	up
f16306	-2.286185008415487e-07	-0.1065945422611802	0.2837505631943625	1.0	down
f16305	0.0	0.0	1.0	1.0	up
f16304	0.0	0.0	1.0	1.0	up
f16303	0.0	0.0	1.0	1.0	up
f16302	0.0	0.0	1.0	1.0	up
f16301	0.0	0.0	1.0	1.0	up
f16300	0.0	0.0	1.0	1.0	up
f16298	0.0	0.0	1.0	1.0	up
f16129	0.0	0.0	1.0	1.0	up
f16128	5.0355243729427456e-08	0.08550355420991	0.9987357247862176	1.0	up
f16127	-6.144008548290003e-07	-0.0933708144045763	0.2919265437112457	1.0	down
f15961	0.0	0.0	1.0	1.0	up
f15960	0.0	0.0	1.0	1.0	up
f15958	-4.527810600848169e-06	-0.2356351409486616	0.3229732352611292	1.0	down
f15957	0.0	0.0	1.0	1.0	up
f15956	1.4891671453369783e-06	0.0066689283038369	0.3704929279935386	1.0	up
f15955	-7.504236782551744e-07	-0.0507270697861064	0.4385304640589519	1.0	down
f15954	0.0	0.0	1.0	1.0	up
f15953	-1.772106907083071e-07	-0.1779496122321836	0.6936778953184848	1.0	down
f15951	0.0	0.0	1.0	1.0	up
f15950	0.0	0.0	1.0	1.0	up
f15962	0.0	0.0	1.0	1.0	up
f15945	0.0	0.0	1.0	1.0	up
f15943	-5.580737160926219e-05	-0.0820000435761225	0.4937019916377664	1.0	down
f15942	0.0	0.0	1.0	1.0	up
f15941	-1.1561373230506437e-06	-0.0204024151905044	0.6422398764581788	1.0	down
f15939	0.0002641692883335	0.1468822944648922	0.392321147287791	1.0	up
f15937	0.0	0.0	1.0	1.0	up
f15936	0.0	0.0	1.0	1.0	up
f15934	0.0	0.0	1.0	1.0	up
f15933	0.0	0.0	1.0	1.0	up
f15931	0.0	0.0	1.0	1.0	up
f15930	0.0	0.0	1.0	1.0	up
f15944	2.46120935662475e-06	0.0707016716180035	0.6050327022507812	1.0	up
f15963	0.0	0.0	1.0	1.0	up
f15964	0.0	0.0	1.0	1.0	up
f15965	0.0	0.0	1.0	1.0	up
f15992	-3.822565728114569e-06	-0.1386700238440056	0.7990804468520487	1.0	down
f15991	0.0	0.0	1.0	1.0	up
f15990	0.0	0.0	1.0	1.0	up
f15989	0.0	0.0	1.0	1.0	up
f15988	-4.2276413660147225e-07	-0.1508443619293669	0.9973103756547	1.0	down
f15985	0.0	0.0	1.0	1.0	up
f15983	0.0	0.0	1.0	1.0	up
f15982	0.0	0.0	1.0	1.0	up
f15981	0.0	0.0	1.0	1.0	up
f15980	0.0	0.0	1.0	1.0	up
f15979	3.4797496482497095e-08	0.0413261963998463	0.5067140174459162	1.0	up
f15978	0.0	0.0	1.0	1.0	up
f15977	0.0	0.0	1.0	1.0	up
f15976	0.0	0.0	1.0	1.0	up
f15975	0.0	0.0	1.0	1.0	up
f15974	0.0	0.0	1.0	1.0	up
f15973	0.0	0.0	1.0	1.0	up
f15972	0.0	0.0	1.0	1.0	up
f15971	0.0	0.0	1.0	1.0	up
f15970	0.0	0.0	1.0	1.0	up
f15968	0.0	0.0	1.0	1.0	up
f15967	0.0	0.0	1.0	1.0	up
f15966	0.0	0.0	1.0	1.0	up
f15929	0.0	0.0	1.0	1.0	up
f15928	-5.654310371028259e-09	-0.0400753985647086	0.504884093804075	1.0	down
f15925	-1.1969204933848233e-08	-0.0528922980251448	0.5291570867513564	1.0	down
f15924	0.0	0.0	1.0	1.0	up
f15888	0.0	0.0	1.0	1.0	up
f15887	0.0	0.0	1.0	1.0	up
f15886	0.0	0.0	1.0	1.0	up
f15885	0.0	0.0	1.0	1.0	up
f15884	0.0	0.0	1.0	1.0	up
f15883	0.0	0.0	1.0	1.0	up
f15882	0.0	0.0	1.0	1.0	up
f15881	0.0	0.0	1.0	1.0	up
f15880	4.112912109121681e-05	0.0303382099505713	0.4378848962243692	1.0	up
f15879	0.0	0.0	1.0	1.0	up
f15878	0.0	0.0	1.0	1.0	up
f15876	-3.414146376599092e-07	-0.086423696240384	0.3075035669505713	1.0	down
f15875	0.0	0.0	1.0	1.0	up
f15874	0.0	0.0	1.0	1.0	up
f15873	0.0	0.0	1.0	1.0	up
f15872	0.0	0.0	1.0	1.0	up
f15871	0.0	0.0	1.0	1.0	up
f15870	0.0	0.0	1.0	1.0	up
f15869	-1.548306336189853e-07	-0.0371279320131188	0.8904826248061267	1.0	down
f15868	-5.892653643968515e-07	-0.0592728062284025	0.1731818558125285	1.0	down
f15867	0.0	0.0	1.0	1.0	up
f15866	0.0	0.0	1.0	1.0	up
f15865	0.0	0.0	1.0	1.0	up
f15893	0.0	0.0	1.0	1.0	up
f15993	0.0	0.0	1.0	1.0	up
f15894	0.0	0.0	1.0	1.0	up
f15896	-3.4098247851943596e-08	-0.0690931442999134	0.9252286303636869	1.0	down
f15923	0.0	0.0	1.0	1.0	up
f15921	0.0	0.0	1.0	1.0	up
f15920	2.8131798899266864e-08	0.0025570076400904	0.5429189069515055	1.0	up
f15919	0.0	0.0	1.0	1.0	up
f15917	2.8096081223338843e-08	0.0528922980251453	0.5291570867513564	1.0	up
f15916	0.0	0.0	1.0	1.0	up
f15915	0.0	0.0	1.0	1.0	up
f15913	4.4477203118731265e-08	0.0184027180355763	0.2564919167040632	1.0	up
f15912	-4.804379714187234e-07	-0.1112321703488829	0.2700983372019945	1.0	down
f15911	0.0	0.0	1.0	1.0	up
f15910	0.0	0.0	1.0	1.0	up
f15909	0.0	0.0	1.0	1.0	up
f15908	0.0	0.0	1.0	1.0	up
f15907	0.0	0.0	1.0	1.0	up
f15906	0.0	0.0	1.0	1.0	up
f15905	0.0	0.0	1.0	1.0	up
f15904	0.0	0.0	1.0	1.0	up
f15903	0.0	0.0	1.0	1.0	up
f15902	-6.04268016277274e-05	-0.0901920567060644	0.4589786945334393	1.0	down
f15901	0.0	0.0	1.0	1.0	up
f15900	-4.110761074116453e-07	-0.0594865725780667	0.7135313345027213	1.0	down
f15899	3.695276973303407e-10	0.0150429215336308	1.0	1.0	up
f15897	0.0	0.0	1.0	1.0	up
f15895	0.0	0.0	1.0	1.0	up
f15995	0.0	0.0	1.0	1.0	up
f15996	0.0	0.0	1.0	1.0	up
f15997	0.0	0.0	1.0	1.0	up
f16094	2.7666974347084764e-08	0.0359831301531072	0.8989634559126638	1.0	up
f16093	0.0	0.0	1.0	1.0	up
f16092	-8.37643446502625e-05	-0.370553399490979	0.4417401886169754	1.0	down
f16091	0.0	0.0	1.0	1.0	up
f16090	0.0	0.0	1.0	1.0	up
f16089	0.0	0.0	1.0	1.0	up
f16087	0.0	0.0	1.0	1.0	up
f16086	0.0	0.0	1.0	1.0	up
f16084	0.0	0.0	1.0	1.0	up
f16083	0.0	0.0	1.0	1.0	up
f16080	0.0	0.0	1.0	1.0	up
f16079	-2.3989454030015624e-06	-0.1262244292477712	0.683445912838898	1.0	down
f16078	-2.9447535707731733e-05	-0.1526473554107899	0.3718217066571357	1.0	down
f16076	0.0	0.0	1.0	1.0	up
f16075	0.0	0.0	1.0	1.0	up
f16074	0.0	0.0	1.0	1.0	up
f16073	0.0	0.0	1.0	1.0	up
f16072	0.0	0.0	1.0	1.0	up
f16071	0.0	0.0	1.0	1.0	up
f16070	0.0	0.0	1.0	1.0	up
f16069	-9.538536105537789e-07	-0.0693780535552381	0.6878243840792357	1.0	down
f16068	0.0	0.0	1.0	1.0	up
f16067	0.0	0.0	1.0	1.0	up
f16095	0.0	0.0	1.0	1.0	up
f16065	0.0	0.0	1.0	1.0	up
f16096	-2.3558581233373845e-07	-0.0701271251237377	0.5491825310487393	1.0	down
f16098	0.0	0.0	1.0	1.0	up
f16126	0.0	0.0	1.0	1.0	up
f16125	0.0	0.0	1.0	1.0	up
f16124	0.0	0.0	1.0	1.0	up
f16123	0.0	0.0	1.0	1.0	up
f16122	0.0	0.0	1.0	1.0	up
f16121	0.0	0.0	1.0	1.0	up
f16120	-3.821486741253466e-05	-0.2775792292162963	0.2585498104602844	1.0	down
f16117	0.0	0.0	1.0	1.0	up
f16116	0.0	0.0	1.0	1.0	up
f16115	-6.091555223974867e-08	-0.024495066081044	0.7929224649811375	1.0	down
f16114	0.0	0.0	1.0	1.0	up
f16112	0.0	0.0	1.0	1.0	up
f16111	0.0	0.0	1.0	1.0	up
f16109	3.474604454822839e-08	0.0154391905174441	0.6124440347187075	1.0	up
f16108	3.991248377133161e-09	0.0213655568217159	0.5272370344297651	1.0	up
f16107	4.2966041291947493e-08	0.0170999051832609	0.6545714803928437	1.0	up
f16106	-4.50025254394859e-10	-0.052892298025145	0.5291570867513564	1.0	down
f16105	2.767775586107746e-07	0.0415610929845343	0.3860814105387657	1.0	up
f16103	0.0	0.0	1.0	1.0	up
f16102	0.0	0.0	1.0	1.0	up
f16101	0.0	0.0	1.0	1.0	up
f16100	-4.42900782218203e-08	-0.0731599536613602	0.3635126522362718	1.0	down
f16099	7.209906470961868e-09	0.0447995105622191	0.504884093804075	1.0	up
f16097	3.466526213742327e-07	0.056743133703396	0.9852485018521884	1.0	up
f15354	8.76625832170248e-05	0.0882009425074823	0.2580681490025071	1.0	up
f16064	0.0	0.0	1.0	1.0	up
f16062	0.0	0.0	1.0	1.0	up
f16028	0.0	0.0	1.0	1.0	up
f16027	0.0	0.0	1.0	1.0	up
f16026	0.0	0.0	1.0	1.0	up
f16024	0.0	0.0	1.0	1.0	up
f16022	0.0	0.0	1.0	1.0	up
f16021	0.0	0.0	1.0	1.0	up
f16020	0.0	0.0	1.0	1.0	up
f16018	0.0	0.0	1.0	1.0	up
f16015	0.0	0.0	1.0	1.0	up
f16014	0.0	0.0	1.0	1.0	up
f16012	0.0	0.0	1.0	1.0	up
f16011	0.0	0.0	1.0	1.0	up
f16010	0.0	0.0	1.0	1.0	up
f16009	0.0	0.0	1.0	1.0	up
f16008	0.0	0.0	1.0	1.0	up
f16006	0.0	0.0	1.0	1.0	up
f16005	1.5497582353418693e-07	0.0447200153159652	0.3284158494029268	1.0	up
f16004	0.0	0.0	1.0	1.0	up
f16003	0.0	0.0	1.0	1.0	up
f16002	-5.153713573236018e-09	-0.0405334983400882	0.504884093804075	1.0	down
f16001	0.0	0.0	1.0	1.0	up
f15999	-4.278164553397801e-06	-0.2206583781919479	0.4352626843136795	1.0	down
f15998	2.9305714815563985e-07	0.0912783493920239	0.5558729701173959	1.0	up
f16030	0.0	0.0	1.0	1.0	up
f16063	0.0	0.0	1.0	1.0	up
f16033	0.0	0.0	1.0	1.0	up
f16035	0.0	0.0	1.0	1.0	up
f16061	0.0	0.0	1.0	1.0	up
f16060	-4.220542676193872e-06	-0.1295915862765184	0.5624868685127946	1.0	down
f16058	4.3404068281233776e-05	0.1673853057918668	0.4336210307125906	1.0	up
f16057	-3.031556378118692e-06	-0.0104657029631204	0.3144055487093212	1.0	down
f16055	1.4815995018580001e-07	0.0360021132468101	0.8482666920318093	1.0	up
f16054	0.0	0.0	1.0	1.0	up
f16053	8.854083353071474e-08	0.1016074367190474	0.4346498708135698	1.0	up
f16052	-9.250096445612145e-08	-0.0114174850070147	0.2110487228260027	1.0	down
f16051	0.0	0.0	1.0	1.0	up
f16050	0.0	0.0	1.0	1.0	up
f16049	0.0	0.0	1.0	1.0	up
f16048	-1.0704157830332404e-08	-0.0613091829106065	0.3719487076201998	1.0	down
f16047	0.0	0.0	1.0	1.0	up
f16046	0.0	0.0	1.0	1.0	up
f16045	-3.1341848225565627e-06	-0.0639863021456632	0.612890305426264	1.0	down
f16044	0.0	0.0	1.0	1.0	up
f16042	0.0	0.0	1.0	1.0	up
f16041	0.0	0.0	1.0	1.0	up
f16040	0.0	0.0	1.0	1.0	up
f16039	0.0	0.0	1.0	1.0	up
f16038	0.0	0.0	1.0	1.0	up
f16037	-6.584043148905039e-09	-0.0528922980251456	0.5291570867513564	1.0	down
f16036	0.0	0.0	1.0	1.0	up
f16034	0.0	0.0	1.0	1.0	up
f12259	0.0	0.0	1.0	1.0	up
f15353	0.0	0.0	1.0	1.0	up
f15351	0.0	0.0	1.0	1.0	up
f14662	-5.590488090092549e-07	-0.0822567412055977	0.4017203408472866	1.0	down
f14661	-4.334079971158643e-06	-0.0628698707343688	0.7574267584242496	1.0	down
f14660	0.0	0.0	1.0	1.0	up
f14659	0.0	0.0	1.0	1.0	up
f14658	0.0	0.0	1.0	1.0	up
f14657	0.0	0.0	1.0	1.0	up
f14656	0.0	0.0	1.0	1.0	up
f14654	-2.5230270457541337e-06	-0.0440350746068112	0.7476377767345637	1.0	down
f14653	-2.476213812769856e-07	-0.0659867907742617	0.3872321069110345	1.0	down
f14652	2.0218020654283465e-07	0.1335105248261562	0.2616386254732592	1.0	up
f14663	0.0	0.0	1.0	1.0	up
f14651	0.0	0.0	1.0	1.0	up
f14649	0.0	0.0	1.0	1.0	up
f14648	0.0	0.0	1.0	1.0	up
f14647	0.0	0.0	1.0	1.0	up
f14645	0.0	0.0	1.0	1.0	up
f14643	0.0	0.0	1.0	1.0	up
f14642	0.0	0.0	1.0	1.0	up
f14641	0.0	0.0	1.0	1.0	up
f14637	-9.038762073032548e-09	-0.002114067453627	0.6521092065144287	1.0	down
f14636	0.0	0.0	1.0	1.0	up
f14635	0.0	0.0	1.0	1.0	up
f14650	-1.6840265598148107e-06	-0.0475516033845772	0.3198150230483924	1.0	down
f14664	0.0	0.0	1.0	1.0	up
f14665	6.420923455152658e-09	0.0067904272761235	0.9054046456129256	1.0	up
f14667	0.0	0.0	1.0	1.0	up
f14694	0.0	0.0	1.0	1.0	up
f14693	0.0	0.0	1.0	1.0	up
f14692	0.0	0.0	1.0	1.0	up
f14691	0.0	0.0	1.0	1.0	up
f14689	0.0	0.0	1.0	1.0	up
f14688	1.275748509215191e-07	0.052892298025145	0.5291570867513564	1.0	up
f14686	0.0	0.0	1.0	1.0	up
f14685	0.0	0.0	1.0	1.0	up
f14684	0.0	0.0	1.0	1.0	up
f14682	0.0	0.0	1.0	1.0	up
f14681	0.0	0.0	1.0	1.0	up
f14680	0.0	0.0	1.0	1.0	up
f14679	0.0	0.0	1.0	1.0	up
f14678	-2.006269203775446e-06	-0.1242691715002284	0.444155261597433	1.0	down
f14677	0.0	0.0	1.0	1.0	up
f14676	0.0	0.0	1.0	1.0	up
f14675	9.916446288116276e-09	0.1136649738460479	0.5020293934765301	1.0	up
f14674	4.317258571973071e-09	0.0483293603140028	0.8883373936909884	1.0	up
f14673	5.459003168652998e-07	0.0202596711915283	0.241062367088314	1.0	up
f14672	-1.618326878087828e-06	-0.0685269361307235	0.3023605076443434	1.0	down
f14671	0.0	0.0	1.0	1.0	up
f14670	0.0	0.0	1.0	1.0	up
f14669	0.0	0.0	1.0	1.0	up
f14634	0.0	0.0	1.0	1.0	up
f14633	-6.3863335526548326e-09	-0.0251732593928438	0.6539104129216737	1.0	down
f14632	0.0	0.0	1.0	1.0	up
f14631	0.0	0.0	1.0	1.0	up
f14594	0.0	0.0	1.0	1.0	up
f14593	-1.2670892465393994e-07	-0.023450095867273	0.4142870395880661	1.0	down
f14592	0.0	0.0	1.0	1.0	up
f14591	1.711363438516855e-09	0.0528922980251444	0.5291570867513564	1.0	up
f14590	0.0	0.0	1.0	1.0	up
f14589	-2.6998495086445476e-06	-0.2557921446106986	0.6719788005500702	1.0	down
f14588	0.0	0.0	1.0	1.0	up
f14587	2.537720865802839e-08	0.0258528912824516	0.6026924985579032	1.0	up
f14586	0.0	0.0	1.0	1.0	up
f14585	1.4166289474815129e-11	0.0528922980251447	0.5291570867513564	1.0	up
f14584	0.0	0.0	1.0	1.0	up
f14583	-2.057202145806514e-06	-0.0738483452227467	0.4226637711862299	1.0	down
f14581	0.0	0.0	1.0	1.0	up
f14580	0.0	0.0	1.0	1.0	up
f14579	0.0	0.0	1.0	1.0	up
f14578	0.0	0.0	1.0	1.0	up
f14576	2.637292127474211e-07	0.0672851550694709	0.574358728087448	1.0	up
f14574	0.0	0.0	1.0	1.0	up
f14573	0.0	0.0	1.0	1.0	up
f14572	0.0	0.0	1.0	1.0	up
f14571	0.0	0.0	1.0	1.0	up
f14570	3.747194154857425e-05	0.0941486799054199	0.2565041085955466	1.0	up
f14569	0.0	0.0	1.0	1.0	up
f14595	-1.5861407155171037e-07	-0.0334420895262649	0.5857536281254803	1.0	down
f14695	-4.711508554464672e-07	-0.1169229090099143	0.7921564049947389	1.0	down
f14596	0.0	0.0	1.0	1.0	up
f14598	0.0	0.0	1.0	1.0	up
f14630	6.032002922438551e-06	0.1986768387057249	0.2380223732860036	1.0	up
f14629	-1.2848477854277008e-06	-0.1011145571742918	0.9991541247487812	1.0	down
f14628	0.0	0.0	1.0	1.0	up
f14627	-4.184613925644953e-06	-0.1078688733577244	0.7844008868220681	1.0	down
f14626	1.089092984329909e-07	0.0528922980251445	0.5291570867513564	1.0	up
f14625	0.0	0.0	1.0	1.0	up
f14624	0.0	0.0	1.0	1.0	up
f14623	0.0	0.0	1.0	1.0	up
f14621	-3.1272443193302012e-06	-0.013390040405171	0.5953908440205692	1.0	down
f14617	5.500939769262914e-07	0.0334967322536277	0.5033465255415102	1.0	up
f14616	0.0	0.0	1.0	1.0	up
f14615	1.1754905790439809e-07	0.0471790561453748	0.4156378542431705	1.0	up
f14614	0.0	0.0	1.0	1.0	up
f14612	0.0	0.0	1.0	1.0	up
f14611	1.3261300227895844e-06	0.0795728836164695	0.276376512626407	1.0	up
f14609	-7.307258783839643e-09	-0.029980164702615	1.0	1.0	down
f14606	3.1486917850998e-05	0.0352192973712519	0.7754323723055232	1.0	up
f14605	1.7108581596403386e-07	0.0760572560395702	0.4604312828279508	1.0	up
f14604	0.0	0.0	1.0	1.0	up
f14603	-1.7617695993976668e-07	-0.1007565576516756	0.5846548889226648	1.0	down
f14601	0.0	0.0	1.0	1.0	up
f14600	-8.48248508555116e-06	-0.0531043169464332	0.8646437339352364	1.0	down
f14599	0.0	0.0	1.0	1.0	up
f14597	0.0	0.0	1.0	1.0	up
f14568	0.0	0.0	1.0	1.0	up
f14696	0.0	0.0	1.0	1.0	up
f14698	-2.5858293738565405e-06	-0.0660721531624	0.3852275325983065	1.0	down
f14793	1.8028525955742223e-05	0.0997387501767611	0.3679551250634874	1.0	up
f14792	0.0	0.0	1.0	1.0	up
f14791	0.0	0.0	1.0	1.0	up
f14789	0.0	0.0	1.0	1.0	up
f14787	1.707389674265869e-08	0.0528922980251451	0.5291570867513564	1.0	up
f14786	6.822709015978034e-06	0.0384205032003341	0.3587842888814014	1.0	up
f14784	0.0	0.0	1.0	1.0	up
f14781	-3.334045941301156e-07	-0.0122814262200197	0.8348996257383791	1.0	down
f14780	0.0	0.0	1.0	1.0	up
f14778	0.0	0.0	1.0	1.0	up
f14794	0.0	0.0	1.0	1.0	up
f14777	-1.2300342232265394e-06	-0.1487763657524202	0.4654153084224557	1.0	down
f14775	0.0	0.0	1.0	1.0	up
f14774	0.0	0.0	1.0	1.0	up
f14773	0.0	0.0	1.0	1.0	up
