feature	std_effect	effect_mean_diff	p_value	p_adj_bh	direction
f99	0.32643319974498974	1.6987333037832286e-06	0.0004074309936305	0.0432209039531708	up
f1954	0.12146000548713129	4.466864833375439e-06	0.0004075701697244	0.0432209039531708	up
f20374	0.23588903833302383	3.0813016383035574e-06	0.0004072719542199	0.0432209039531708	up
f23270	0.20547168109078223	3.7811378333572065e-06	0.0004062402512059	0.0432209039531708	up
f22865	0.042747511068088835	2.0912858792144107e-05	0.000412715869882	0.0433457487958122	up
f29511	0.21023575027524682	1.8232266706036173e-05	0.0004125101443566	0.0433457487958122	up
f31868	0.20560449806039463	2.6358685205195796e-05	0.0004124749539645	0.0433457487958122	up
f9262	0.26513176216466827	5.4897400186746374e-06	0.0004193598463645	0.0437630046040536	up
f20787	0.15120525321929515	2.194735519879032e-06	0.0004188198954845	0.0437630046040536	up
f24656	0.20736967723390723	3.354512553414679e-05	0.000421886018863	0.0438868605273166	up
f12490	0.015731672909291058	7.248996989801526e-07	0.0004242739050879	0.0439955927908964	up
f31750	0.07197109112036613	2.3375669326924257e-05	0.0004278880262081	0.0441350101014276	up
f14640	0.1726657757458149	0.0002843341624247	0.0004283121707841	0.0441350101014276	up
f7363	0.24839712377576206	2.481336352502694e-06	0.0004343028529672	0.0446120247210978	up
f31201	0.15613063156896245	1.1608292648816131e-05	0.0004364745094783	0.0446949897705873	up
f21785	0.004437997784237679	1.8739898587227804e-07	0.0004398270470616	0.0448979834209211	up
f28977	0.038041860644762344	5.746084481143043e-05	0.0004453588260814	0.0453214845125329	up
f31917	0.1893963017786024	9.823861484619556e-06	0.0004472599667028	0.0453740389749821	up
f17576	0.2281855734823485	4.095273076200101e-05	0.0004492116927247	0.0454313850222315	up
f31925	0.20335801782732374	2.686754379828926e-05	0.0004545662841395	0.0458314707651815	up
f11196	0.3032981923022218	3.242296756070573e-06	0.0004622873670791	0.0461451584682243	up
f13534	0.02087610230380636	5.006928940929356e-07	0.0004592006424884	0.0461451584682243	up
f20244	0.10118609619067209	2.895214474847307e-06	0.000461690697781	0.0461451584682243	up
f23203	0.14554105961142924	2.0215237917000197e-05	0.000463310459474	0.0461451584682243	up
f14094	0.199622167275256	3.7975875893607734e-06	0.0004650099276873	0.0461740766983601	up
f7448	0.15875341759089623	3.757802708605595e-06	0.0004713227563162	0.0466595289394879	up
f5608	0.18157193867806753	4.599569651873025e-06	0.0004777314569126	0.0470756547435522	up
f11516	0.05317571486436231	1.0146220211026957e-06	0.0004783994454834	0.0470756547435522	up
f28514	0.3261469470471027	9.158929135992369e-06	0.0004839694090656	0.0472833782537596	up
f11669	0.1619079140661314	8.612111053298577e-05	0.0004848393277973	0.0472833782537596	up
f2331	0.27728561429960946	0.0001448281535722	0.000484158616305	0.0472833782537596	up
f24788	0.08667545711253985	6.277117561694467e-06	0.0004863948780685	0.0472943245238907	up
f9204	0.2483599029927381	0.0002967549725435	0.000492582178429	0.047396430069928	up
f13914	0.12647638900353994	2.2839031371404416e-06	0.0004951588900977	0.047396430069928	up
f18892	0.2582655191103766	8.609995740698651e-05	0.0004927989256966	0.047396430069928	up
f20911	0.1064453525186694	1.60202271581511e-06	0.0004967964804926	0.047396430069928	up
f27328	0.1877318150984217	1.7988620089454344e-05	0.0004901350891828	0.047396430069928	up
f31103	0.1968102006005262	2.7027057360101028e-05	0.0004975699445817	0.047396430069928	up
f31876	0.2572533707221574	2.692842198484869e-05	0.000494351850395	0.047396430069928	up
f18459	0.2841215526620082	0.0002763471666439	0.0005018010459226	0.0475231695745494	up
f26395	0.35057356186055155	0.0039090394452214	0.0005010267058659	0.0475231695745494	up
f10303	0.21385676357867717	4.692598125984659e-06	0.00051108985201	0.0479867973371539	up
f21672	0.27264810321598887	4.202530115435366e-06	0.0005106257136294	0.0479867973371539	up
f31540	0.23803578639706666	1.2313796141825152e-05	0.0005105441900476	0.0479867973371539	up
f17283	0.06634490989216472	9.931697895808612e-07	0.000513132540135	0.0480409345004114	up
f1252	0.21895274251178795	0.0001516020132858	0.0005158916872005	0.048161649020482	up
f4008	-0.3333242720323356	-0.0004866958035145	0.0005190735325098	0.0483210270263757	down
f15741	0.05899704407388979	1.5617869939887896e-07	0.0005215302887264	0.048412194053791	up
f23105	0.21741118511673735	6.06879007864336e-06	0.0005256555573181	0.048657291814123	up
f23930	0.2745400873174977	1.8204115072876447e-05	0.0005294782267843	0.0488730775641371	up
f17823	0.2000234632963496	4.495430909628339e-05	0.0005317784796138	0.048947520280857	up
f8619	0.19720479650701325	8.383458697062451e-05	0.000533705379852	0.0489872769943775	up
f4745	0.21581000051080534	1.436805707999156e-05	0.0005382945891689	0.0489967697163605	up
f16167	0.1842974012552376	3.5145793954143297e-06	0.0005356204349878	0.0489967697163605	up
f26635	0.19438620138013316	1.206817948332173e-05	0.0005382702019372	0.0489967697163605	up
f21372	0.05629223655881843	3.3549946601851844e-07	0.0005444392882748	0.0494187994409664	up
f17673	0.21156956824389048	9.324388312961676e-06	0.0005500358807238	0.0497888832584533	up
f10896	0.08970493726092679	3.279219964679214e-05	0.0005624540588628	0.0504554713234528	up
f12143	0.22423765282679883	7.583231606986373e-06	0.0005635590363886	0.0504554713234528	up
f17932	0.10514370455508411	9.842010509601097e-06	0.0005608120517531	0.0504554713234528	up
f27106	0.0177677603548823	4.5195312850410106e-07	0.0005622778598978	0.0504554713234528	up
f13335	0.2528673818917281	8.020619714443456e-06	0.0005663661334951	0.0505686252380653	up
f31609	0.2481570538210381	8.40375604457222e-06	0.0005689404954005	0.0506604406339245	up
f2084	0.11823087937654034	1.3600870342997951e-06	0.0005717783783835	0.0507751596283782	up
f8921	0.32892036673379926	1.50790500047151e-05	0.0005752309485386	0.0508063819992266	up
f12289	0.09410292711776545	4.2941847859765406e-06	0.0005749948981718	0.0508063819992266	up
f2647	0.09387171618308943	1.5528589028690475e-06	0.0005816647583293	0.0510991710480847	up
f32142	0.2746609298133164	1.4578049318515695e-05	0.0005806466227792	0.0510991710480847	up
f18838	0.11347571085761704	4.959669326126459e-06	0.000584935134291	0.0511124119478678	up
f20359	0.008798158831428596	6.685955349894356e-07	0.0005836761952984	0.0511124119478678	up
f23507	-0.019435300932367918	-7.056037543407003e-07	0.0005887656834937	0.0513103029700111	down
f30691	0.10457309170283169	5.38518873963767e-05	0.0005986024902304	0.0520291946946222	up
f16694	0.08328138841767593	7.245313900057227e-07	0.0006004173991959	0.0520488818435276	up
f2388	0.20574256441976282	5.626613983622519e-06	0.0006035953717585	0.0521191924326016	up
f6166	0.1553743970718929	6.068186550692189e-06	0.000604409580212	0.0521191924326016	up
f21786	0.3101307885625831	0.0001287867374776	0.0006078770646633	0.0522806185167683	up
f21361	0.150674356054528	1.5469809324713425e-05	0.0006200606389915	0.052658369990896	up
f8789	0.17676951093062218	3.4581330082801285e-06	0.0006233059180278	0.052658369990896	up
f8173	0.28509484122992934	4.079804397406406e-06	0.0006235182970113	0.052658369990896	up
f8165	0.15363949080093076	4.353782678663265e-07	0.0006192286256061	0.052658369990896	up
f5932	0.3004771413962776	1.541558150529454e-05	0.0006186484488371	0.052658369990896	up
f4527	0.23081090065566878	0.0001194324968455	0.0006221927471678	0.052658369990896	up
f851	-0.36015545789696024	-0.0007504847196396	0.0006190895818585	0.052658369990896	down
f1155	0.22452239624174206	9.97312043182319e-07	0.0006296941611628	0.0530432346349219	up
f18628	0.19844642704776688	5.301675028022146e-06	0.0006339978966769	0.0532688284059269	up
f18777	0.22667556061191335	3.313306266136351e-05	0.0006464840095869	0.0538473538371335	up
f24803	0.26955443211498403	6.768843100871891e-06	0.0006466527385904	0.0538473538371335	up
f26109	0.24014688445446125	2.835278068232583e-06	0.0006474565860544	0.0538473538371335	up
f26708	0.09345442579044792	3.0111050164123295e-06	0.0006441843467297	0.0538473538371335	up
f20439	0.2021165907325179	6.762970335330465e-06	0.0006522132718647	0.054105631626488	up
f2579	0.16973343573667846	5.196002193770255e-07	0.0006656383580561	0.054757516469725	up
f3517	0.10966167051388205	3.911339959813631e-06	0.0006667556479315	0.054757516469725	up
f6987	0.14795467162115852	1.6884480501175858e-06	0.0006627950053846	0.054757516469725	up
f21473	0.06480383030371657	1.0267939028381078e-05	0.0006666880541698	0.054757516469725	up
f22054	0.16198498475219014	0.0001178010633011	0.0006685412589156	0.054766899930367	up
f5938	0.23256126613383526	9.653900846387844e-06	0.0006756641336966	0.055075030679038	up
f4352	0.20478732340531838	4.844175960897701e-06	0.0006753036055017	0.055075030679038	up
f949	0.2047270858880761	5.4991896235151213e-05	0.0006779861619557	0.0551271725929714	up
f14819	0.12388556183069066	5.942812106695783e-06	0.0006862005750663	0.055656981296471	up
f4777	-0.29116333748591205	-0.0001269297552025	0.0006883094386883	0.0556901819430595	down
f18491	0.2514672148374801	2.372648759774165e-06	0.0006905837391519	0.055736571341211	up
f27608	0.32571451447239996	2.217259821736661e-05	0.0006925237673429	0.0557558201677987	up
f25388	0.19687725945256135	1.6285961190078523e-05	0.000695728110658	0.0558765164952024	up
f8804	0.05039805007507906	9.299541361542652e-07	0.000704761839156	0.0560837364405379	up
f11255	0.24350696557639284	4.506159941229271e-06	0.0007068659408551	0.0560837364405379	up
f18930	0.19302809312365002	7.042900346277747e-06	0.0007050998291578	0.0560837364405379	up
f21103	0.28580854641097375	3.837000367639121e-06	0.0007050393309897	0.0560837364405379	up
f26352	0.041272219937518416	2.4826924745866563e-06	0.0007056563325536	0.0560837364405379	up
f17955	0.2101054344734726	8.39253705344163e-05	0.000713777210084	0.0564952937681974	up
f7493	0.0894338782140003	2.999460899445694e-06	0.0007235290326477	0.0571291550404822	up
f15267	0.2336033276448008	5.634716499116621e-05	0.0007312178421662	0.0573143525988769	up
f10986	0.25321617554668263	6.824896603575325e-06	0.0007328709026772	0.0573143525988769	up
f109	0.25440213560803376	1.2235177840921098e-05	0.0007314312284636	0.0573143525988769	up
f1620	0.02360892999218159	9.82006036792882e-07	0.0007313122949761	0.0573143525988769	up
f9534	0.16489347589097214	3.4988695497304436e-06	0.0007361773886753	0.0574358587431285	up
f1977	0.2768017792280676	0.0001527267293786	0.0007445290908946	0.0578490954178316	up
f13657	0.23438287592237203	0.0021385419443249	0.0007467702441938	0.0578490954178316	up
f17516	0.17341344921545182	1.7574554804014042e-06	0.000746678479212	0.0578490954178316	up
f18437	0.1106842657785311	2.5886522362270627e-06	0.000760012675605	0.0586030689692457	up
f19978	0.31078061388679634	8.337947914333199e-05	0.0007600800876443	0.0586030689692457	up
f3544	0.07819137491829503	1.3906190732086545e-05	0.0007671749101454	0.0590112381587934	up
f1447	0.393041073965282	4.8465040163137015e-06	0.0007690947680662	0.0590203685245819	up
f6533	0.11537165079721999	9.6240086677426e-06	0.0007777371964831	0.0595441412485047	up
f5212	0.07918086447909072	2.170568590190669e-05	0.0007841098319937	0.0598921001742883	up
f20148	0.07730215279127445	5.803680800454458e-06	0.0007871532793452	0.0599847410641483	up
f6935	0.1960658814342594	1.9708635227289052e-05	0.0007995896147904	0.0607910730799405	up
f4659	0.036442975954828656	9.645709506003188e-07	0.0008026911691501	0.0608180084804204	up
f71	-0.29232539737749996	-7.842631626408546e-05	0.0008036559348151	0.0608180084804204	down
f19213	0.2893486457698499	2.4100194095808548e-06	0.0008071962489276	0.0609451766932287	up
f8621	0.25521705550536306	1.26921605442476e-06	0.0008157703737303	0.0613100082715523	up
f35	0.22094418877256572	2.2516000533869372e-05	0.0008153616742529	0.0613100082715523	up
f9783	-0.10041516557041552	-1.386299537080049e-05	0.0008249378261615	0.0618571228550629	down
f14790	0.15894060217248626	1.831249576571281e-05	0.0008280775478313	0.0619507878706369	up
f11217	0.3046787817426171	0.0001056514081574	0.0008304775687744	0.0619888131517121	up
f12735	0.07173396206724988	3.556652422048501e-06	0.0008382011988139	0.0622933635700105	up
f20979	0.0819126445701731	4.415402650920441e-06	0.0008383597819328	0.0622933635700105	up
f22576	0.23904284884909147	1.2474824618038835e-05	0.0008403466258401	0.062299724514771	up
f9065	-0.014886955267584717	-7.44959691473923e-07	0.000845179150563	0.0625165471910838	down
f24993	0.20800335458438438	7.70269075565011e-06	0.0008507065807934	0.0627836784672033	up
f20127	0.17100555802269804	8.432165519479895e-06	0.0008545538002093	0.0627847957965445	up
f24278	0.3192300226522573	1.4060633369808783e-05	0.00085387606787	0.0627847957965445	up
f22462	0.1853194253370939	4.310658991016681e-06	0.0008604485419433	0.0630764604527961	up
f10399	0.2507894347246208	4.663168946717633e-05	0.0008645273270919	0.0631475714929214	up
f15766	0.24905579746619808	2.1326018151739845e-05	0.0008671999258976	0.0631475714929214	up
f26959	-0.017059483123615205	-5.127875774633139e-07	0.0008661803631652	0.0631475714929214	down
f31807	0.15122421647842138	5.017639778998273e-06	0.0008701793678473	0.0632240299902937	up
f3100	0.2861157268958886	1.6616530519968364e-06	0.0008771497424346	0.0635894751329644	up
f5472	0.10647041170214129	3.85552864499914e-05	0.000882959329074	0.0638693406072835	up
f19484	0.024331899850836194	1.036462032061536e-06	0.0008917094680447	0.0643602111209005	up
f13504	0.28609626607117317	8.187050829292274e-06	0.0008980821135978	0.0644400676310891	up
f15123	0.05340177650229094	1.9842632391373624e-06	0.0009019434634947	0.0644400676310891	up
f21641	0.17903487778633	7.328822068302543e-06	0.0009026486524252	0.0644400676310891	up
f30971	0.08692256428331194	6.849933319244883e-06	0.0008991116358294	0.0644400676310891	up
f31178	0.012591537632467405	6.691179223707875e-07	0.0009008252427512	0.0644400676310891	up
f31545	0.06912769051312907	2.1150868888071273e-06	0.0009053769200316	0.0644943280773851	up
f31719	0.09664056936715963	4.790955623320769e-06	0.0009192547244452	0.0651994346550267	up
f32604	0.18805014670341386	3.41886456044449e-06	0.0009177722027155	0.0651994346550267	up
f16171	0.058055481756202613	1.7938046457857127e-06	0.0009254598652018	0.0653566139287358	up
f27111	0.30447729586320504	2.1618060971377417e-05	0.0009238717162264	0.0653566139287358	up
f8805	0.2713537236207081	7.706386175414082e-06	0.0009317916428112	0.06558402854043	up
f31914	0.22566936926419706	9.269567886803997e-06	0.0009326830230664	0.06558402854043	up
f15748	0.1231990929118867	2.896673413488315e-06	0.0009403585209074	0.0659821584862838	up
f25559	0.13796890265408507	6.713280166877667e-06	0.0009455193072685	0.0662025142320006	up
f17961	0.2713524525378387	0.0003621656699106	0.000950511556045	0.0663022844961578	up
f6881	0.11345456753721493	3.954636733396911e-06	0.0009509910190794	0.0663022844961578	up
f2790	0.13432462402409134	5.3290536934582634e-06	0.0009535740834705	0.0663412220109641	up
f24545	0.10723228128618782	3.0498885862471067e-06	0.0009665396491225	0.067100786488235	up
f29443	0.007250924366844011	1.4892399121890776e-07	0.0009694429354288	0.0671600551969007	up
f1744	0.2565357008661671	0.000296225611004	0.0009789601124894	0.0674095026765106	up
f4194	0.21254300337581084	1.2047515556332656e-06	0.0009792151878057	0.0674095026765106	up
f27290	0.1744178792665175	0.0003712594768148	0.0009775191624324	0.0674095026765106	up
f3359	0.13663241998698172	4.082284212927334e-07	0.0009895275026173	0.0675337129982808	up
f4509	0.12922281139172734	5.664478867402067e-06	0.0009855408156381	0.0675337129982808	up
f8868	0.27450597043755554	2.386288746492937e-06	0.0009933853047232	0.0675337129982808	up
f14990	0.11357030592649757	3.851564004435204e-06	0.0009852360250728	0.0675337129982808	up
f19956	0.001351572348433921	4.883486144535709e-08	0.0009891118620724	0.0675337129982808	up
f31578	0.15599804886941904	4.431023120559984e-06	0.0009915798707202	0.0675337129982808	up
f2463	0.23416889395267676	4.1358927952387605e-05	0.0010007294222885	0.0678921360446201	up
f18179	0.15067295630569996	5.301471596794727e-06	0.0010057376130529	0.0679505362979769	up
f22023	0.17275723835187776	2.7815308239951266e-06	0.0010050191926895	0.0679505362979769	up
f32553	0.15476084428018605	9.01527465066465e-06	0.0010093905972276	0.0680570187036097	up
f16388	0.10051917842482322	1.656719501625048e-06	0.0010231064179116	0.0687578309082612	up
f32127	-0.023336178976691036	-7.991105412656906e-07	0.0010239813685068	0.0687578309082612	down
f22288	0.23033397422601917	4.750312199030305e-05	0.0010291382497148	0.0689627856168818	up
f15421	0.1182954618841688	1.8833089743566233e-06	0.0010348139344899	0.0692015979701378	up
f5804	0.27504766595597196	5.80373438060633e-06	0.001036987377699	0.0692057075202467	up
f31612	0.23186067581972927	2.5832145183812826e-06	0.0010408907228036	0.0693250146439608	up
f13138	0.19126431626380572	7.708486660703784e-06	0.0010515284332699	0.0698914476701641	up
f7309	0.21267516437844786	0.0003167605317703	0.0010597563265809	0.0702957394927209	up
f6264	0.27054074477501083	6.933360980838187e-05	0.001070631253343	0.0706121166768831	up
f14851	0.12944223480636272	2.90461499025696e-06	0.0010709906612674	0.0706121166768831	up
f23844	0.16312336981131037	4.465420556698518e-06	0.0010673082113982	0.0706121166768831	up
f1599	0.10230421698170143	8.291997546621133e-06	0.0010776207426705	0.0709065793088895	up
f14558	0.2801956421171958	7.524533147261536e-06	0.001089086959463	0.0715174378510747	up
