feature	feature_idx	inv_vs_indel_mean_diff_raw	inv_vs_indel_cohen_d	p	q
f4482	4482	0.0	0.0	1.0	1.0
f4483	4483	0.0	0.0	1.0	1.0
f4485	4485	0.0	0.0	1.0	1.0
f4486	4486	0.0	0.0	1.0	1.0
f4487	4487	0.0	0.0	1.0	1.0
f4488	4488	0.0	0.0	1.0	1.0
f4490	4490	0.0	0.0	1.0	1.0
f4492	4492	0.0	0.0	1.0	1.0
f4495	4495	0.0	0.0	1.0	1.0
f4496	4496	0.0	0.0	1.0	1.0
f4497	4497	0.0	0.0	1.0	1.0
f4499	4499	0.0	0.0	1.0	1.0
f4500	4500	0.0	0.0	1.0	1.0
f4502	4502	0.0	0.0	1.0	1.0
f4503	4503	0.0	0.0	1.0	1.0
f4504	4504	0.0	0.0	1.0	1.0
f4505	4505	0.0	0.0	1.0	1.0
f4507	4507	0.0	0.0	1.0	1.0
f4508	4508	0.0	0.0	1.0	1.0
f4513	4513	0.0	0.0	1.0	1.0
f4516	4516	0.0	0.0	1.0	1.0
f4517	4517	0.0	0.0	1.0	1.0
f4518	4518	0.0	0.0	1.0	1.0
f4521	4521	0.0	0.0	1.0	1.0
f4522	4522	0.0	0.0	1.0	1.0
f4523	4523	0.0	0.0	1.0	1.0
f4525	4525	0.0	0.0	1.0	1.0
f4531	4531	0.0	0.0	1.0	1.0
f4533	4533	0.0	0.0	1.0	1.0
f4534	4534	0.0	0.0	1.0	1.0
f4535	4535	0.0	0.0	1.0	1.0
f4536	4536	0.0	0.0	1.0	1.0
f4539	4539	0.0	0.0	1.0	1.0
f4540	4540	0.0	0.0	1.0	1.0
f4541	4541	0.0	0.0	1.0	1.0
f4542	4542	0.0	0.0	1.0	1.0
f4544	4544	0.0	0.0	1.0	1.0
f4548	4548	0.0	0.0	1.0	1.0
f4549	4549	0.0	0.0	1.0	1.0
f4552	4552	0.0	0.0	1.0	1.0
f4553	4553	0.0	0.0	1.0	1.0
f4554	4554	0.0	0.0	1.0	1.0
f4555	4555	0.0	0.0	1.0	1.0
f4556	4556	0.0	0.0	1.0	1.0
f4557	4557	0.0	0.0	1.0	1.0
f4563	4563	0.0	0.0	1.0	1.0
f4564	4564	0.0	0.0	1.0	1.0
f4565	4565	0.0	0.0	1.0	1.0
f4569	4569	0.0	0.0	1.0	1.0
f4570	4570	0.0	0.0	1.0	1.0
f4571	4571	0.0	0.0	1.0	1.0
f4573	4573	0.0	0.0	1.0	1.0
f4575	4575	0.0	0.0	1.0	1.0
f4576	4576	0.0	0.0	1.0	1.0
f4577	4577	0.0	0.0	1.0	1.0
f4578	4578	0.0	0.0	1.0	1.0
f4579	4579	0.0	0.0	1.0	1.0
f4580	4580	0.0	0.0	1.0	1.0
f4582	4582	0.0	0.0	1.0	1.0
f4583	4583	0.0	0.0	1.0	1.0
f4584	4584	0.0	0.0	1.0	1.0
f4585	4585	0.0	0.0	1.0	1.0
f4586	4586	0.0	0.0	1.0	1.0
f4587	4587	0.0	0.0	1.0	1.0
f4588	4588	0.0	0.0	1.0	1.0
f4590	4590	0.0	0.0	1.0	1.0
f4594	4594	0.0	0.0	1.0	1.0
f4595	4595	0.0	0.0	1.0	1.0
f4596	4596	0.0	0.0	1.0	1.0
f4598	4598	0.0	0.0	1.0	1.0
f4599	4599	0.0	0.0	1.0	1.0
f4602	4602	0.0	0.0	1.0	1.0
f4603	4603	0.0	0.0	1.0	1.0
f4605	4605	0.0	0.0	1.0	1.0
f4606	4606	0.0	0.0	1.0	1.0
f4607	4607	0.0	0.0	1.0	1.0
f4608	4608	0.0	0.0	1.0	1.0
f4610	4610	0.0	0.0	1.0	1.0
f4613	4613	0.0	0.0	1.0	1.0
f4614	4614	0.0	0.0	1.0	1.0
f4615	4615	0.0	0.0	1.0	1.0
f4618	4618	0.0	0.0	1.0	1.0
f4622	4622	0.0	0.0	1.0	1.0
f4623	4623	0.0	0.0	1.0	1.0
f4625	4625	0.0	0.0	1.0	1.0
f4627	4627	0.0	0.0	1.0	1.0
f4628	4628	0.0	0.0	1.0	1.0
f4630	4630	0.0	0.0	1.0	1.0
f4631	4631	0.0	0.0	1.0	1.0
f4635	4635	0.0	0.0	1.0	1.0
f4636	4636	0.0	0.0	1.0	1.0
f4637	4637	0.0	0.0	1.0	1.0
f4638	4638	0.0	0.0	1.0	1.0
f4639	4639	0.0	0.0	1.0	1.0
f4640	4640	0.0	0.0	1.0	1.0
f4647	4647	0.0	0.0	1.0	1.0
f4649	4649	0.0	0.0	1.0	1.0
f4651	4651	0.0	0.0	1.0	1.0
f4652	4652	0.0	0.0	1.0	1.0
f4653	4653	0.0	0.0	1.0	1.0
f4655	4655	0.0	0.0	1.0	1.0
f4656	4656	0.0	0.0	1.0	1.0
f4657	4657	0.0	0.0	1.0	1.0
f4660	4660	0.0	0.0	1.0	1.0
f4663	4663	0.0	0.0	1.0	1.0
f4664	4664	0.0	0.0	1.0	1.0
f4667	4667	0.0	0.0	1.0	1.0
f4668	4668	0.0	0.0	1.0	1.0
f4669	4669	0.0	0.0	1.0	1.0
f4674	4674	0.0	0.0	1.0	1.0
f4676	4676	0.0	0.0	1.0	1.0
f4677	4677	0.0	0.0	1.0	1.0
f4678	4678	0.0	0.0	1.0	1.0
f4679	4679	0.0	0.0	1.0	1.0
f4680	4680	0.0	0.0	1.0	1.0
f4681	4681	0.0	0.0	1.0	1.0
f4684	4684	0.0	0.0	1.0	1.0
f4685	4685	0.0	0.0	1.0	1.0
f4687	4687	0.0	0.0	1.0	1.0
f4689	4689	0.0	0.0	1.0	1.0
f4691	4691	0.0	0.0	1.0	1.0
f4692	4692	0.0	0.0	1.0	1.0
f4693	4693	0.0	0.0	1.0	1.0
f4697	4697	0.0	0.0	1.0	1.0
f4698	4698	0.0	0.0	1.0	1.0
f4700	4700	0.0	0.0	1.0	1.0
f4701	4701	0.0	0.0	1.0	1.0
f4706	4706	0.0	0.0	1.0	1.0
f4707	4707	0.0	0.0	1.0	1.0
f4709	4709	0.0	0.0	1.0	1.0
f4711	4711	0.0	0.0	1.0	1.0
f4714	4714	0.0	0.0	1.0	1.0
f4715	4715	0.0	0.0	1.0	1.0
f4716	4716	0.0	0.0	1.0	1.0
f4718	4718	0.0	0.0	1.0	1.0
f4719	4719	0.0	0.0	1.0	1.0
f4720	4720	0.0	0.0	1.0	1.0
f4721	4721	0.0	0.0	1.0	1.0
f4722	4722	0.0	0.0	1.0	1.0
f4725	4725	0.0	0.0	1.0	1.0
f4729	4729	0.0	0.0	1.0	1.0
f4733	4733	0.0	0.0	1.0	1.0
f4735	4735	0.0	0.0	1.0	1.0
f4737	4737	0.0	0.0	1.0	1.0
f4739	4739	0.0	0.0	1.0	1.0
f4740	4740	0.0	0.0	1.0	1.0
f4741	4741	0.0	0.0	1.0	1.0
f4746	4746	0.0	0.0	1.0	1.0
f4748	4748	0.0	0.0	1.0	1.0
f4749	4749	0.0	0.0	1.0	1.0
f4750	4750	0.0	0.0	1.0	1.0
f4751	4751	0.0	0.0	1.0	1.0
f4752	4752	0.0	0.0	1.0	1.0
f4753	4753	0.0	0.0	1.0	1.0
f4754	4754	0.0	0.0	1.0	1.0
f4761	4761	0.0	0.0	1.0	1.0
f4763	4763	0.0	0.0	1.0	1.0
f4765	4765	0.0	0.0	1.0	1.0
f4766	4766	0.0	0.0	1.0	1.0
f4768	4768	0.0	0.0	1.0	1.0
f4769	4769	0.0	0.0	1.0	1.0
f4771	4771	0.0	0.0	1.0	1.0
f4774	4774	0.0	0.0	1.0	1.0
f4775	4775	0.0	0.0	1.0	1.0
f4779	4779	0.0	0.0	1.0	1.0
f4780	4780	0.0	0.0	1.0	1.0
f4782	4782	0.0	0.0	1.0	1.0
f4784	4784	0.0	0.0	1.0	1.0
f4785	4785	0.0	0.0	1.0	1.0
f4786	4786	0.0	0.0	1.0	1.0
f4787	4787	0.0	0.0	1.0	1.0
f4789	4789	0.0	0.0	1.0	1.0
f4790	4790	0.0	0.0	1.0	1.0
f4791	4791	0.0	0.0	1.0	1.0
f4793	4793	0.0	0.0	1.0	1.0
f4794	4794	0.0	0.0	1.0	1.0
f4795	4795	0.0	0.0	1.0	1.0
f4797	4797	0.0	0.0	1.0	1.0
f4798	4798	0.0	0.0	1.0	1.0
f4799	4799	0.0	0.0	1.0	1.0
f4801	4801	0.0	0.0	1.0	1.0
f4802	4802	0.0	0.0	1.0	1.0
f4805	4805	0.0	0.0	1.0	1.0
f4806	4806	0.0	0.0	1.0	1.0
f4807	4807	0.0	0.0	1.0	1.0
f4808	4808	0.0	0.0	1.0	1.0
f4809	4809	0.0	0.0	1.0	1.0
f4810	4810	0.0	0.0	1.0	1.0
f4811	4811	0.0	0.0	1.0	1.0
f4812	4812	0.0	0.0	1.0	1.0
f4819	4819	0.0	0.0	1.0	1.0
f4821	4821	0.0	0.0	1.0	1.0
f4822	4822	0.0	0.0	1.0	1.0
f4823	4823	0.0	0.0	1.0	1.0
f4824	4824	0.0	0.0	1.0	1.0
f4825	4825	0.0	0.0	1.0	1.0
f4826	4826	0.0	0.0	1.0	1.0
f4827	4827	0.0	0.0	1.0	1.0
f4829	4829	0.0	0.0	1.0	1.0
f4830	4830	0.0	0.0	1.0	1.0
f4831	4831	0.0	0.0	1.0	1.0
f4832	4832	0.0	0.0	1.0	1.0
f4833	4833	0.0	0.0	1.0	1.0
f4834	4834	0.0	0.0	1.0	1.0
f4835	4835	0.0	0.0	1.0	1.0
f4836	4836	0.0	0.0	1.0	1.0
f4844	4844	0.0	0.0	1.0	1.0
f4846	4846	0.0	0.0	1.0	1.0
f4848	4848	0.0	0.0	1.0	1.0
f4849	4849	0.0	0.0	1.0	1.0
f4850	4850	0.0	0.0	1.0	1.0
f4852	4852	0.0	0.0	1.0	1.0
f4853	4853	0.0	0.0	1.0	1.0
f4854	4854	0.0	0.0	1.0	1.0
f4856	4856	0.0	0.0	1.0	1.0
f4858	4858	0.0	0.0	1.0	1.0
f4859	4859	0.0	0.0	1.0	1.0
f4860	4860	0.0	0.0	1.0	1.0
f4861	4861	0.0	0.0	1.0	1.0
f4866	4866	0.0	0.0	1.0	1.0
f4867	4867	0.0	0.0	1.0	1.0
f4869	4869	0.0	0.0	1.0	1.0
f4871	4871	0.0	0.0	1.0	1.0
f4872	4872	0.0	0.0	1.0	1.0
f4874	4874	0.0	0.0	1.0	1.0
f4875	4875	0.0	0.0	1.0	1.0
f4877	4877	0.0	0.0	1.0	1.0
f4878	4878	0.0	0.0	1.0	1.0
f4879	4879	0.0	0.0	1.0	1.0
f4880	4880	0.0	0.0	1.0	1.0
f4881	4881	0.0	0.0	1.0	1.0
f4883	4883	0.0	0.0	1.0	1.0
f4884	4884	0.0	0.0	1.0	1.0
f4886	4886	0.0	0.0	1.0	1.0
f4889	4889	0.0	0.0	1.0	1.0
f4890	4890	0.0	0.0	1.0	1.0
f4892	4892	0.0	0.0	1.0	1.0
f4894	4894	0.0	0.0	1.0	1.0
f4897	4897	0.0	0.0	1.0	1.0
f4899	4899	0.0	0.0	1.0	1.0
f4900	4900	0.0	0.0	1.0	1.0
f4901	4901	0.0	0.0	1.0	1.0
f4902	4902	0.0	0.0	1.0	1.0
f4906	4906	0.0	0.0	1.0	1.0
f4907	4907	0.0	0.0	1.0	1.0
f4908	4908	0.0	0.0	1.0	1.0
f4909	4909	0.0	0.0	1.0	1.0
f4910	4910	0.0	0.0	1.0	1.0
f4911	4911	0.0	0.0	1.0	1.0
f4912	4912	0.0	0.0	1.0	1.0
f4914	4914	0.0	0.0	1.0	1.0
f4915	4915	0.0	0.0	1.0	1.0
f4918	4918	0.0	0.0	1.0	1.0
f4919	4919	0.0	0.0	1.0	1.0
f4920	4920	0.0	0.0	1.0	1.0
f4923	4923	0.0	0.0	1.0	1.0
f4926	4926	0.0	0.0	1.0	1.0
f4927	4927	0.0	0.0	1.0	1.0
f4930	4930	0.0	0.0	1.0	1.0
f4934	4934	0.0	0.0	1.0	1.0
f4935	4935	0.0	0.0	1.0	1.0
f4936	4936	0.0	0.0	1.0	1.0
f4938	4938	0.0	0.0	1.0	1.0
f4939	4939	0.0	0.0	1.0	1.0
f4940	4940	0.0	0.0	1.0	1.0
f4941	4941	0.0	0.0	1.0	1.0
f4943	4943	0.0	0.0	1.0	1.0
f4946	4946	0.0	0.0	1.0	1.0
f4949	4949	0.0	0.0	1.0	1.0
f4951	4951	0.0	0.0	1.0	1.0
f4952	4952	0.0	0.0	1.0	1.0
f4953	4953	0.0	0.0	1.0	1.0
f4954	4954	0.0	0.0	1.0	1.0
f4955	4955	0.0	0.0	1.0	1.0
f4956	4956	0.0	0.0	1.0	1.0
f4957	4957	0.0	0.0	1.0	1.0
f4958	4958	0.0	0.0	1.0	1.0
f4959	4959	0.0	0.0	1.0	1.0
f4961	4961	0.0	0.0	1.0	1.0
f4962	4962	0.0	0.0	1.0	1.0
f4963	4963	0.0	0.0	1.0	1.0
f4965	4965	0.0	0.0	1.0	1.0
f4966	4966	0.0	0.0	1.0	1.0
f4967	4967	0.0	0.0	1.0	1.0
f4970	4970	0.0	0.0	1.0	1.0
f4971	4971	0.0	0.0	1.0	1.0
f4973	4973	0.0	0.0	1.0	1.0
f4975	4975	0.0	0.0	1.0	1.0
f4977	4977	0.0	0.0	1.0	1.0
f4978	4978	0.0	0.0	1.0	1.0
f4979	4979	0.0	0.0	1.0	1.0
f4980	4980	0.0	0.0	1.0	1.0
f4983	4983	0.0	0.0	1.0	1.0
f4985	4985	0.0	0.0	1.0	1.0
f4986	4986	0.0	0.0	1.0	1.0
f4987	4987	0.0	0.0	1.0	1.0
f4989	4989	0.0	0.0	1.0	1.0
f4990	4990	0.0	0.0	1.0	1.0
f4991	4991	0.0	0.0	1.0	1.0
f4992	4992	0.0	0.0	1.0	1.0
f4994	4994	0.0	0.0	1.0	1.0
f4995	4995	0.0	0.0	1.0	1.0
f4996	4996	0.0	0.0	1.0	1.0
f4998	4998	0.0	0.0	1.0	1.0
f4999	4999	0.0	0.0	1.0	1.0
f5001	5001	0.0	0.0	1.0	1.0
f5003	5003	0.0	0.0	1.0	1.0
f5004	5004	0.0	0.0	1.0	1.0
f5005	5005	0.0	0.0	1.0	1.0
f5007	5007	0.0	0.0	1.0	1.0
f5011	5011	0.0	0.0	1.0	1.0
f5013	5013	0.0	0.0	1.0	1.0
f5014	5014	0.0	0.0	1.0	1.0
f5017	5017	0.0	0.0	1.0	1.0
f5020	5020	0.0	0.0	1.0	1.0
f5021	5021	0.0	0.0	1.0	1.0
f5024	5024	0.0	0.0	1.0	1.0
f5028	5028	0.0	0.0	1.0	1.0
f5029	5029	0.0	0.0	1.0	1.0
f5031	5031	0.0	0.0	1.0	1.0
f5033	5033	0.0	0.0	1.0	1.0
f5037	5037	0.0	0.0	1.0	1.0
f5038	5038	0.0	0.0	1.0	1.0
f5041	5041	0.0	0.0	1.0	1.0
f5045	5045	0.0	0.0	1.0	1.0
f5046	5046	0.0	0.0	1.0	1.0
f5048	5048	0.0	0.0	1.0	1.0
f5049	5049	0.0	0.0	1.0	1.0
f5051	5051	0.0	0.0	1.0	1.0
f5052	5052	0.0	0.0	1.0	1.0
f5053	5053	0.0	0.0	1.0	1.0
f5054	5054	0.0	0.0	1.0	1.0
f5057	5057	0.0	0.0	1.0	1.0
f5060	5060	0.0	0.0	1.0	1.0
f5061	5061	0.0	0.0	1.0	1.0
f5062	5062	0.0	0.0	1.0	1.0
f5063	5063	0.0	0.0	1.0	1.0
f5064	5064	0.0	0.0	1.0	1.0
f5066	5066	0.0	0.0	1.0	1.0
f5068	5068	0.0	0.0	1.0	1.0
f5069	5069	0.0	0.0	1.0	1.0
f5071	5071	0.0	0.0	1.0	1.0
f5072	5072	0.0	0.0	1.0	1.0
f5073	5073	0.0	0.0	1.0	1.0
f5074	5074	0.0	0.0	1.0	1.0
f5076	5076	0.0	0.0	1.0	1.0
f5078	5078	0.0	0.0	1.0	1.0
f5080	5080	0.0	0.0	1.0	1.0
f5081	5081	0.0	0.0	1.0	1.0
f5082	5082	0.0	0.0	1.0	1.0
f5083	5083	0.0	0.0	1.0	1.0
f5084	5084	0.0	0.0	1.0	1.0
f5092	5092	0.0	0.0	1.0	1.0
f5093	5093	0.0	0.0	1.0	1.0
f5098	5098	0.0	0.0	1.0	1.0
f5100	5100	0.0	0.0	1.0	1.0
f5102	5102	0.0	0.0	1.0	1.0
f5105	5105	0.0	0.0	1.0	1.0
f5106	5106	0.0	0.0	1.0	1.0
f5107	5107	0.0	0.0	1.0	1.0
f5110	5110	0.0	0.0	1.0	1.0
f5111	5111	0.0	0.0	1.0	1.0
f5112	5112	0.0	0.0	1.0	1.0
f5113	5113	0.0	0.0	1.0	1.0
f5114	5114	0.0	0.0	1.0	1.0
f5115	5115	0.0	0.0	1.0	1.0
f5117	5117	0.0	0.0	1.0	1.0
f5120	5120	0.0	0.0	1.0	1.0
f5123	5123	0.0	0.0	1.0	1.0
f5125	5125	0.0	0.0	1.0	1.0
f5127	5127	0.0	0.0	1.0	1.0
f5128	5128	0.0	0.0	1.0	1.0
f5132	5132	0.0	0.0	1.0	1.0
f5133	5133	0.0	0.0	1.0	1.0
f5135	5135	0.0	0.0	1.0	1.0
f5138	5138	0.0	0.0	1.0	1.0
f5139	5139	0.0	0.0	1.0	1.0
f5140	5140	0.0	0.0	1.0	1.0
f5141	5141	0.0	0.0	1.0	1.0
f5143	5143	0.0	0.0	1.0	1.0
f5144	5144	0.0	0.0	1.0	1.0
f5145	5145	0.0	0.0	1.0	1.0
f5146	5146	0.0	0.0	1.0	1.0
f5148	5148	0.0	0.0	1.0	1.0
f5149	5149	0.0	0.0	1.0	1.0
f5150	5150	0.0	0.0	1.0	1.0
f5152	5152	0.0	0.0	1.0	1.0
f5155	5155	0.0	0.0	1.0	1.0
f5157	5157	0.0	0.0	1.0	1.0
f5159	5159	0.0	0.0	1.0	1.0
f5162	5162	0.0	0.0	1.0	1.0
f5163	5163	0.0	0.0	1.0	1.0
f5164	5164	0.0	0.0	1.0	1.0
f5166	5166	0.0	0.0	1.0	1.0
f5167	5167	0.0	0.0	1.0	1.0
f5169	5169	0.0	0.0	1.0	1.0
f5170	5170	0.0	0.0	1.0	1.0
f5171	5171	0.0	0.0	1.0	1.0
f5172	5172	0.0	0.0	1.0	1.0
f5174	5174	0.0	0.0	1.0	1.0
f5175	5175	0.0	0.0	1.0	1.0
f5177	5177	0.0	0.0	1.0	1.0
f5178	5178	0.0	0.0	1.0	1.0
f5179	5179	0.0	0.0	1.0	1.0
f5180	5180	0.0	0.0	1.0	1.0
f5181	5181	0.0	0.0	1.0	1.0
f5182	5182	0.0	0.0	1.0	1.0
f5183	5183	0.0	0.0	1.0	1.0
f5185	5185	0.0	0.0	1.0	1.0
f5187	5187	0.0	0.0	1.0	1.0
f5188	5188	0.0	0.0	1.0	1.0
f5189	5189	0.0	0.0	1.0	1.0
f5190	5190	0.0	0.0	1.0	1.0
f5191	5191	0.0	0.0	1.0	1.0
f5192	5192	0.0	0.0	1.0	1.0
f5194	5194	0.0	0.0	1.0	1.0
f5195	5195	0.0	0.0	1.0	1.0
f5197	5197	0.0	0.0	1.0	1.0
f5199	5199	0.0	0.0	1.0	1.0
f5200	5200	0.0	0.0	1.0	1.0
f5201	5201	0.0	0.0	1.0	1.0
f5202	5202	0.0	0.0	1.0	1.0
f5203	5203	0.0	0.0	1.0	1.0
f5206	5206	0.0	0.0	1.0	1.0
f5207	5207	0.0	0.0	1.0	1.0
f5208	5208	0.0	0.0	1.0	1.0
f5209	5209	0.0	0.0	1.0	1.0
f5210	5210	0.0	0.0	1.0	1.0
f5214	5214	0.0	0.0	1.0	1.0
f5215	5215	0.0	0.0	1.0	1.0
f5216	5216	0.0	0.0	1.0	1.0
f5218	5218	0.0	0.0	1.0	1.0
f5220	5220	0.0	0.0	1.0	1.0
f5221	5221	0.0	0.0	1.0	1.0
f5222	5222	0.0	0.0	1.0	1.0
f5225	5225	0.0	0.0	1.0	1.0
f5226	5226	0.0	0.0	1.0	1.0
f5227	5227	0.0	0.0	1.0	1.0
f5229	5229	0.0	0.0	1.0	1.0
f5231	5231	0.0	0.0	1.0	1.0
f5232	5232	0.0	0.0	1.0	1.0
f5233	5233	0.0	0.0	1.0	1.0
f5235	5235	0.0	0.0	1.0	1.0
f5238	5238	0.0	0.0	1.0	1.0
f5240	5240	0.0	0.0	1.0	1.0
f5241	5241	0.0	0.0	1.0	1.0
f5243	5243	0.0	0.0	1.0	1.0
f5244	5244	0.0	0.0	1.0	1.0
f5245	5245	0.0	0.0	1.0	1.0
f5246	5246	0.0	0.0	1.0	1.0
f5247	5247	0.0	0.0	1.0	1.0
f5248	5248	0.0	0.0	1.0	1.0
f5250	5250	0.0	0.0	1.0	1.0
f5251	5251	0.0	0.0	1.0	1.0
f5252	5252	0.0	0.0	1.0	1.0
f5254	5254	0.0	0.0	1.0	1.0
f5257	5257	0.0	0.0	1.0	1.0
f5258	5258	0.0	0.0	1.0	1.0
f5261	5261	0.0	0.0	1.0	1.0
f5262	5262	0.0	0.0	1.0	1.0
f5263	5263	0.0	0.0	1.0	1.0
f5264	5264	0.0	0.0	1.0	1.0
f5267	5267	0.0	0.0	1.0	1.0
f5269	5269	0.0	0.0	1.0	1.0
f5271	5271	0.0	0.0	1.0	1.0
f5272	5272	0.0	0.0	1.0	1.0
f5273	5273	0.0	0.0	1.0	1.0
f5275	5275	0.0	0.0	1.0	1.0
f5280	5280	0.0	0.0	1.0	1.0
f5281	5281	0.0	0.0	1.0	1.0
f5282	5282	0.0	0.0	1.0	1.0
f5286	5286	0.0	0.0	1.0	1.0
f5287	5287	0.0	0.0	1.0	1.0
f5288	5288	0.0	0.0	1.0	1.0
f5294	5294	0.0	0.0	1.0	1.0
f5295	5295	0.0	0.0	1.0	1.0
f5297	5297	0.0	0.0	1.0	1.0
f5300	5300	0.0	0.0	1.0	1.0
f5301	5301	0.0	0.0	1.0	1.0
f5302	5302	0.0	0.0	1.0	1.0
f5303	5303	0.0	0.0	1.0	1.0
f5305	5305	0.0	0.0	1.0	1.0
f5306	5306	0.0	0.0	1.0	1.0
f5308	5308	0.0	0.0	1.0	1.0
f5310	5310	0.0	0.0	1.0	1.0
f5311	5311	0.0	0.0	1.0	1.0
f5312	5312	0.0	0.0	1.0	1.0
f5314	5314	0.0	0.0	1.0	1.0
f5317	5317	0.0	0.0	1.0	1.0
f5318	5318	0.0	0.0	1.0	1.0
f5321	5321	0.0	0.0	1.0	1.0
f5322	5322	0.0	0.0	1.0	1.0
f5323	5323	0.0	0.0	1.0	1.0
f5324	5324	0.0	0.0	1.0	1.0
f5325	5325	0.0	0.0	1.0	1.0
f5327	5327	0.0	0.0	1.0	1.0
f5328	5328	0.0	0.0	1.0	1.0
f5334	5334	0.0	0.0	1.0	1.0
f5335	5335	0.0	0.0	1.0	1.0
f5336	5336	0.0	0.0	1.0	1.0
f5337	5337	0.0	0.0	1.0	1.0
f5339	5339	0.0	0.0	1.0	1.0
f5341	5341	0.0	0.0	1.0	1.0
f5343	5343	0.0	0.0	1.0	1.0
f5345	5345	0.0	0.0	1.0	1.0
f5346	5346	0.0	0.0	1.0	1.0
f5347	5347	0.0	0.0	1.0	1.0
f5348	5348	0.0	0.0	1.0	1.0
f5349	5349	0.0	0.0	1.0	1.0
f5351	5351	0.0	0.0	1.0	1.0
f5352	5352	0.0	0.0	1.0	1.0
f5353	5353	0.0	0.0	1.0	1.0
f5355	5355	0.0	0.0	1.0	1.0
f5361	5361	0.0	0.0	1.0	1.0
f5362	5362	0.0	0.0	1.0	1.0
f5363	5363	0.0	0.0	1.0	1.0
f5366	5366	0.0	0.0	1.0	1.0
f5367	5367	0.0	0.0	1.0	1.0
f5368	5368	0.0	0.0	1.0	1.0
f5369	5369	0.0	0.0	1.0	1.0
f5370	5370	0.0	0.0	1.0	1.0
f5371	5371	0.0	0.0	1.0	1.0
f5373	5373	0.0	0.0	1.0	1.0
f5375	5375	0.0	0.0	1.0	1.0
f5376	5376	0.0	0.0	1.0	1.0
f5377	5377	0.0	0.0	1.0	1.0
f5380	5380	0.0	0.0	1.0	1.0
f5383	5383	0.0	0.0	1.0	1.0
f5384	5384	0.0	0.0	1.0	1.0
f5385	5385	0.0	0.0	1.0	1.0
f5387	5387	0.0	0.0	1.0	1.0
f5389	5389	0.0	0.0	1.0	1.0
f5391	5391	0.0	0.0	1.0	1.0
f5392	5392	0.0	0.0	1.0	1.0
f5394	5394	0.0	0.0	1.0	1.0
f5397	5397	0.0	0.0	1.0	1.0
f5400	5400	0.0	0.0	1.0	1.0
f5401	5401	0.0	0.0	1.0	1.0
f5402	5402	0.0	0.0	1.0	1.0
f5406	5406	0.0	0.0	1.0	1.0
f5407	5407	0.0	0.0	1.0	1.0
f5409	5409	0.0	0.0	1.0	1.0
f5410	5410	0.0	0.0	1.0	1.0
f5412	5412	0.0	0.0	1.0	1.0
f5414	5414	0.0	0.0	1.0	1.0
f5415	5415	0.0	0.0	1.0	1.0
f5420	5420	0.0	0.0	1.0	1.0
f5421	5421	0.0	0.0	1.0	1.0
f5422	5422	0.0	0.0	1.0	1.0
f5424	5424	0.0	0.0	1.0	1.0
f5425	5425	0.0	0.0	1.0	1.0
f5428	5428	0.0	0.0	1.0	1.0
f5429	5429	0.0	0.0	1.0	1.0
f5430	5430	0.0	0.0	1.0	1.0
f5431	5431	0.0	0.0	1.0	1.0
f5432	5432	0.0	0.0	1.0	1.0
f5433	5433	0.0	0.0	1.0	1.0
f5435	5435	0.0	0.0	1.0	1.0
f5437	5437	0.0	0.0	1.0	1.0
f5438	5438	0.0	0.0	1.0	1.0
f5439	5439	0.0	0.0	1.0	1.0
f5441	5441	0.0	0.0	1.0	1.0
f5445	5445	0.0	0.0	1.0	1.0
f5446	5446	0.0	0.0	1.0	1.0
f5447	5447	0.0	0.0	1.0	1.0
f5448	5448	0.0	0.0	1.0	1.0
f5449	5449	0.0	0.0	1.0	1.0
f5451	5451	0.0	0.0	1.0	1.0
f5452	5452	0.0	0.0	1.0	1.0
f5453	5453	0.0	0.0	1.0	1.0
f5456	5456	0.0	0.0	1.0	1.0
f5457	5457	0.0	0.0	1.0	1.0
f5458	5458	0.0	0.0	1.0	1.0
f5459	5459	0.0	0.0	1.0	1.0
f5460	5460	0.0	0.0	1.0	1.0
f5464	5464	0.0	0.0	1.0	1.0
f5465	5465	0.0	0.0	1.0	1.0
f5466	5466	0.0	0.0	1.0	1.0
f5467	5467	0.0	0.0	1.0	1.0
f5468	5468	0.0	0.0	1.0	1.0
f5470	5470	0.0	0.0	1.0	1.0
f5473	5473	0.0	0.0	1.0	1.0
f5478	5478	0.0	0.0	1.0	1.0
f5479	5479	0.0	0.0	1.0	1.0
f5480	5480	0.0	0.0	1.0	1.0
f5481	5481	0.0	0.0	1.0	1.0
f5484	5484	0.0	0.0	1.0	1.0
f5488	5488	0.0	0.0	1.0	1.0
f5489	5489	0.0	0.0	1.0	1.0
f5493	5493	0.0	0.0	1.0	1.0
f5495	5495	0.0	0.0	1.0	1.0
f5497	5497	0.0	0.0	1.0	1.0
f5498	5498	0.0	0.0	1.0	1.0
f5499	5499	0.0	0.0	1.0	1.0
f5502	5502	0.0	0.0	1.0	1.0
f5505	5505	0.0	0.0	1.0	1.0
f5506	5506	0.0	0.0	1.0	1.0
f5507	5507	0.0	0.0	1.0	1.0
f5508	5508	0.0	0.0	1.0	1.0
f5509	5509	0.0	0.0	1.0	1.0
f5510	5510	0.0	0.0	1.0	1.0
f5512	5512	0.0	0.0	1.0	1.0
f5513	5513	0.0	0.0	1.0	1.0
f5514	5514	0.0	0.0	1.0	1.0
f5515	5515	0.0	0.0	1.0	1.0
f5516	5516	0.0	0.0	1.0	1.0
