feature	feature_idx	spearman_af	p	q
f21567	21567		1.0	1.0
f21570	21570		1.0	1.0
f21571	21571		1.0	1.0
f21573	21573		1.0	1.0
f21574	21574		1.0	1.0
f21576	21576		1.0	1.0
f21578	21578		1.0	1.0
f21580	21580		1.0	1.0
f21583	21583		1.0	1.0
f21585	21585		1.0	1.0
f21586	21586		1.0	1.0
f21588	21588		1.0	1.0
f21589	21589		1.0	1.0
f21590	21590		1.0	1.0
f21591	21591		1.0	1.0
f21592	21592		1.0	1.0
f21594	21594		1.0	1.0
f21595	21595		1.0	1.0
f21599	21599		1.0	1.0
f21602	21602		1.0	1.0
f21603	21603		1.0	1.0
f21604	21604		1.0	1.0
f21607	21607		1.0	1.0
f21609	21609		1.0	1.0
f21610	21610		1.0	1.0
f21611	21611		1.0	1.0
f21613	21613		1.0	1.0
f21614	21614		1.0	1.0
f21615	21615		1.0	1.0
f21616	21616		1.0	1.0
f21618	21618		1.0	1.0
f21620	21620		1.0	1.0
f21621	21621		1.0	1.0
f21623	21623		1.0	1.0
f21625	21625		1.0	1.0
f21626	21626		1.0	1.0
f21627	21627		1.0	1.0
f21629	21629		1.0	1.0
f21630	21630		1.0	1.0
f21633	21633		1.0	1.0
f21635	21635		1.0	1.0
f21640	21640		1.0	1.0
f21642	21642		1.0	1.0
f21644	21644		1.0	1.0
f21645	21645		1.0	1.0
f21646	21646		1.0	1.0
f21647	21647		1.0	1.0
f21648	21648		1.0	1.0
f21649	21649		1.0	1.0
f21650	21650		1.0	1.0
f21652	21652		1.0	1.0
f21653	21653		1.0	1.0
f21654	21654		1.0	1.0
f21655	21655		1.0	1.0
f21657	21657		1.0	1.0
f21658	21658		1.0	1.0
f21659	21659		1.0	1.0
f21662	21662		1.0	1.0
f21663	21663		1.0	1.0
f21666	21666		1.0	1.0
f21667	21667		1.0	1.0
f21668	21668		1.0	1.0
f21669	21669		1.0	1.0
f21670	21670		1.0	1.0
f21676	21676		1.0	1.0
f21680	21680		1.0	1.0
f21681	21681		1.0	1.0
f21682	21682		1.0	1.0
f21685	21685		1.0	1.0
f21686	21686		1.0	1.0
f21687	21687		1.0	1.0
f21688	21688		1.0	1.0
f21690	21690		1.0	1.0
f21692	21692		1.0	1.0
f21693	21693		1.0	1.0
f21694	21694		1.0	1.0
f21695	21695		1.0	1.0
f21698	21698		1.0	1.0
f21699	21699		1.0	1.0
f21701	21701		1.0	1.0
f21702	21702		1.0	1.0
f21703	21703		1.0	1.0
f21708	21708		1.0	1.0
f21712	21712		1.0	1.0
f21714	21714		1.0	1.0
f21715	21715		1.0	1.0
f21716	21716		1.0	1.0
f21717	21717		1.0	1.0
f21718	21718		1.0	1.0
f21720	21720		1.0	1.0
f21722	21722		1.0	1.0
f21723	21723		1.0	1.0
f21725	21725		1.0	1.0
f21726	21726		1.0	1.0
f21727	21727		1.0	1.0
f21728	21728		1.0	1.0
f21729	21729		1.0	1.0
f21730	21730		1.0	1.0
f21732	21732		1.0	1.0
f21736	21736		1.0	1.0
f21737	21737		1.0	1.0
f21739	21739		1.0	1.0
f21740	21740		1.0	1.0
f21741	21741		1.0	1.0
f21743	21743		1.0	1.0
f21744	21744		1.0	1.0
f21745	21745		1.0	1.0
f21746	21746		1.0	1.0
f21749	21749		1.0	1.0
f21750	21750		1.0	1.0
f21751	21751		1.0	1.0
f21752	21752		1.0	1.0
f21753	21753		1.0	1.0
f21754	21754		1.0	1.0
f21755	21755		1.0	1.0
f21756	21756		1.0	1.0
f21758	21758		1.0	1.0
f21759	21759		1.0	1.0
f21760	21760		1.0	1.0
f21763	21763		1.0	1.0
f21764	21764		1.0	1.0
f21765	21765		1.0	1.0
f21766	21766		1.0	1.0
f21767	21767		1.0	1.0
f21772	21772		1.0	1.0
f21774	21774		1.0	1.0
f21775	21775		1.0	1.0
f21778	21778		1.0	1.0
f21780	21780		1.0	1.0
f21783	21783		1.0	1.0
f21787	21787		1.0	1.0
f21788	21788		1.0	1.0
f21789	21789		1.0	1.0
f21790	21790		1.0	1.0
f21792	21792		1.0	1.0
f21793	21793		1.0	1.0
f21796	21796		1.0	1.0
f21798	21798		1.0	1.0
f21802	21802		1.0	1.0
f21803	21803		1.0	1.0
f21807	21807		1.0	1.0
f21808	21808		1.0	1.0
f21810	21810		1.0	1.0
f21811	21811		1.0	1.0
f21813	21813		1.0	1.0
f21814	21814		1.0	1.0
f21815	21815		1.0	1.0
f21816	21816		1.0	1.0
f21818	21818		1.0	1.0
f21819	21819		1.0	1.0
f21820	21820		1.0	1.0
f21822	21822		1.0	1.0
f21823	21823		1.0	1.0
f21824	21824		1.0	1.0
f21832	21832		1.0	1.0
f21837	21837		1.0	1.0
f21838	21838		1.0	1.0
f21840	21840		1.0	1.0
f21841	21841		1.0	1.0
f21842	21842		1.0	1.0
f21843	21843		1.0	1.0
f21844	21844		1.0	1.0
f21845	21845		1.0	1.0
f21846	21846		1.0	1.0
f21847	21847		1.0	1.0
f21848	21848		1.0	1.0
f21850	21850		1.0	1.0
f21852	21852		1.0	1.0
f21853	21853		1.0	1.0
f21854	21854		1.0	1.0
f21856	21856		1.0	1.0
f21861	21861		1.0	1.0
f21862	21862		1.0	1.0
f21863	21863		1.0	1.0
f21864	21864		1.0	1.0
f21866	21866		1.0	1.0
f21867	21867		1.0	1.0
f21868	21868		1.0	1.0
f21869	21869		1.0	1.0
f21870	21870		1.0	1.0
f21872	21872		1.0	1.0
f21874	21874		1.0	1.0
f21875	21875		1.0	1.0
f21876	21876		1.0	1.0
f21878	21878		1.0	1.0
f21879	21879		1.0	1.0
f21880	21880		1.0	1.0
f21881	21881		1.0	1.0
f21883	21883		1.0	1.0
f21885	21885		1.0	1.0
f21889	21889		1.0	1.0
f21890	21890		1.0	1.0
f21891	21891		1.0	1.0
f21893	21893		1.0	1.0
f21894	21894		1.0	1.0
f21895	21895		1.0	1.0
f21896	21896		1.0	1.0
f21898	21898		1.0	1.0
f21899	21899		1.0	1.0
f21901	21901		1.0	1.0
f21902	21902		1.0	1.0
f21903	21903		1.0	1.0
f21904	21904		1.0	1.0
f21905	21905		1.0	1.0
f21906	21906		1.0	1.0
f21908	21908		1.0	1.0
f21910	21910		1.0	1.0
f21911	21911		1.0	1.0
f21912	21912		1.0	1.0
f21913	21913		1.0	1.0
f21915	21915		1.0	1.0
f21917	21917		1.0	1.0
f21919	21919		1.0	1.0
f21920	21920		1.0	1.0
f21921	21921		1.0	1.0
f21922	21922		1.0	1.0
f21923	21923		1.0	1.0
f21924	21924		1.0	1.0
f21926	21926		1.0	1.0
f21927	21927		1.0	1.0
f21930	21930		1.0	1.0
f21931	21931		1.0	1.0
f21933	21933		1.0	1.0
f21934	21934		1.0	1.0
f21935	21935		1.0	1.0
f21936	21936		1.0	1.0
f21937	21937		1.0	1.0
f21938	21938		1.0	1.0
f21939	21939		1.0	1.0
f21940	21940		1.0	1.0
f21941	21941		1.0	1.0
f21943	21943		1.0	1.0
f21945	21945		1.0	1.0
f21947	21947		1.0	1.0
f21948	21948		1.0	1.0
f21949	21949		1.0	1.0
f21950	21950		1.0	1.0
f21951	21951		1.0	1.0
f21952	21952		1.0	1.0
f21953	21953		1.0	1.0
f21955	21955		1.0	1.0
f21956	21956		1.0	1.0
f21957	21957		1.0	1.0
f21958	21958		1.0	1.0
f21959	21959		1.0	1.0
f21960	21960		1.0	1.0
f21962	21962		1.0	1.0
f21963	21963		1.0	1.0
f21964	21964		1.0	1.0
f21967	21967		1.0	1.0
f21972	21972		1.0	1.0
f21975	21975		1.0	1.0
f21976	21976		1.0	1.0
f21978	21978		1.0	1.0
f21979	21979		1.0	1.0
f21980	21980		1.0	1.0
f21981	21981		1.0	1.0
f21982	21982		1.0	1.0
f21984	21984		1.0	1.0
f21985	21985		1.0	1.0
f21986	21986		1.0	1.0
f21987	21987		1.0	1.0
f21989	21989		1.0	1.0
f21990	21990		1.0	1.0
f21991	21991		1.0	1.0
f21996	21996		1.0	1.0
f21997	21997		1.0	1.0
f22000	22000		1.0	1.0
f22001	22001		1.0	1.0
f22002	22002		1.0	1.0
f22004	22004		1.0	1.0
f22005	22005		1.0	1.0
f22006	22006		1.0	1.0
f22009	22009		1.0	1.0
f22011	22011		1.0	1.0
f22014	22014		1.0	1.0
f22015	22015		1.0	1.0
f22016	22016		1.0	1.0
f22017	22017		1.0	1.0
f22018	22018		1.0	1.0
f22019	22019		1.0	1.0
f22020	22020		1.0	1.0
f22027	22027		1.0	1.0
f22028	22028		1.0	1.0
f22030	22030		1.0	1.0
f22031	22031		1.0	1.0
f22032	22032		1.0	1.0
f22033	22033		1.0	1.0
f22035	22035		1.0	1.0
f22036	22036		1.0	1.0
f22038	22038		1.0	1.0
f22039	22039		1.0	1.0
f22040	22040		1.0	1.0
f22042	22042		1.0	1.0
f22043	22043		1.0	1.0
f22044	22044		1.0	1.0
f22045	22045		1.0	1.0
f22046	22046		1.0	1.0
f22047	22047		1.0	1.0
f22049	22049		1.0	1.0
f22051	22051		1.0	1.0
f22053	22053		1.0	1.0
f22055	22055		1.0	1.0
f22058	22058		1.0	1.0
f22059	22059		1.0	1.0
f22060	22060		1.0	1.0
f22061	22061		1.0	1.0
f22062	22062		1.0	1.0
f22063	22063		1.0	1.0
f22064	22064		1.0	1.0
f22065	22065		1.0	1.0
f22066	22066		1.0	1.0
f22067	22067		1.0	1.0
f22068	22068		1.0	1.0
f22069	22069		1.0	1.0
f22071	22071		1.0	1.0
f22072	22072		1.0	1.0
f22074	22074		1.0	1.0
f22079	22079		1.0	1.0
f22080	22080		1.0	1.0
f22082	22082		1.0	1.0
f22083	22083		1.0	1.0
f22084	22084		1.0	1.0
f22085	22085		1.0	1.0
f22086	22086		1.0	1.0
f22087	22087		1.0	1.0
f22088	22088		1.0	1.0
f22089	22089		1.0	1.0
f22090	22090		1.0	1.0
f22091	22091		1.0	1.0
f22093	22093		1.0	1.0
f22095	22095		1.0	1.0
f22096	22096		1.0	1.0
f22098	22098		1.0	1.0
f22099	22099		1.0	1.0
f22100	22100		1.0	1.0
f22101	22101		1.0	1.0
f22102	22102		1.0	1.0
f22103	22103		1.0	1.0
f22104	22104		1.0	1.0
f22107	22107		1.0	1.0
f22108	22108		1.0	1.0
f22110	22110		1.0	1.0
f22111	22111		1.0	1.0
f22112	22112		1.0	1.0
f22113	22113		1.0	1.0
f22114	22114		1.0	1.0
f22115	22115		1.0	1.0
f22116	22116		1.0	1.0
f22117	22117		1.0	1.0
f22118	22118		1.0	1.0
f22120	22120		1.0	1.0
f22121	22121		1.0	1.0
f22122	22122		1.0	1.0
f22124	22124		1.0	1.0
f22125	22125		1.0	1.0
f22128	22128		1.0	1.0
f22131	22131		1.0	1.0
f22133	22133		1.0	1.0
f22135	22135		1.0	1.0
f22136	22136		1.0	1.0
f22137	22137		1.0	1.0
f22138	22138		1.0	1.0
f22139	22139		1.0	1.0
f22141	22141		1.0	1.0
f22142	22142		1.0	1.0
f22144	22144		1.0	1.0
f22145	22145		1.0	1.0
f22146	22146		1.0	1.0
f22149	22149		1.0	1.0
f22150	22150		1.0	1.0
f22153	22153		1.0	1.0
f22154	22154		1.0	1.0
f22156	22156		1.0	1.0
f22157	22157		1.0	1.0
f22158	22158		1.0	1.0
f22159	22159		1.0	1.0
f22162	22162		1.0	1.0
f22168	22168		1.0	1.0
f22171	22171		1.0	1.0
f22173	22173		1.0	1.0
f22175	22175		1.0	1.0
f22176	22176		1.0	1.0
f22177	22177		1.0	1.0
f22180	22180		1.0	1.0
f22181	22181		1.0	1.0
f22182	22182		1.0	1.0
f22183	22183		1.0	1.0
f22184	22184		1.0	1.0
f22186	22186		1.0	1.0
f22187	22187		1.0	1.0
f22188	22188		1.0	1.0
f22189	22189		1.0	1.0
f22190	22190		1.0	1.0
f22192	22192		1.0	1.0
f22194	22194		1.0	1.0
f22195	22195		1.0	1.0
f22197	22197		1.0	1.0
f22198	22198		1.0	1.0
f22199	22199		1.0	1.0
f22200	22200		1.0	1.0
f22201	22201		1.0	1.0
f22203	22203		1.0	1.0
f22204	22204		1.0	1.0
f22208	22208		1.0	1.0
f22209	22209		1.0	1.0
f22211	22211		1.0	1.0
f22212	22212		1.0	1.0
f22213	22213		1.0	1.0
f22214	22214		1.0	1.0
f22215	22215		1.0	1.0
f22216	22216		1.0	1.0
f22218	22218		1.0	1.0
f22219	22219		1.0	1.0
f22223	22223		1.0	1.0
f22224	22224		1.0	1.0
f22225	22225		1.0	1.0
f22227	22227		1.0	1.0
f22228	22228		1.0	1.0
f22229	22229		1.0	1.0
f22230	22230		1.0	1.0
f22231	22231		1.0	1.0
f22233	22233		1.0	1.0
f22234	22234		1.0	1.0
f22235	22235		1.0	1.0
f22239	22239		1.0	1.0
f22240	22240		1.0	1.0
f22241	22241		1.0	1.0
f22244	22244		1.0	1.0
f22245	22245		1.0	1.0
f22247	22247		1.0	1.0
f22248	22248		1.0	1.0
f22249	22249		1.0	1.0
f22252	22252		1.0	1.0
f22253	22253		1.0	1.0
f22254	22254		1.0	1.0
f22256	22256		1.0	1.0
f22258	22258		1.0	1.0
f22260	22260		1.0	1.0
f22261	22261		1.0	1.0
f22262	22262		1.0	1.0
f22263	22263		1.0	1.0
f22265	22265		1.0	1.0
f22266	22266		1.0	1.0
f22267	22267		1.0	1.0
f22269	22269		1.0	1.0
f22270	22270		1.0	1.0
f22271	22271		1.0	1.0
f22272	22272		1.0	1.0
f22273	22273		1.0	1.0
f22274	22274		1.0	1.0
f22275	22275		1.0	1.0
f22278	22278		1.0	1.0
f22280	22280		1.0	1.0
f22283	22283		1.0	1.0
f22284	22284		1.0	1.0
f22287	22287		1.0	1.0
f22289	22289		1.0	1.0
f22290	22290		1.0	1.0
f22291	22291		1.0	1.0
f22294	22294		1.0	1.0
f22295	22295		1.0	1.0
f22296	22296		1.0	1.0
f22301	22301		1.0	1.0
f22302	22302		1.0	1.0
f22303	22303		1.0	1.0
f22304	22304		1.0	1.0
f22305	22305		1.0	1.0
f22306	22306		1.0	1.0
f22307	22307		1.0	1.0
f22308	22308		1.0	1.0
f22310	22310		1.0	1.0
f22314	22314		1.0	1.0
f22316	22316		1.0	1.0
f22317	22317		1.0	1.0
f22318	22318		1.0	1.0
f22321	22321		1.0	1.0
f22322	22322		1.0	1.0
f22323	22323		1.0	1.0
f22325	22325		1.0	1.0
f22327	22327		1.0	1.0
f22330	22330		1.0	1.0
f22332	22332		1.0	1.0
f22333	22333		1.0	1.0
f22336	22336		1.0	1.0
f22337	22337		1.0	1.0
f22338	22338		1.0	1.0
f22339	22339		1.0	1.0
f22340	22340		1.0	1.0
f22341	22341		1.0	1.0
f22342	22342		1.0	1.0
f22343	22343		1.0	1.0
f22344	22344		1.0	1.0
f22346	22346		1.0	1.0
f22347	22347		1.0	1.0
f22349	22349		1.0	1.0
f22350	22350		1.0	1.0
f22351	22351		1.0	1.0
f22352	22352		1.0	1.0
f22353	22353		1.0	1.0
f22355	22355		1.0	1.0
f22356	22356		1.0	1.0
f22357	22357		1.0	1.0
f22358	22358		1.0	1.0
f22359	22359		1.0	1.0
f22360	22360		1.0	1.0
f22362	22362		1.0	1.0
f22365	22365		1.0	1.0
f22366	22366		1.0	1.0
f22367	22367		1.0	1.0
f22368	22368		1.0	1.0
f22369	22369		1.0	1.0
f22371	22371		1.0	1.0
f22375	22375		1.0	1.0
f22377	22377		1.0	1.0
f22378	22378		1.0	1.0
f22379	22379		1.0	1.0
f22380	22380		1.0	1.0
f22381	22381		1.0	1.0
f22382	22382		1.0	1.0
f22383	22383		1.0	1.0
f22384	22384		1.0	1.0
f22387	22387		1.0	1.0
f22389	22389		1.0	1.0
f22393	22393		1.0	1.0
f22394	22394		1.0	1.0
f22395	22395		1.0	1.0
f22396	22396		1.0	1.0
f22397	22397		1.0	1.0
f22398	22398		1.0	1.0
f22399	22399		1.0	1.0
f22400	22400		1.0	1.0
f22402	22402		1.0	1.0
f22403	22403		1.0	1.0
f22404	22404		1.0	1.0
f22405	22405		1.0	1.0
f22406	22406		1.0	1.0
f22408	22408		1.0	1.0
f22409	22409		1.0	1.0
f22411	22411		1.0	1.0
f22414	22414		1.0	1.0
f22415	22415		1.0	1.0
f22416	22416		1.0	1.0
f22421	22421		1.0	1.0
f22423	22423		1.0	1.0
f22424	22424		1.0	1.0
f22425	22425		1.0	1.0
f22426	22426		1.0	1.0
f22427	22427		1.0	1.0
f22428	22428		1.0	1.0
f22429	22429		1.0	1.0
f22431	22431		1.0	1.0
f22432	22432		1.0	1.0
f22433	22433		1.0	1.0
f22434	22434		1.0	1.0
f22435	22435		1.0	1.0
f22437	22437		1.0	1.0
f22438	22438		1.0	1.0
f22440	22440		1.0	1.0
f22441	22441		1.0	1.0
f22442	22442		1.0	1.0
f22443	22443		1.0	1.0
f22444	22444		1.0	1.0
f22445	22445		1.0	1.0
f22446	22446		1.0	1.0
f22447	22447		1.0	1.0
f22448	22448		1.0	1.0
f22450	22450		1.0	1.0
f22451	22451		1.0	1.0
f22452	22452		1.0	1.0
f22454	22454		1.0	1.0
f22456	22456		1.0	1.0
f22459	22459		1.0	1.0
f22460	22460		1.0	1.0
f22461	22461		1.0	1.0
f22463	22463		1.0	1.0
f22464	22464		1.0	1.0
f22465	22465		1.0	1.0
f22466	22466		1.0	1.0
f22467	22467		1.0	1.0
f22468	22468		1.0	1.0
f22469	22469		1.0	1.0
f22470	22470		1.0	1.0
f22471	22471		1.0	1.0
f22472	22472		1.0	1.0
f22474	22474		1.0	1.0
f22478	22478		1.0	1.0
f22479	22479		1.0	1.0
f22480	22480		1.0	1.0
f22481	22481		1.0	1.0
f22482	22482		1.0	1.0
f22483	22483		1.0	1.0
f22484	22484		1.0	1.0
f22485	22485		1.0	1.0
f22486	22486		1.0	1.0
f22487	22487		1.0	1.0
f22488	22488		1.0	1.0
f22490	22490		1.0	1.0
f22491	22491		1.0	1.0
f22492	22492		1.0	1.0
f22493	22493		1.0	1.0
f22495	22495		1.0	1.0
f22497	22497		1.0	1.0
f22498	22498		1.0	1.0
f22499	22499		1.0	1.0
f22500	22500		1.0	1.0
f22501	22501		1.0	1.0
f22503	22503		1.0	1.0
f22506	22506		1.0	1.0
f22507	22507		1.0	1.0
f22509	22509		1.0	1.0
f22511	22511		1.0	1.0
f22512	22512		1.0	1.0
f22514	22514		1.0	1.0
f22515	22515		1.0	1.0
f22518	22518		1.0	1.0
f22521	22521		1.0	1.0
f22522	22522		1.0	1.0
f22523	22523		1.0	1.0
f22525	22525		1.0	1.0
f22527	22527		1.0	1.0
f22528	22528		1.0	1.0
f22529	22529		1.0	1.0
f22531	22531		1.0	1.0
f22535	22535		1.0	1.0
f22536	22536		1.0	1.0
f22537	22537		1.0	1.0
f22539	22539		1.0	1.0
f22541	22541		1.0	1.0
f22542	22542		1.0	1.0
f22543	22543		1.0	1.0
f22546	22546		1.0	1.0
f22550	22550		1.0	1.0
f22551	22551		1.0	1.0
f22553	22553		1.0	1.0
f22554	22554		1.0	1.0
f22555	22555		1.0	1.0
f22556	22556		1.0	1.0
f22557	22557		1.0	1.0
f22558	22558		1.0	1.0
f22559	22559		1.0	1.0
f22561	22561		1.0	1.0
f22562	22562		1.0	1.0
f22563	22563		1.0	1.0
f22566	22566		1.0	1.0
f22568	22568		1.0	1.0
f22569	22569		1.0	1.0
f22570	22570		1.0	1.0
f22573	22573		1.0	1.0
f22574	22574		1.0	1.0
f22575	22575		1.0	1.0
f22577	22577		1.0	1.0
f22578	22578		1.0	1.0
f22579	22579		1.0	1.0
f22583	22583		1.0	1.0
f22590	22590		1.0	1.0
f22591	22591		1.0	1.0
f22592	22592		1.0	1.0
f22593	22593		1.0	1.0
f22595	22595		1.0	1.0
f22596	22596		1.0	1.0
f22597	22597		1.0	1.0
f22598	22598		1.0	1.0
f22600	22600		1.0	1.0
f22602	22602		1.0	1.0
f22603	22603		1.0	1.0
f22604	22604		1.0	1.0
f22605	22605		1.0	1.0
f22606	22606		1.0	1.0
f22608	22608		1.0	1.0
f22612	22612		1.0	1.0
f22616	22616		1.0	1.0
f22618	22618		1.0	1.0
f22619	22619		1.0	1.0
f22623	22623		1.0	1.0
f22624	22624		1.0	1.0
f22625	22625		1.0	1.0
f22627	22627		1.0	1.0
f22628	22628		1.0	1.0
f22629	22629		1.0	1.0
f22632	22632		1.0	1.0
f22634	22634		1.0	1.0
f22635	22635		1.0	1.0
f22638	22638		1.0	1.0
f22639	22639		1.0	1.0
f22640	22640		1.0	1.0
f22641	22641		1.0	1.0
f22642	22642		1.0	1.0
f22644	22644		1.0	1.0
f22645	22645		1.0	1.0
f22647	22647		1.0	1.0
f22648	22648		1.0	1.0
f22649	22649		1.0	1.0
f22650	22650		1.0	1.0
f22652	22652		1.0	1.0
f22653	22653		1.0	1.0
f22655	22655		1.0	1.0
f22656	22656		1.0	1.0
f22659	22659		1.0	1.0
f22661	22661		1.0	1.0
f22662	22662		1.0	1.0
f22663	22663		1.0	1.0
f22665	22665		1.0	1.0
f22669	22669		1.0	1.0
f22670	22670		1.0	1.0
f22672	22672		1.0	1.0
f22673	22673		1.0	1.0
f22676	22676		1.0	1.0
f22678	22678		1.0	1.0
f22679	22679		1.0	1.0
f22680	22680		1.0	1.0
f22682	22682		1.0	1.0
f22683	22683		1.0	1.0
f22685	22685		1.0	1.0
f22686	22686		1.0	1.0
f22687	22687		1.0	1.0
f22689	22689		1.0	1.0
f22690	22690		1.0	1.0
f22691	22691		1.0	1.0
f22692	22692		1.0	1.0
f22693	22693		1.0	1.0
f22694	22694		1.0	1.0
f22695	22695		1.0	1.0
f22696	22696		1.0	1.0
f22699	22699		1.0	1.0
f22704	22704		1.0	1.0
f22706	22706		1.0	1.0
f22707	22707		1.0	1.0
f22708	22708		1.0	1.0
f22713	22713		1.0	1.0
f22714	22714		1.0	1.0
f22716	22716		1.0	1.0
f22717	22717		1.0	1.0
f22719	22719		1.0	1.0
f22721	22721		1.0	1.0
f22722	22722		1.0	1.0
f22725	22725		1.0	1.0
f22726	22726		1.0	1.0
f22731	22731		1.0	1.0
f22732	22732		1.0	1.0
f22734	22734		1.0	1.0
f22735	22735		1.0	1.0
f22736	22736		1.0	1.0
f22737	22737		1.0	1.0
f22738	22738		1.0	1.0
f22739	22739		1.0	1.0
f22740	22740		1.0	1.0
f22741	22741		1.0	1.0
f22743	22743		1.0	1.0
f22744	22744		1.0	1.0
f22745	22745		1.0	1.0
f22746	22746		1.0	1.0
f22747	22747		1.0	1.0
f22750	22750		1.0	1.0
f22751	22751		1.0	1.0
f22752	22752		1.0	1.0
f22753	22753		1.0	1.0
f22754	22754		1.0	1.0
f22755	22755		1.0	1.0
f22756	22756		1.0	1.0
f22758	22758		1.0	1.0
f22760	22760		1.0	1.0
f22761	22761		1.0	1.0
f22764	22764		1.0	1.0
f22766	22766		1.0	1.0
f22767	22767		1.0	1.0
f22768	22768		1.0	1.0
f22769	22769		1.0	1.0
f22771	22771		1.0	1.0
f22772	22772		1.0	1.0
f22773	22773		1.0	1.0
f22775	22775		1.0	1.0
f22777	22777		1.0	1.0
f22779	22779		1.0	1.0
f22780	22780		1.0	1.0
f22781	22781		1.0	1.0
f22782	22782		1.0	1.0
f22784	22784		1.0	1.0
f22786	22786		1.0	1.0
f22787	22787		1.0	1.0
f22789	22789		1.0	1.0
f22790	22790		1.0	1.0
f22791	22791		1.0	1.0
f22792	22792		1.0	1.0
f22793	22793		1.0	1.0
f22794	22794		1.0	1.0
f22795	22795		1.0	1.0
f22796	22796		1.0	1.0
f22797	22797		1.0	1.0
f22798	22798		1.0	1.0
f22799	22799		1.0	1.0
f22800	22800		1.0	1.0
f22803	22803		1.0	1.0
f22804	22804		1.0	1.0
f22808	22808		1.0	1.0
f22809	22809		1.0	1.0
f22810	22810		1.0	1.0
f22811	22811		1.0	1.0
f22812	22812		1.0	1.0
f22817	22817		1.0	1.0
f22818	22818		1.0	1.0
f22819	22819		1.0	1.0
f22822	22822		1.0	1.0
f22823	22823		1.0	1.0
f22824	22824		1.0	1.0
f22825	22825		1.0	1.0
f22826	22826		1.0	1.0
f22827	22827		1.0	1.0
f22828	22828		1.0	1.0
f22830	22830		1.0	1.0
f22831	22831		1.0	1.0
f22832	22832		1.0	1.0
f22833	22833		1.0	1.0
f22834	22834		1.0	1.0
f22835	22835		1.0	1.0
f22836	22836		1.0	1.0
f22838	22838		1.0	1.0
f22839	22839		1.0	1.0
f22843	22843		1.0	1.0
f22845	22845		1.0	1.0
f22846	22846		1.0	1.0
f22847	22847		1.0	1.0
f22850	22850		1.0	1.0
f22851	22851		1.0	1.0
f22852	22852		1.0	1.0
f22857	22857		1.0	1.0
f22859	22859		1.0	1.0
f22860	22860		1.0	1.0
f22861	22861		1.0	1.0
f22863	22863		1.0	1.0
f22864	22864		1.0	1.0
f22866	22866		1.0	1.0
f22867	22867		1.0	1.0
f22868	22868		1.0	1.0
f22870	22870		1.0	1.0
f22873	22873		1.0	1.0
f22874	22874		1.0	1.0
f22875	22875		1.0	1.0
f22876	22876		1.0	1.0
f22878	22878		1.0	1.0
f22879	22879		1.0	1.0
f22880	22880		1.0	1.0
f22881	22881		1.0	1.0
f22883	22883		1.0	1.0
f22889	22889		1.0	1.0
f22891	22891		1.0	1.0
f22892	22892		1.0	1.0
f22893	22893		1.0	1.0
f22896	22896		1.0	1.0
f22897	22897		1.0	1.0
f22898	22898		1.0	1.0
f22899	22899		1.0	1.0
f22900	22900		1.0	1.0
f22901	22901		1.0	1.0
f22902	22902		1.0	1.0
f22903	22903		1.0	1.0
f22904	22904		1.0	1.0
f22908	22908		1.0	1.0
f22909	22909		1.0	1.0
f22910	22910		1.0	1.0
f22911	22911		1.0	1.0
f22912	22912		1.0	1.0
f22913	22913		1.0	1.0
f22914	22914		1.0	1.0
f22915	22915		1.0	1.0
f22916	22916		1.0	1.0
f22917	22917		1.0	1.0
f22921	22921		1.0	1.0
f22922	22922		1.0	1.0
f22925	22925		1.0	1.0
f22927	22927		1.0	1.0
f22928	22928		1.0	1.0
f22931	22931		1.0	1.0
f22932	22932		1.0	1.0
f22933	22933		1.0	1.0
f22934	22934		1.0	1.0
f22935	22935		1.0	1.0
f22937	22937		1.0	1.0
f22938	22938		1.0	1.0
f22942	22942		1.0	1.0
f22944	22944		1.0	1.0
f22945	22945		1.0	1.0
f22946	22946		1.0	1.0
f22949	22949		1.0	1.0
f22951	22951		1.0	1.0
f22952	22952		1.0	1.0
f22953	22953		1.0	1.0
f22954	22954		1.0	1.0
f22955	22955		1.0	1.0
f22956	22956		1.0	1.0
f22957	22957		1.0	1.0
f22959	22959		1.0	1.0
f22960	22960		1.0	1.0
f22961	22961		1.0	1.0
f22964	22964		1.0	1.0
f22966	22966		1.0	1.0
f22967	22967		1.0	1.0
f22968	22968		1.0	1.0
f22969	22969		1.0	1.0
f22970	22970		1.0	1.0
f22971	22971		1.0	1.0
f22972	22972		1.0	1.0
f22973	22973		1.0	1.0
f22975	22975		1.0	1.0
f22976	22976		1.0	1.0
f22977	22977		1.0	1.0
f22980	22980		1.0	1.0
f22981	22981		1.0	1.0
f22982	22982		1.0	1.0
f22983	22983		1.0	1.0
f22984	22984		1.0	1.0
f22985	22985		1.0	1.0
f22987	22987		1.0	1.0
f22990	22990		1.0	1.0
f22991	22991		1.0	1.0
f22993	22993		1.0	1.0
f22995	22995		1.0	1.0
f22996	22996		1.0	1.0
f23000	23000		1.0	1.0
f23002	23002		1.0	1.0
f23003	23003		1.0	1.0
f23005	23005		1.0	1.0
f23008	23008		1.0	1.0
f23009	23009		1.0	1.0
f23010	23010		1.0	1.0
f23011	23011		1.0	1.0
f23012	23012		1.0	1.0
f23013	23013		1.0	1.0
f23014	23014		1.0	1.0
f23016	23016		1.0	1.0
f23017	23017		1.0	1.0
f23023	23023		1.0	1.0
