feature	feature_idx	inv_coding_vs_other_mean_diff_raw	inv_coding_vs_other_cohen_d	p	q
f25274	25274	0.00026828298595068313	0.5567290406916146	2.2094477429714462e-13	2.5856851300602982e-11
f31141	31141	-0.005005291652836847	-0.5425383940165751	2.2899325041070903e-13	2.6703383734726384e-11
f22646	22646	0.0001620829979650463	0.5692748969466315	2.433881530982246e-13	2.8281358158590864e-11
f16171	16171	0.0001080417744032031	0.575085093213445	2.4877201329367855e-13	2.880481035903625e-11
f18868	18868	-0.011590093574987203	-0.5508159677955307	2.5126358586756127e-13	2.8990863315874112e-11
f15076	15076	0.00031123503571162776	0.5197123330488255	2.583803251926788e-13	2.970739121373228e-11
f16835	16835	3.802106303767959e-05	0.5354456841812744	2.677725935489864e-13	3.067962358536079e-11
f3708	3708	8.993217443511701e-06	0.5187396234533637	2.8038228182059303e-13	3.179088792629084e-11
f2179	2179	0.00012187201860288418	0.5187396234533634	2.8038228182059576e-13	3.179088792629084e-11
f20980	20980	7.910021505960374e-06	0.5187396234533627	2.803822818206193e-13	3.179088792629084e-11
f28774	28774	-7.003281327725482e-05	-0.6203356931504281	2.864733240239035e-13	3.2369509936604376e-11
f6286	6286	-8.50064830777327e-06	-0.518219729289893	2.949947733815353e-13	3.321783070160189e-11
f16219	16219	-1.5986590490262534e-05	-0.5655926113965556	3.0244231586691514e-13	3.3939828103859847e-11
f31789	31789	2.4425272139541307e-05	0.5610544498821499	3.294505932191856e-13	3.68444950123081e-11
f12038	12038	1.9464661265404418e-05	0.534966268094655	3.32567996629174e-13	3.706662623654685e-11
f5809	5809	7.64700950486074e-05	0.5744038265928371	3.423420837669768e-13	3.802666237585185e-11
f5296	5296	0.00019890411465837762	0.5520732151244695	3.4476523459423056e-13	3.816644326751266e-11
f20062	20062	4.992799140906944e-05	0.5204086252092961	3.474809552244062e-13	3.8337562090213276e-11
f21345	21345	0.00010964755592444694	0.5258718535920927	3.543725283360177e-13	3.896670808226386e-11
f15700	15700	0.0008848984553134725	0.6031189597255369	3.7432450301848877e-13	4.0781809355026886e-11
f27755	27755	-3.18006902531699e-05	-0.5510661744831297	3.7461317797433754e-13	4.0781809355026886e-11
f12446	12446	-2.5232053631633028e-05	-0.5814521624416711	3.743442790268327e-13	4.0781809355026886e-11
f26477	26477	6.284773500757834e-05	0.5292984360122354	3.883797703232737e-13	4.2140491105804745e-11
f19163	19163	0.00020007031339359363	0.5228519433671405	4.124025562515525e-13	4.459936291501938e-11
f12510	12510	0.0008877376430456963	0.5269742663592544	4.299034590630011e-13	4.633906758742243e-11
f10170	10170	-2.4411093170387872e-05	-0.5142432326937965	4.345628059791587e-13	4.66877181190986e-11
f7610	7610	-0.0039365754482397555	-0.534619907045163	4.877444482067952e-13	5.223009829686361e-11
f23627	23627	7.730628621482516e-05	0.5740922407381311	4.967027032330737e-13	5.301613739264287e-11
f31400	31400	-1.9558416195817598e-05	-0.5570652236931566	5.034202658508193e-13	5.355868594610275e-11
f21102	21102	-6.149302089381171e-05	-0.5337760526197289	5.067854480157949e-13	5.374221864265879e-11
f6015	6015	1.590887123441714e-05	0.550678081559397	5.130031593223831e-13	5.40517283751635e-11
f23334	23334	-0.00010705269452432162	-0.5874473459115298	5.123549023695078e-13	5.40517283751635e-11
f11681	11681	-3.7183533980233e-05	-0.5592936935724675	5.168659246621225e-13	5.42841750619501e-11
f9206	9206	2.2378717190757305e-05	0.5433496563865015	5.288063143395e-13	5.536078373251353e-11
f16975	16975	-0.00010660810486547716	-0.543144925026834	5.404883870564603e-13	5.640357792059264e-11
f16993	16993	5.356552336830648e-05	0.5408243285436437	5.457743634885445e-13	5.677439473902421e-11
f1097	1097	0.0024174672848746373	0.5117221537475918	5.556779586461512e-13	5.762169414214267e-11
f13271	13271	9.717440858318394e-05	0.5731899160403381	5.919106831160675e-13	6.118526581813029e-11
f19759	19759	0.000175334083316408	0.5492902980389164	6.130728570389289e-13	6.268605395900934e-11
f19296	19296	0.009026153128276844	0.5332950304834525	6.135328651884083e-13	6.268605395900934e-11
f10782	10782	-3.0364564906140464e-05	-0.5583043705016195	6.140815222424926e-13	6.268605395900934e-11
f30313	30313	-0.00019385802633316426	-0.5817976535276818	6.117000078447238e-13	6.268605395900934e-11
f14901	14901	0.00435141991733057	0.5310842800557396	6.782785729513091e-13	6.902432384617545e-11
f19937	19937	-0.00015798522612958443	-0.5341477024469337	6.870483562114304e-13	6.970031125800666e-11
f25736	25736	0.0006767474563153502	0.5463115578562927	6.91793285919913e-13	6.974979197853448e-11
f1506	1506	0.00036514084951008903	0.5098327932746024	6.910655992436182e-13	6.974979197853448e-11
f23091	23091	-0.0008111025948129238	-0.5662521093418834	6.99990564082519e-13	7.035978774188952e-11
f31148	31148	-6.431386071164029e-05	-0.5726996022000818	7.105798920305583e-13	7.12057550521631e-11
f4876	4876	-1.441233917628053e-05	-0.5089720304383906	7.238391539295945e-13	7.231329693891754e-11
f29316	29316	0.0015013771143174528	0.629890953750503	7.328642477820365e-13	7.277119900400536e-11
f27576	27576	-0.00041338141733242924	-0.6176942608289039	7.313572127520621e-13	7.277119900400536e-11
f3279	3279	-0.00021087610682955083	-0.5610017611943833	7.494719584545503e-13	7.419545962126497e-11
f8929	8929	-6.85672405143354e-05	-0.5487776695123908	8.62615825690941e-13	8.513914269952034e-11
f32126	32126	0.0003428279894812995	0.5831807325851197	8.873172029023401e-13	8.731414445857021e-11
f15161	15161	0.00020225769015601959	0.6040236142053427	8.94092878803297e-13	8.771747141504921e-11
f23199	23199	0.0012742709234981327	0.6217864694038355	8.985232660488193e-13	8.788898621459018e-11
f8917	8917	-0.001003420782289339	-0.6273889143673826	9.484724750804503e-13	9.2498648998322e-11
f25956	25956	-0.0007771522865039904	-0.5240053405665749	9.538059035653007e-13	9.274276512767885e-11
f32534	32534	4.6038390124010023e-05	0.5083503852114641	9.81172395777243e-13	9.512147060600208e-11
f1341	1341	4.823779248165377e-05	0.5671400866786912	9.914766309473329e-13	9.58368915719239e-11
f6797	6797	-1.2700842823251667e-05	-0.5125660441225872	9.958236400491325e-13	9.597396775626464e-11
f20268	20268	-0.00043595158473533574	-0.5160087329553067	1.0064267351563446e-12	9.671141131261906e-11
f28088	28088	0.00013994237674843716	0.5610626789652499	1.0213584772385043e-12	9.734361309338202e-11
f424	424	0.00010654127326168316	0.5392551279855743	1.0219178132361882e-12	9.734361309338202e-11
f9654	9654	0.0011128464195892336	0.509123779276759	1.019673889981423e-12	9.734361309338202e-11
f7318	7318	0.0023236632319467133	0.624627869241526	1.05347678146592e-12	9.976973171987072e-11
f30515	30515	0.021226212335290963	0.5165588074934203	1.0508575214886613e-12	9.976973171987072e-11
f85	85	6.209768555619932e-05	0.5755476914355094	1.1015597777366298e-12	1.0402279768551551e-10
f19996	19996	-0.0023369713856883634	-0.5044246556098614	1.161440706156935e-12	1.0936232488319095e-10
f6732	6732	-0.00012476054966181413	-0.5183394320385298	1.1743799266718827e-12	1.1026384365955373e-10
f14621	14621	0.0032940825949882226	0.5043418977471305	1.1790679879127676e-12	1.1038771379407306e-10
f11431	11431	0.0008465489762325368	0.5039200691002292	1.2060974236674728e-12	1.1259658227560043e-10
f3058	3058	1.8080838228899177e-05	0.5450399268679733	1.2314336640435356e-12	1.1463527927096187e-10
f5737	5737	-7.467269068615044e-05	-0.5560619968973217	1.2501250867140088e-12	1.160456057831293e-10
f4862	4862	0.00016813185296950334	0.506159475056449	1.28257027559389e-12	1.187210813295497e-10
f16104	16104	-2.7473129204838017e-05	-0.5888779015898372	1.318161056234281e-12	1.2167183518502796e-10
f30968	30968	0.0007573604426270655	0.5429688660831425	1.323947741699608e-12	1.2186269550565382e-10
f32332	32332	0.000150037478590636	0.5240405573198663	1.3617544199299322e-12	1.2499150933407288e-10
f24853	24853	1.6156220588893752e-05	0.5672661777953424	1.3673199820491573e-12	1.2515179098264465e-10
f26164	26164	0.008951952796603851	0.552818122714158	1.3850702205131044e-12	1.2642334536427132e-10
f9587	9587	0.00037644253923185535	0.5493126716338314	1.3932771202301616e-12	1.268191796547276e-10
f23245	23245	5.1392910690095565e-05	0.5720419056985213	1.419842129336781e-12	1.2887918807232034e-10
f23874	23874	5.5832999040970356e-05	0.5900823897462284	1.474167579261124e-12	1.3344067192604561e-10
f30629	30629	0.00016680033632494773	0.5035927547080589	1.499177371577644e-12	1.3519324149384283e-10
f31842	31842	-9.48208046418916e-05	-0.5569801603215672	1.5017803925707639e-12	1.3519324149384283e-10
f17418	17418	0.0020254519649186517	0.5818945322345231	1.5526369433762388e-12	1.3938851331658245e-10
f24734	24734	-1.882007670522452e-05	-0.5138562820298472	1.6243035462005588e-12	1.4542398525109266e-10
f6712	6712	-1.4237659644166509e-05	-0.563066480985854	1.6478026770525005e-12	1.471258804404805e-10
f15955	15955	-4.655619211170807e-05	-0.533604097296969	1.6941124761235643e-12	1.508496674391765e-10
f6365	6365	1.7685587012065093e-05	0.5199262825327354	1.7113875378113348e-12	1.5197492368293176e-10
f31440	31440	0.00048429395318341697	0.5003145009648726	1.7189768481668028e-12	1.5223630638035079e-10
f21564	21564	8.278910495258037e-05	0.5824862947849712	1.7539416907555442e-12	1.5491418146274305e-10
f8377	8377	0.00045721729397882435	0.5534770788188346	1.7800564675476503e-12	1.5679809228118658e-10
f22905	22905	0.00017826421247301807	0.5040489979538089	1.8129384047532908e-12	1.5926639583634273e-10
f17123	17123	-0.002686544298118518	-0.5026538064117325	1.822918528607055e-12	1.5971495814277002e-10
f12908	12908	4.514918883695594e-05	0.5538994861675915	1.943365048705323e-12	1.698138291092694e-10
f12726	12726	0.00122214856538168	0.49893024604240904	2.0240423323758028e-12	1.763931360300274e-10
f7519	7519	0.0001363741312573548	0.5526239702506066	2.0370977244328596e-12	1.7705999531622265e-10
f17893	17893	-4.0493726871388986e-05	-0.5798339559457677	2.0906205484347272e-12	1.8123136013520938e-10
f17704	17704	0.00022455807660739705	0.5425522503943598	2.1050570220628014e-12	1.8200134168589414e-10
f1218	1218	-7.304764159159629e-05	-0.5264516563897744	2.1251342445100833e-12	1.832536813792274e-10
f32361	32361	-0.0002495530969872746	-0.5050961303516861	2.1635277883054345e-12	1.8607474689551832e-10
f3452	3452	-0.0025123685153566303	-0.5423500872834875	2.1696420966638752e-12	1.8611212623948131e-10
f16936	16936	0.000343191369370538	0.6139872451674104	2.1955213723092783e-12	1.8784032461574526e-10
f26829	26829	4.1839314694202856e-05	0.49855226308826023	2.237020992202167e-12	1.9085717895707406e-10
f3450	3450	0.0006719984721451402	0.49832057261223245	2.242432064772751e-12	1.9085717895707406e-10
f14048	14048	-6.785339909294836e-05	-0.5378679906621441	2.2525915550703614e-12	1.9122518154545491e-10
f5075	5075	9.252509620033555e-06	0.5927761596288307	2.273050169541903e-12	1.924633280505144e-10
f14875	14875	-0.00654484098029529	-0.5059688441719835	2.30719545884058e-12	1.9485098143115497e-10
f12258	12258	0.00017359056979048468	0.521685404813073	2.335614203399628e-12	1.967439748508972e-10
f8270	8270	2.7535072827702575e-05	0.5275479851541482	2.346274616247329e-12	1.9713519647485251e-10
f10509	10509	-0.00044390192807295444	-0.5749243616944821	2.4068508219266477e-12	2.0170764126059436e-10
f22259	22259	-0.001021808639247784	-0.5021694196453097	2.549729255248351e-12	2.1313655162239277e-10
f18307	18307	-0.0005220978878575642	-0.5426230071749555	2.578983349180581e-12	2.150334004731534e-10
f5350	5350	7.034869362065776e-05	0.5613501570786937	2.6996506260211404e-12	2.245232276991389e-10
f5779	5779	0.0009622639748909283	0.5531446139317839	2.764561909544159e-12	2.2933965734669113e-10
f30265	30265	-8.00865485657798e-05	-0.5335780765547261	2.9187756561520578e-12	2.4152131490098645e-10
f14234	14234	0.00010653300272765513	0.6106375099288611	3.0816336987410487e-12	2.537665704027169e-10
f6440	6440	-0.00022603112653117445	-0.5459057180627516	3.0822477728357337e-12	2.537665704027169e-10
f18622	18622	0.0018333968386311363	0.6105008118636847	3.1627325968406294e-12	2.5974040534655075e-10
f30899	30899	0.00017509256594571438	0.575940800065004	3.345121560314148e-12	2.74032358220935e-10
f15502	15502	-0.0003469741242294299	-0.4951757371279118	3.3755502886057533e-12	2.7583549091529507e-10
f17061	17061	0.0002545717091287092	0.5640041139410642	3.403740535393089e-12	2.7744718871582273e-10
f19740	19740	0.002117666234252193	0.5338401773866992	3.4566556355327196e-12	2.8106127013681426e-10
f6836	6836	0.0013784794246094428	0.6089785373483663	3.468833050640012e-12	2.813532708004255e-10
f3642	3642	6.610446064366753e-05	0.5564760579207876	3.83524435266208e-12	3.1030441221736057e-10
f28164	28164	-0.0028313057726385995	-0.5127694668468381	3.8572092108216306e-12	3.1131288527143644e-10
f13657	13657	0.0258943038400276	0.5370081108823052	3.904467699772609e-12	3.1435281962198736e-10
f13963	13963	1.3957889545592712e-05	0.5556829965720418	4.0311055001794695e-12	3.2375310056343345e-10
f26352	26352	0.00022674025284616145	0.5612806289475651	4.042362480572593e-12	3.23863407734481e-10
f14190	14190	0.0001179368723144929	0.5258254818906767	4.14234532815086e-12	3.310643212508473e-10
f32596	32596	-0.00028083393625474113	-0.5470380595975726	4.508636446984986e-12	3.5946228490219955e-10
f28227	28227	-0.00014620492366532902	-0.5051807819556149	4.736976568467343e-12	3.7675060241635406e-10
f27783	27783	0.00020115886145098384	0.5095233639144819	4.765944484901423e-12	3.7813672852602863e-10
f30042	30042	-0.0002709197640363094	-0.5382714351659263	4.786572992348501e-12	3.788560961673326e-10
f23844	23844	6.422843612267343e-05	0.5642567106088897	4.8172630298891966e-12	3.8036644569496193e-10
f25006	25006	0.00020055007174132395	0.5155567173266962	5.0118094641912284e-12	3.939108236654604e-10
f24951	24951	0.0077162815478988836	0.5125863417811793	5.0155818751542916e-12	3.939108236654604e-10
f20363	20363	-0.00024349265792814268	-0.5599506889505906	5.0248634122364024e-12	3.939108236654604e-10
f27166	27166	8.191192887888895e-05	0.5885526200705675	5.038120508754959e-12	3.9400747692334727e-10
f25837	25837	0.0001564696765387345	0.5335832151833538	5.188072866340308e-12	4.0476850401009337e-10
f21214	21214	5.795062115764866e-05	0.5668484158304081	5.210152496772184e-12	4.0552559860862455e-10
f28246	28246	-0.0008468957806318316	-0.6044813989963316	5.332062695512318e-12	4.1403087774063423e-10
f313	313	-0.006165991265807506	-0.5045481233001259	5.3618717095319134e-12	4.1536125810388116e-10
f16156	16156	-1.8932729916099663e-05	-0.5427024059556892	5.39946731124496e-12	4.1728713409168597e-10
f14806	14806	-2.231254043263344e-05	-0.5145798565780876	5.543324688723911e-12	4.2739685505907087e-10
f12658	12658	2.8553163554151633e-05	0.6037954396563203	5.616582278481444e-12	4.3202856361802803e-10
f16987	16987	0.0008842850093820994	0.566050316204022	6.0179215808077655e-12	4.618155839810512e-10
f13849	13849	-0.005159366031262081	-0.5401323143813236	6.038187128871743e-12	4.6228812111885345e-10
f25633	25633	-2.9539079962413592e-05	-0.5042590207117561	6.055153261426167e-12	4.6250643839257026e-10
f11603	11603	0.0003503681238041121	0.48701116507714	6.390795617505136e-12	4.864343224064687e-10
f17487	17487	-0.012296055489258176	-0.5211133836705525	6.398107695226685e-12	4.864343224064687e-10
f31742	31742	-0.0002339424037864737	-0.6019890917830959	6.42073423892508e-12	4.870245822710579e-10
f22092	22092	-0.00014157611178338913	-0.5232540685933285	6.641388792377998e-12	5.025982169714601e-10
f14603	14603	-1.6553101043458715e-05	-0.4856561885087345	6.822637077664558e-12	5.151248197256043e-10
f28220	28220	6.0311287004346266e-05	0.546190406085701	6.981660153206733e-12	5.259196319546626e-10
f28371	28371	0.0007703640235259442	0.48672428359110975	7.47098307822378e-12	5.614889300624698e-10
f23270	23270	-5.543938267161342e-05	-0.5201087634456276	7.497335812957343e-12	5.621800913477945e-10
f10379	10379	3.396241264902546e-05	0.5386411496868114	7.552180711520425e-12	5.649996747833363e-10
f20305	20305	0.0006003389196116716	0.5931837620437401	7.619988431371334e-12	5.687739884263687e-10
f32635	32635	6.132608214977467e-05	0.4908422026427707	7.66595925877771e-12	5.709048931627909e-10
f29937	29937	0.00020366543991572446	0.517876170072014	7.819930601142293e-12	5.81050988522065e-10
f18379	18379	3.16515600352703e-05	0.5874114407927584	7.923981421890068e-12	5.874502788065469e-10
f20412	20412	-2.9645258261364847e-05	-0.5930616252920051	7.967866729354673e-12	5.89370331800212e-10
f2655	2655	0.00010132751257163288	0.5263147280714799	8.010008543697653e-12	5.911530629727133e-10
f11246	11246	8.62641188766795e-05	0.49526765444726756	8.39002325915264e-12	6.16422157300255e-10
f29161	29161	-6.99145375278117e-05	-0.4973062688985695	8.386736189503743e-12	6.16422157300255e-10
f7787	7787	5.135594483025421e-05	0.5010768651131221	8.723611818457333e-12	6.394973424322369e-10
f27065	27065	0.00014089669521484864	0.5477513392753421	8.75729400028676e-12	6.405335040209744e-10
f27423	27423	0.0012856332247438342	0.5899503783026381	8.85780090371824e-12	6.46441915396524e-10
f8065	8065	-0.00019089547263887867	-0.5259572204612685	8.944139855687186e-12	6.512923884247949e-10
f12972	12972	0.0001604827114047653	0.5616087733735781	9.393857325404828e-12	6.825230972036927e-10
f12105	12105	0.00041280997860350627	0.5152394015016033	9.495408718569431e-12	6.883751170134582e-10
f8404	8404	-2.4587019864933307e-05	-0.5372709323714688	9.543204152938252e-12	6.903128337383679e-10
f18317	18317	-0.0004827808480489898	-0.49995299297901175	1.016830582928575e-11	7.33909791660871e-10
f4648	4648	0.00012068614267674581	0.5242690118448748	1.0614146520990967e-11	7.644051718677627e-10
