feature	feature_idx	spearman_log_inv_len	p	q
f19014	19014		1.0	1.0
f19017	19017		1.0	1.0
f19018	19018		1.0	1.0
f19019	19019		1.0	1.0
f19020	19020		1.0	1.0
f19021	19021		1.0	1.0
f19022	19022		1.0	1.0
f19024	19024		1.0	1.0
f19025	19025		1.0	1.0
f19026	19026		1.0	1.0
f19027	19027		1.0	1.0
f19028	19028		1.0	1.0
f19030	19030		1.0	1.0
f19031	19031		1.0	1.0
f19033	19033		1.0	1.0
f19034	19034		1.0	1.0
f19036	19036		1.0	1.0
f19037	19037		1.0	1.0
f19038	19038		1.0	1.0
f19040	19040		1.0	1.0
f19041	19041		1.0	1.0
f19042	19042		1.0	1.0
f19044	19044		1.0	1.0
f19046	19046		1.0	1.0
f19047	19047		1.0	1.0
f19049	19049		1.0	1.0
f19051	19051		1.0	1.0
f19053	19053		1.0	1.0
f19054	19054		1.0	1.0
f19058	19058		1.0	1.0
f19059	19059		1.0	1.0
f19060	19060		1.0	1.0
f19061	19061		1.0	1.0
f19062	19062		1.0	1.0
f19063	19063		1.0	1.0
f19064	19064		1.0	1.0
f19065	19065		1.0	1.0
f19067	19067		1.0	1.0
f19068	19068		1.0	1.0
f19069	19069		1.0	1.0
f19070	19070		1.0	1.0
f19073	19073		1.0	1.0
f19076	19076		1.0	1.0
f19077	19077		1.0	1.0
f19078	19078		1.0	1.0
f19081	19081		1.0	1.0
f19082	19082		1.0	1.0
f19083	19083		1.0	1.0
f19084	19084		1.0	1.0
f19086	19086		1.0	1.0
f19087	19087		1.0	1.0
f19088	19088		1.0	1.0
f19089	19089		1.0	1.0
f19091	19091		1.0	1.0
f19092	19092		1.0	1.0
f19095	19095		1.0	1.0
f19096	19096		1.0	1.0
f19098	19098		1.0	1.0
f19099	19099		1.0	1.0
f19101	19101		1.0	1.0
f19104	19104		1.0	1.0
f19105	19105		1.0	1.0
f19106	19106		1.0	1.0
f19107	19107		1.0	1.0
f19111	19111		1.0	1.0
f19112	19112		1.0	1.0
f19114	19114		1.0	1.0
f19115	19115		1.0	1.0
f19117	19117		1.0	1.0
f19120	19120		1.0	1.0
f19121	19121		1.0	1.0
f19122	19122		1.0	1.0
f19123	19123		1.0	1.0
f19125	19125		1.0	1.0
f19126	19126		1.0	1.0
f19127	19127		1.0	1.0
f19128	19128		1.0	1.0
f19129	19129		1.0	1.0
f19131	19131		1.0	1.0
f19132	19132		1.0	1.0
f19133	19133		1.0	1.0
f19134	19134		1.0	1.0
f19136	19136		1.0	1.0
f19139	19139		1.0	1.0
f19145	19145		1.0	1.0
f19146	19146		1.0	1.0
f19147	19147		1.0	1.0
f19148	19148		1.0	1.0
f19149	19149		1.0	1.0
f19150	19150		1.0	1.0
f19151	19151		1.0	1.0
f19152	19152		1.0	1.0
f19153	19153		1.0	1.0
f19155	19155		1.0	1.0
f19158	19158		1.0	1.0
f19162	19162		1.0	1.0
f19165	19165		1.0	1.0
f19168	19168		1.0	1.0
f19169	19169		1.0	1.0
f19171	19171		1.0	1.0
f19172	19172		1.0	1.0
f19173	19173		1.0	1.0
f19175	19175		1.0	1.0
f19176	19176		1.0	1.0
f19177	19177		1.0	1.0
f19178	19178		1.0	1.0
f19179	19179		1.0	1.0
f19185	19185		1.0	1.0
f19187	19187		1.0	1.0
f19188	19188		1.0	1.0
f19189	19189		1.0	1.0
f19190	19190		1.0	1.0
f19191	19191		1.0	1.0
f19195	19195		1.0	1.0
f19196	19196		1.0	1.0
f19197	19197		1.0	1.0
f19198	19198		1.0	1.0
f19201	19201		1.0	1.0
f19202	19202		1.0	1.0
f19203	19203		1.0	1.0
f19204	19204		1.0	1.0
f19205	19205		1.0	1.0
f19206	19206		1.0	1.0
f19209	19209		1.0	1.0
f19210	19210		1.0	1.0
f19211	19211		1.0	1.0
f19212	19212		1.0	1.0
f19215	19215		1.0	1.0
f19217	19217		1.0	1.0
f19219	19219		1.0	1.0
f19220	19220		1.0	1.0
f19221	19221		1.0	1.0
f19223	19223		1.0	1.0
f19224	19224		1.0	1.0
f19226	19226		1.0	1.0
f19227	19227		1.0	1.0
f19228	19228		1.0	1.0
f19231	19231		1.0	1.0
f19232	19232		1.0	1.0
f19233	19233		1.0	1.0
f19234	19234		1.0	1.0
f19235	19235		1.0	1.0
f19236	19236		1.0	1.0
f19237	19237		1.0	1.0
f19239	19239		1.0	1.0
f19240	19240		1.0	1.0
f19241	19241		1.0	1.0
f19244	19244		1.0	1.0
f19245	19245		1.0	1.0
f19246	19246		1.0	1.0
f19247	19247		1.0	1.0
f19249	19249		1.0	1.0
f19250	19250		1.0	1.0
f19251	19251		1.0	1.0
f19256	19256		1.0	1.0
f19257	19257		1.0	1.0
f19259	19259		1.0	1.0
f19261	19261		1.0	1.0
f19262	19262		1.0	1.0
f19264	19264		1.0	1.0
f19265	19265		1.0	1.0
f19269	19269		1.0	1.0
f19270	19270		1.0	1.0
f19271	19271		1.0	1.0
f19275	19275		1.0	1.0
f19276	19276		1.0	1.0
f19277	19277		1.0	1.0
f19278	19278		1.0	1.0
f19279	19279		1.0	1.0
f19281	19281		1.0	1.0
f19283	19283		1.0	1.0
f19284	19284		1.0	1.0
f19286	19286		1.0	1.0
f19287	19287		1.0	1.0
f19289	19289		1.0	1.0
f19291	19291		1.0	1.0
f19292	19292		1.0	1.0
f19293	19293		1.0	1.0
f19294	19294		1.0	1.0
f19295	19295		1.0	1.0
f19298	19298		1.0	1.0
f19299	19299		1.0	1.0
f19300	19300		1.0	1.0
f19301	19301		1.0	1.0
f19305	19305		1.0	1.0
f19307	19307		1.0	1.0
f19308	19308		1.0	1.0
f19309	19309		1.0	1.0
f19310	19310		1.0	1.0
f19312	19312		1.0	1.0
f19313	19313		1.0	1.0
f19314	19314		1.0	1.0
f19315	19315		1.0	1.0
f19316	19316		1.0	1.0
f19317	19317		1.0	1.0
f19318	19318		1.0	1.0
f19320	19320		1.0	1.0
f19321	19321		1.0	1.0
f19322	19322		1.0	1.0
f19325	19325		1.0	1.0
f19326	19326		1.0	1.0
f19327	19327		1.0	1.0
f19330	19330		1.0	1.0
f19332	19332		1.0	1.0
f19333	19333		1.0	1.0
f19335	19335		1.0	1.0
f19338	19338		1.0	1.0
f19339	19339		1.0	1.0
f19340	19340		1.0	1.0
f19341	19341		1.0	1.0
f19342	19342		1.0	1.0
f19344	19344		1.0	1.0
f19345	19345		1.0	1.0
f19348	19348		1.0	1.0
f19349	19349		1.0	1.0
f19350	19350		1.0	1.0
f19351	19351		1.0	1.0
f19353	19353		1.0	1.0
f19354	19354		1.0	1.0
f19355	19355		1.0	1.0
f19356	19356		1.0	1.0
f19358	19358		1.0	1.0
f19361	19361		1.0	1.0
f19362	19362		1.0	1.0
f19363	19363		1.0	1.0
f19364	19364		1.0	1.0
f19365	19365		1.0	1.0
f19366	19366		1.0	1.0
f19367	19367		1.0	1.0
f19369	19369		1.0	1.0
f19371	19371		1.0	1.0
f19372	19372		1.0	1.0
f19374	19374		1.0	1.0
f19378	19378		1.0	1.0
f19379	19379		1.0	1.0
f19380	19380		1.0	1.0
f19381	19381		1.0	1.0
f19382	19382		1.0	1.0
f19384	19384		1.0	1.0
f19386	19386		1.0	1.0
f19387	19387		1.0	1.0
f19390	19390		1.0	1.0
f19392	19392		1.0	1.0
f19393	19393		1.0	1.0
f19394	19394		1.0	1.0
f19396	19396		1.0	1.0
f19399	19399		1.0	1.0
f19401	19401		1.0	1.0
f19403	19403		1.0	1.0
f19404	19404		1.0	1.0
f19405	19405		1.0	1.0
f19407	19407		1.0	1.0
f19408	19408		1.0	1.0
f19409	19409		1.0	1.0
f19410	19410		1.0	1.0
f19411	19411		1.0	1.0
f19412	19412		1.0	1.0
f19414	19414		1.0	1.0
f19417	19417		1.0	1.0
f19418	19418		1.0	1.0
f19420	19420		1.0	1.0
f19421	19421		1.0	1.0
f19422	19422		1.0	1.0
f19423	19423		1.0	1.0
f19424	19424		1.0	1.0
f19426	19426		1.0	1.0
f19427	19427		1.0	1.0
f19428	19428		1.0	1.0
f19430	19430		1.0	1.0
f19432	19432		1.0	1.0
f19435	19435		1.0	1.0
f19438	19438		1.0	1.0
f19439	19439		1.0	1.0
f19442	19442		1.0	1.0
f19444	19444		1.0	1.0
f19445	19445		1.0	1.0
f19446	19446		1.0	1.0
f19447	19447		1.0	1.0
f19448	19448		1.0	1.0
f19449	19449		1.0	1.0
f19452	19452		1.0	1.0
f19454	19454		1.0	1.0
f19456	19456		1.0	1.0
f19459	19459		1.0	1.0
f19460	19460		1.0	1.0
f19461	19461		1.0	1.0
f19462	19462		1.0	1.0
f19463	19463		1.0	1.0
f19466	19466		1.0	1.0
f19468	19468		1.0	1.0
f19470	19470		1.0	1.0
f19472	19472		1.0	1.0
f19473	19473		1.0	1.0
f19475	19475		1.0	1.0
f19476	19476		1.0	1.0
f19477	19477		1.0	1.0
f19479	19479		1.0	1.0
f19480	19480		1.0	1.0
f19481	19481		1.0	1.0
f19482	19482		1.0	1.0
f19483	19483		1.0	1.0
f19487	19487		1.0	1.0
f19488	19488		1.0	1.0
f19489	19489		1.0	1.0
f19491	19491		1.0	1.0
f19492	19492		1.0	1.0
f19493	19493		1.0	1.0
f19495	19495		1.0	1.0
f19496	19496		1.0	1.0
f19497	19497		1.0	1.0
f19500	19500		1.0	1.0
f19501	19501		1.0	1.0
f19502	19502		1.0	1.0
f19503	19503		1.0	1.0
f19504	19504		1.0	1.0
f19505	19505		1.0	1.0
f19506	19506		1.0	1.0
f19507	19507		1.0	1.0
f19508	19508		1.0	1.0
f19511	19511		1.0	1.0
f19512	19512		1.0	1.0
f19513	19513		1.0	1.0
f19514	19514		1.0	1.0
f19515	19515		1.0	1.0
f19516	19516		1.0	1.0
f19517	19517		1.0	1.0
f19519	19519		1.0	1.0
f19521	19521		1.0	1.0
f19522	19522		1.0	1.0
f19523	19523		1.0	1.0
f19524	19524		1.0	1.0
f19525	19525		1.0	1.0
f19526	19526		1.0	1.0
f19528	19528		1.0	1.0
f19529	19529		1.0	1.0
f19533	19533		1.0	1.0
f19534	19534		1.0	1.0
f19539	19539		1.0	1.0
f19542	19542		1.0	1.0
f19543	19543		1.0	1.0
f19544	19544		1.0	1.0
f19546	19546		1.0	1.0
f19547	19547		1.0	1.0
f19550	19550		1.0	1.0
f19551	19551		1.0	1.0
f19552	19552		1.0	1.0
f19554	19554		1.0	1.0
f19556	19556		1.0	1.0
f19559	19559		1.0	1.0
f19560	19560		1.0	1.0
f19561	19561		1.0	1.0
f19562	19562		1.0	1.0
f19563	19563		1.0	1.0
f19567	19567		1.0	1.0
f19568	19568		1.0	1.0
f19570	19570		1.0	1.0
f19577	19577		1.0	1.0
f19579	19579		1.0	1.0
f19582	19582		1.0	1.0
f19583	19583		1.0	1.0
f19585	19585		1.0	1.0
f19586	19586		1.0	1.0
f19589	19589		1.0	1.0
f19591	19591		1.0	1.0
f19592	19592		1.0	1.0
f19594	19594		1.0	1.0
f19595	19595		1.0	1.0
f19596	19596		1.0	1.0
f19597	19597		1.0	1.0
f19599	19599		1.0	1.0
f19603	19603		1.0	1.0
f19604	19604		1.0	1.0
f19605	19605		1.0	1.0
f19606	19606		1.0	1.0
f19607	19607		1.0	1.0
f19608	19608		1.0	1.0
f19610	19610		1.0	1.0
f19611	19611		1.0	1.0
f19614	19614		1.0	1.0
f19618	19618		1.0	1.0
f19620	19620		1.0	1.0
f19621	19621		1.0	1.0
f19622	19622		1.0	1.0
f19623	19623		1.0	1.0
f19626	19626		1.0	1.0
f19627	19627		1.0	1.0
f19628	19628		1.0	1.0
f19629	19629		1.0	1.0
f19631	19631		1.0	1.0
f19634	19634		1.0	1.0
f19637	19637		1.0	1.0
f19641	19641		1.0	1.0
f19643	19643		1.0	1.0
f19644	19644		1.0	1.0
f19646	19646		1.0	1.0
f19647	19647		1.0	1.0
f19649	19649		1.0	1.0
f19650	19650		1.0	1.0
f19651	19651		1.0	1.0
f19653	19653		1.0	1.0
f19654	19654		1.0	1.0
f19656	19656		1.0	1.0
f19657	19657		1.0	1.0
f19659	19659		1.0	1.0
f19660	19660		1.0	1.0
f19661	19661		1.0	1.0
f19664	19664		1.0	1.0
f19665	19665		1.0	1.0
f19666	19666		1.0	1.0
f19668	19668		1.0	1.0
f19669	19669		1.0	1.0
f19672	19672		1.0	1.0
f19673	19673		1.0	1.0
f19674	19674		1.0	1.0
f19676	19676		1.0	1.0
f19677	19677		1.0	1.0
f19678	19678		1.0	1.0
f19680	19680		1.0	1.0
f19682	19682		1.0	1.0
f19683	19683		1.0	1.0
f19686	19686		1.0	1.0
f19688	19688		1.0	1.0
f19689	19689		1.0	1.0
f19690	19690		1.0	1.0
f19692	19692		1.0	1.0
f19693	19693		1.0	1.0
f19694	19694		1.0	1.0
f19695	19695		1.0	1.0
f19696	19696		1.0	1.0
f19698	19698		1.0	1.0
f19699	19699		1.0	1.0
f19700	19700		1.0	1.0
f19701	19701		1.0	1.0
f19703	19703		1.0	1.0
f19704	19704		1.0	1.0
f19705	19705		1.0	1.0
f19707	19707		1.0	1.0
f19708	19708		1.0	1.0
f19709	19709		1.0	1.0
f19710	19710		1.0	1.0
f19711	19711		1.0	1.0
f19712	19712		1.0	1.0
f19713	19713		1.0	1.0
f19715	19715		1.0	1.0
f19716	19716		1.0	1.0
f19717	19717		1.0	1.0
f19718	19718		1.0	1.0
f19720	19720		1.0	1.0
f19721	19721		1.0	1.0
f19724	19724		1.0	1.0
f19725	19725		1.0	1.0
f19726	19726		1.0	1.0
f19727	19727		1.0	1.0
f19729	19729		1.0	1.0
f19732	19732		1.0	1.0
f19733	19733		1.0	1.0
f19734	19734		1.0	1.0
f19736	19736		1.0	1.0
f19738	19738		1.0	1.0
f19739	19739		1.0	1.0
f19741	19741		1.0	1.0
f19745	19745		1.0	1.0
f19746	19746		1.0	1.0
f19747	19747		1.0	1.0
f19748	19748		1.0	1.0
f19749	19749		1.0	1.0
f19751	19751		1.0	1.0
f19752	19752		1.0	1.0
f19754	19754		1.0	1.0
f19755	19755		1.0	1.0
f19758	19758		1.0	1.0
f19765	19765		1.0	1.0
f19766	19766		1.0	1.0
f19767	19767		1.0	1.0
f19769	19769		1.0	1.0
f19770	19770		1.0	1.0
f19771	19771		1.0	1.0
f19772	19772		1.0	1.0
f19774	19774		1.0	1.0
f19776	19776		1.0	1.0
f19778	19778		1.0	1.0
f19780	19780		1.0	1.0
f19781	19781		1.0	1.0
f19782	19782		1.0	1.0
f19783	19783		1.0	1.0
f19784	19784		1.0	1.0
f19786	19786		1.0	1.0
f19787	19787		1.0	1.0
f19788	19788		1.0	1.0
f19789	19789		1.0	1.0
f19790	19790		1.0	1.0
f19791	19791		1.0	1.0
f19792	19792		1.0	1.0
f19793	19793		1.0	1.0
f19794	19794		1.0	1.0
f19795	19795		1.0	1.0
f19796	19796		1.0	1.0
f19797	19797		1.0	1.0
f19800	19800		1.0	1.0
f19801	19801		1.0	1.0
f19804	19804		1.0	1.0
f19805	19805		1.0	1.0
f19806	19806		1.0	1.0
f19809	19809		1.0	1.0
f19811	19811		1.0	1.0
f19812	19812		1.0	1.0
f19813	19813		1.0	1.0
f19815	19815		1.0	1.0
f19816	19816		1.0	1.0
f19817	19817		1.0	1.0
f19818	19818		1.0	1.0
f19820	19820		1.0	1.0
f19822	19822		1.0	1.0
f19823	19823		1.0	1.0
f19824	19824		1.0	1.0
f19825	19825		1.0	1.0
f19826	19826		1.0	1.0
f19827	19827		1.0	1.0
f19828	19828		1.0	1.0
f19829	19829		1.0	1.0
f19830	19830		1.0	1.0
f19831	19831		1.0	1.0
f19833	19833		1.0	1.0
f19840	19840		1.0	1.0
f19841	19841		1.0	1.0
f19842	19842		1.0	1.0
f19843	19843		1.0	1.0
f19844	19844		1.0	1.0
f19845	19845		1.0	1.0
f19848	19848		1.0	1.0
f19849	19849		1.0	1.0
f19852	19852		1.0	1.0
f19853	19853		1.0	1.0
f19854	19854		1.0	1.0
f19855	19855		1.0	1.0
f19856	19856		1.0	1.0
f19858	19858		1.0	1.0
f19859	19859		1.0	1.0
f19860	19860		1.0	1.0
f19861	19861		1.0	1.0
f19863	19863		1.0	1.0
f19864	19864		1.0	1.0
f19865	19865		1.0	1.0
f19867	19867		1.0	1.0
f19871	19871		1.0	1.0
f19873	19873		1.0	1.0
f19876	19876		1.0	1.0
f19879	19879		1.0	1.0
f19881	19881		1.0	1.0
f19882	19882		1.0	1.0
f19885	19885		1.0	1.0
f19886	19886		1.0	1.0
f19889	19889		1.0	1.0
f19890	19890		1.0	1.0
f19893	19893		1.0	1.0
f19894	19894		1.0	1.0
f19895	19895		1.0	1.0
f19899	19899		1.0	1.0
f19900	19900		1.0	1.0
f19901	19901		1.0	1.0
f19902	19902		1.0	1.0
f19903	19903		1.0	1.0
f19905	19905		1.0	1.0
f19906	19906		1.0	1.0
f19907	19907		1.0	1.0
f19908	19908		1.0	1.0
f19909	19909		1.0	1.0
f19910	19910		1.0	1.0
f19913	19913		1.0	1.0
f19914	19914		1.0	1.0
f19916	19916		1.0	1.0
f19918	19918		1.0	1.0
f19921	19921		1.0	1.0
f19923	19923		1.0	1.0
f19924	19924		1.0	1.0
f19926	19926		1.0	1.0
f19927	19927		1.0	1.0
f19928	19928		1.0	1.0
f19929	19929		1.0	1.0
f19930	19930		1.0	1.0
f19931	19931		1.0	1.0
f19933	19933		1.0	1.0
f19934	19934		1.0	1.0
f19936	19936		1.0	1.0
f19939	19939		1.0	1.0
f19940	19940		1.0	1.0
f19941	19941		1.0	1.0
f19942	19942		1.0	1.0
f19943	19943		1.0	1.0
f19945	19945		1.0	1.0
f19947	19947		1.0	1.0
f19948	19948		1.0	1.0
f19950	19950		1.0	1.0
f19952	19952		1.0	1.0
f19954	19954		1.0	1.0
f19955	19955		1.0	1.0
f19960	19960		1.0	1.0
f19961	19961		1.0	1.0
f19962	19962		1.0	1.0
f19963	19963		1.0	1.0
f19965	19965		1.0	1.0
f19966	19966		1.0	1.0
f19967	19967		1.0	1.0
f19968	19968		1.0	1.0
f19969	19969		1.0	1.0
f19971	19971		1.0	1.0
f19975	19975		1.0	1.0
f19979	19979		1.0	1.0
f19981	19981		1.0	1.0
f19983	19983		1.0	1.0
f19985	19985		1.0	1.0
f19986	19986		1.0	1.0
f19987	19987		1.0	1.0
f19989	19989		1.0	1.0
f19990	19990		1.0	1.0
f19992	19992		1.0	1.0
f19993	19993		1.0	1.0
f19994	19994		1.0	1.0
f19998	19998		1.0	1.0
f20000	20000		1.0	1.0
f20002	20002		1.0	1.0
f20004	20004		1.0	1.0
f20006	20006		1.0	1.0
f20007	20007		1.0	1.0
f20009	20009		1.0	1.0
f20010	20010		1.0	1.0
f20011	20011		1.0	1.0
f20012	20012		1.0	1.0
f20013	20013		1.0	1.0
f20015	20015		1.0	1.0
f20016	20016		1.0	1.0
f20018	20018		1.0	1.0
f20020	20020		1.0	1.0
f20022	20022		1.0	1.0
f20023	20023		1.0	1.0
f20024	20024		1.0	1.0
f20025	20025		1.0	1.0
f20026	20026		1.0	1.0
f20027	20027		1.0	1.0
f20028	20028		1.0	1.0
f20029	20029		1.0	1.0
f20030	20030		1.0	1.0
f20031	20031		1.0	1.0
f20032	20032		1.0	1.0
f20036	20036		1.0	1.0
f20037	20037		1.0	1.0
f20038	20038		1.0	1.0
f20039	20039		1.0	1.0
f20041	20041		1.0	1.0
f20043	20043		1.0	1.0
f20044	20044		1.0	1.0
f20046	20046		1.0	1.0
f20049	20049		1.0	1.0
f20050	20050		1.0	1.0
f20051	20051		1.0	1.0
f20052	20052		1.0	1.0
f20054	20054		1.0	1.0
f20055	20055		1.0	1.0
f20056	20056		1.0	1.0
f20057	20057		1.0	1.0
f20058	20058		1.0	1.0
f20061	20061		1.0	1.0
f20063	20063		1.0	1.0
f20064	20064		1.0	1.0
f20065	20065		1.0	1.0
f20067	20067		1.0	1.0
f20070	20070		1.0	1.0
f20072	20072		1.0	1.0
f20073	20073		1.0	1.0
f20076	20076		1.0	1.0
f20077	20077		1.0	1.0
f20078	20078		1.0	1.0
f20079	20079		1.0	1.0
f20080	20080		1.0	1.0
f20081	20081		1.0	1.0
f20082	20082		1.0	1.0
f20084	20084		1.0	1.0
f20085	20085		1.0	1.0
f20086	20086		1.0	1.0
f20087	20087		1.0	1.0
f20089	20089		1.0	1.0
f20091	20091		1.0	1.0
f20094	20094		1.0	1.0
f20095	20095		1.0	1.0
f20096	20096		1.0	1.0
f20098	20098		1.0	1.0
f20099	20099		1.0	1.0
f20101	20101		1.0	1.0
f20102	20102		1.0	1.0
f20104	20104		1.0	1.0
f20105	20105		1.0	1.0
f20106	20106		1.0	1.0
f20107	20107		1.0	1.0
f20108	20108		1.0	1.0
f20109	20109		1.0	1.0
f20113	20113		1.0	1.0
f20114	20114		1.0	1.0
f20116	20116		1.0	1.0
f20117	20117		1.0	1.0
f20119	20119		1.0	1.0
f20122	20122		1.0	1.0
f20123	20123		1.0	1.0
f20124	20124		1.0	1.0
f20125	20125		1.0	1.0
f20126	20126		1.0	1.0
f20128	20128		1.0	1.0
f20129	20129		1.0	1.0
f20130	20130		1.0	1.0
f20131	20131		1.0	1.0
f20132	20132		1.0	1.0
f20133	20133		1.0	1.0
f20134	20134		1.0	1.0
f20135	20135		1.0	1.0
f20137	20137		1.0	1.0
f20139	20139		1.0	1.0
f20141	20141		1.0	1.0
f20142	20142		1.0	1.0
f20143	20143		1.0	1.0
f20144	20144		1.0	1.0
f20145	20145		1.0	1.0
f20146	20146		1.0	1.0
f20149	20149		1.0	1.0
f20150	20150		1.0	1.0
f20151	20151		1.0	1.0
f20153	20153		1.0	1.0
f20154	20154		1.0	1.0
f20155	20155		1.0	1.0
f20156	20156		1.0	1.0
f20158	20158		1.0	1.0
f20160	20160		1.0	1.0
f20161	20161		1.0	1.0
f20162	20162		1.0	1.0
f20163	20163		1.0	1.0
f20164	20164		1.0	1.0
f20165	20165		1.0	1.0
f20166	20166		1.0	1.0
f20169	20169		1.0	1.0
f20172	20172		1.0	1.0
f20173	20173		1.0	1.0
f20175	20175		1.0	1.0
f20177	20177		1.0	1.0
f20178	20178		1.0	1.0
f20181	20181		1.0	1.0
f20182	20182		1.0	1.0
f20183	20183		1.0	1.0
f20184	20184		1.0	1.0
f20185	20185		1.0	1.0
f20186	20186		1.0	1.0
f20187	20187		1.0	1.0
f20188	20188		1.0	1.0
f20189	20189		1.0	1.0
f20191	20191		1.0	1.0
f20193	20193		1.0	1.0
f20194	20194		1.0	1.0
f20195	20195		1.0	1.0
f20196	20196		1.0	1.0
f20197	20197		1.0	1.0
f20198	20198		1.0	1.0
f20199	20199		1.0	1.0
f20200	20200		1.0	1.0
f20201	20201		1.0	1.0
f20202	20202		1.0	1.0
f20203	20203		1.0	1.0
f20205	20205		1.0	1.0
f20206	20206		1.0	1.0
f20207	20207		1.0	1.0
f20210	20210		1.0	1.0
f20211	20211		1.0	1.0
f20212	20212		1.0	1.0
f20215	20215		1.0	1.0
f20218	20218		1.0	1.0
f20219	20219		1.0	1.0
f20220	20220		1.0	1.0
f20221	20221		1.0	1.0
f20222	20222		1.0	1.0
f20223	20223		1.0	1.0
f20226	20226		1.0	1.0
f20227	20227		1.0	1.0
f20228	20228		1.0	1.0
f20230	20230		1.0	1.0
f20231	20231		1.0	1.0
f20232	20232		1.0	1.0
f20233	20233		1.0	1.0
f20234	20234		1.0	1.0
f20236	20236		1.0	1.0
f20237	20237		1.0	1.0
f20238	20238		1.0	1.0
f20239	20239		1.0	1.0
f20241	20241		1.0	1.0
f20242	20242		1.0	1.0
f20243	20243		1.0	1.0
f20245	20245		1.0	1.0
f20246	20246		1.0	1.0
f20247	20247		1.0	1.0
f20248	20248		1.0	1.0
f20249	20249		1.0	1.0
f20250	20250		1.0	1.0
f20251	20251		1.0	1.0
f20252	20252		1.0	1.0
f20253	20253		1.0	1.0
f20254	20254		1.0	1.0
f20256	20256		1.0	1.0
f20259	20259		1.0	1.0
f20261	20261		1.0	1.0
f20264	20264		1.0	1.0
f20266	20266		1.0	1.0
f20270	20270		1.0	1.0
f20274	20274		1.0	1.0
f20275	20275		1.0	1.0
f20276	20276		1.0	1.0
f20277	20277		1.0	1.0
f20280	20280		1.0	1.0
f20281	20281		1.0	1.0
f20284	20284		1.0	1.0
f20286	20286		1.0	1.0
f20288	20288		1.0	1.0
f20290	20290		1.0	1.0
f20291	20291		1.0	1.0
f20292	20292		1.0	1.0
f20293	20293		1.0	1.0
f20294	20294		1.0	1.0
f20298	20298		1.0	1.0
f20300	20300		1.0	1.0
f20301	20301		1.0	1.0
f20302	20302		1.0	1.0
f20303	20303		1.0	1.0
f20307	20307		1.0	1.0
f20308	20308		1.0	1.0
f20309	20309		1.0	1.0
f20313	20313		1.0	1.0
f20314	20314		1.0	1.0
f20315	20315		1.0	1.0
f20316	20316		1.0	1.0
f20317	20317		1.0	1.0
f20318	20318		1.0	1.0
f20320	20320		1.0	1.0
f20322	20322		1.0	1.0
f20324	20324		1.0	1.0
f20326	20326		1.0	1.0
f20327	20327		1.0	1.0
f20329	20329		1.0	1.0
f20330	20330		1.0	1.0
f20331	20331		1.0	1.0
f20334	20334		1.0	1.0
f20335	20335		1.0	1.0
f20336	20336		1.0	1.0
f20337	20337		1.0	1.0
f20339	20339		1.0	1.0
f20340	20340		1.0	1.0
f20342	20342		1.0	1.0
f20343	20343		1.0	1.0
f20345	20345		1.0	1.0
f20346	20346		1.0	1.0
f20347	20347		1.0	1.0
f20348	20348		1.0	1.0
f20349	20349		1.0	1.0
f20350	20350		1.0	1.0
f20351	20351		1.0	1.0
f20354	20354		1.0	1.0
f20356	20356		1.0	1.0
f20357	20357		1.0	1.0
f20358	20358		1.0	1.0
f20360	20360		1.0	1.0
f20361	20361		1.0	1.0
f20362	20362		1.0	1.0
f20364	20364		1.0	1.0
f20368	20368		1.0	1.0
f20369	20369		1.0	1.0
f20370	20370		1.0	1.0
f20371	20371		1.0	1.0
f20372	20372		1.0	1.0
f20373	20373		1.0	1.0
f20377	20377		1.0	1.0
f20379	20379		1.0	1.0
f20380	20380		1.0	1.0
f20381	20381		1.0	1.0
f20382	20382		1.0	1.0
f20383	20383		1.0	1.0
f20384	20384		1.0	1.0
f20385	20385		1.0	1.0
f20386	20386		1.0	1.0
f20388	20388		1.0	1.0
f20391	20391		1.0	1.0
f20392	20392		1.0	1.0
f20393	20393		1.0	1.0
f20394	20394		1.0	1.0
f20396	20396		1.0	1.0
f20397	20397		1.0	1.0
f20398	20398		1.0	1.0
f20399	20399		1.0	1.0
f20402	20402		1.0	1.0
f20403	20403		1.0	1.0
f20410	20410		1.0	1.0
f20411	20411		1.0	1.0
f20414	20414		1.0	1.0
f20416	20416		1.0	1.0
f20417	20417		1.0	1.0
f20418	20418		1.0	1.0
f20419	20419		1.0	1.0
f20420	20420		1.0	1.0
f20421	20421		1.0	1.0
f20422	20422		1.0	1.0
f20424	20424		1.0	1.0
f20425	20425		1.0	1.0
f20426	20426		1.0	1.0
f20430	20430		1.0	1.0
f20431	20431		1.0	1.0
f20432	20432		1.0	1.0
f20433	20433		1.0	1.0
f20434	20434		1.0	1.0
f20435	20435		1.0	1.0
f20436	20436		1.0	1.0
f20437	20437		1.0	1.0
f20438	20438		1.0	1.0
f20440	20440		1.0	1.0
f20442	20442		1.0	1.0
f20444	20444		1.0	1.0
f20446	20446		1.0	1.0
f20447	20447		1.0	1.0
f20449	20449		1.0	1.0
f20452	20452		1.0	1.0
f20453	20453		1.0	1.0
f20454	20454		1.0	1.0
f20455	20455		1.0	1.0
f20456	20456		1.0	1.0
f20457	20457		1.0	1.0
f20458	20458		1.0	1.0
f20459	20459		1.0	1.0
f20463	20463		1.0	1.0
f20464	20464		1.0	1.0
f20465	20465		1.0	1.0
